#K-Path(1/A)         Spin-Up(eV)   Spin-down(eV)
# NKPTS & NBANDS:  39 400
# Band-Index    1
   0.17216      0.894245      0.894244
   0.15303      0.886040      0.886036
   0.13390      0.903203      0.903202
   0.11477      0.919093      0.919094
   0.09564      0.933521      0.933520
   0.07651      0.945981      0.945982
   0.05739      0.933488      0.933489
   0.03826      0.921109      0.921112
   0.01913      0.914683      0.914683
   0.00000      0.914836      0.914836
 
# Band-Index  303
   0.00000      0.918487      0.918491
   0.01913      0.930532      0.930533
   0.03826      0.946324      0.946320
   0.05739      0.952728      0.952730
   0.07651      0.947887      0.947887
   0.09564      0.948241      0.948235
   0.11477      0.950228      0.950227
   0.13390      0.954736      0.954736
   0.15303      0.961223      0.961223
   0.17216      0.968975      0.968975
   0.19129      0.977085      0.977084
   0.21042      0.984210      0.984210
   0.22954      0.987442      0.987441
   0.22954      0.987440      0.987440
   0.24059      0.986190      0.986189
   0.25163      0.982554      0.982553
   0.26267      0.976816      0.976817
   0.27371      0.969352      0.969351
   0.28476      0.955183      0.955180
   0.29580      0.937698      0.937698
   0.30684      0.928381      0.928383
   0.31788      0.918696      0.918696
   0.32892      0.914650      0.914651
   0.33997      0.906241      0.906239
   0.35101      0.894881      0.894882
   0.36205      0.885318      0.885315
   0.36205      0.885312      0.885313
   0.38414      0.894311      0.894309
   0.40622      0.901617      0.901615
   0.42831      0.909048      0.909045
   0.45040      0.913618      0.913617
   0.47249      0.922741      0.922744
   0.49458      0.929385      0.929385
   0.51666      0.935483      0.935483
   0.53875      0.942050      0.942052
   0.56084      0.947470      0.947473
   0.58293      0.938077      0.938077
   0.60501      0.927158      0.927156
   0.62710      0.918487      0.918486
 
# Band-Index  304
   0.62710      0.918592      0.918593
   0.60501      0.936295      0.936295
   0.58293      0.957793      0.957793
   0.56084      0.950399      0.950402
   0.53875      0.958908      0.958911
   0.51666      0.953867      0.953867
   0.49458      0.940534      0.940535
   0.47249      0.925766      0.925766
   0.45040      0.916745      0.916743
   0.42831      0.913562      0.913560
   0.40622      0.926058      0.926058
   0.38414      0.939433      0.939432
   0.36205      0.949043      0.949048
   0.36205      0.949044      0.949045
   0.35101      0.943671      0.943672
   0.33997      0.930814      0.930811
   0.32892      0.917789      0.917788
   0.31788      0.929066      0.929064
   0.30684      0.940122      0.940124
   0.29580      0.950694      0.950692
   0.28476      0.960529      0.960529
   0.27371      0.973246      0.973252
   0.26267      0.991734      0.991732
   0.25163      0.992493      0.992493
   0.24059      0.993424      0.993426
   0.22954      0.995421      0.995420
   0.22954      0.995421      0.995422
   0.21042      0.989647      0.989647
   0.19129      0.983101      0.983101
   0.17216      0.978212      0.978211
   0.15303      0.975164      0.975163
   0.13390      0.973654      0.973653
   0.11477      0.972842      0.972839
   0.09564      0.965202      0.965199
   0.07651      0.949638      0.949639
   0.05739      0.957253      0.957253
   0.03826      0.946621      0.946617
   0.01913      0.930727      0.930726
   0.00000      0.918593      0.918593
 
# Band-Index  305
   0.00000      0.984272      0.984275
   0.01913      0.971977      0.971975
   0.03826      0.960617      0.960616
   0.05739      0.957889      0.957892
   0.07651      0.950784      0.950783
   0.09564      0.965400      0.965398
   0.11477      0.973344      0.973344
   0.13390      0.974145      0.974149
   0.15303      0.975628      0.975625
   0.17216      0.978650      0.978648
   0.19129      0.983547      0.983548
   0.21042      0.990238      0.990236
   0.22954      0.997344      0.997344
   0.22954      0.997343      0.997345
   0.24059      0.996661      0.996662
   0.25163      0.996903      0.996901
   0.26267      0.994319      0.994321
   0.27371      0.999478      0.999480
   0.28476      1.008273      1.008272
   0.29580      1.006309      1.006309
   0.30684      0.998779      0.998782
   0.31788      0.991132      0.991135
   0.32892      0.983529      0.983530
   0.33997      0.976268      0.976266
   0.35101      0.970218      0.970220
   0.36205      0.967819      0.967817
   0.36205      0.967817      0.967822
   0.38414      0.964601      0.964597
   0.40622      0.953331      0.953326
   0.42831      0.941023      0.941022
   0.45040      0.929847      0.929843
   0.47249      0.926182      0.926182
   0.49458      0.941225      0.941222
   0.51666      0.954732      0.954732
   0.53875      0.962605      0.962607
   0.56084      0.950755      0.950750
   0.58293      0.959170      0.959171
   0.60501      0.970573      0.970578
   0.62710      0.984270      0.984269
 
# Band-Index  306
   0.62710      0.987192      0.987201
   0.60501      0.972798      0.972806
   0.58293      0.960989      0.960988
   0.56084      0.975019      0.975018
   0.53875      0.966741      0.966741
   0.51666      0.976617      0.976619
   0.49458      0.994487      0.994487
   0.47249      1.012936      1.012932
   0.45040      1.030635      1.030631
   0.42831      1.045786      1.045784
   0.40622      1.036763      1.036761
   0.38414      1.017028      1.017029
   0.36205      1.005746      1.005749
   0.36205      1.005746      1.005748
   0.35101      1.008357      1.008363
   0.33997      1.014095      1.014093
   0.32892      1.021214      1.021212
   0.31788      1.028866      1.028869
   0.30684      1.033851      1.033852
   0.29580      1.020530      1.020531
   0.28476      1.013463      1.013461
   0.27371      1.006696      1.006692
   0.26267      1.000059      1.000065
   0.25163      1.007285      1.007283
   0.24059      1.003080      1.003080
   0.22954      0.999767      0.999768
   0.22954      0.999768      0.999771
   0.21042      1.007952      1.007949
   0.19129      1.017798      1.017794
   0.17216      1.024721      1.024720
   0.15303      1.011754      1.011753
   0.13390      0.997034      0.997034
   0.11477      0.981413      0.981397
   0.09564      0.971408      0.971412
   0.07651      0.967404      0.967403
   0.05739      0.959972      0.959977
   0.03826      0.968513      0.968517
   0.01913      0.978152      0.978149
   0.00000      0.987194      0.987193
 
# Band-Index  307
   0.00000      0.987339      0.987338
   0.01913      0.978641      0.978640
   0.03826      0.968954      0.968952
   0.05739      0.960076      0.960075
   0.07651      0.967807      0.967806
   0.09564      0.971899      0.971901
   0.11477      0.981631      0.981625
   0.13390      0.997259      0.997261
   0.15303      1.011982      1.011983
   0.17216      1.025075      1.025072
   0.19129      1.017892      1.017894
   0.21042      1.008242      1.008241
   0.22954      1.001410      1.001411
   0.22954      1.001411      1.001414
   0.24059      1.004448      1.004452
   0.25163      1.009544      1.009542
   0.26267      1.017216      1.017215
   0.27371      1.020901      1.020907
   0.28476      1.017366      1.017364
   0.29580      1.030509      1.030511
   0.30684      1.039029      1.039031
   0.31788      1.051804      1.051808
   0.32892      1.063479      1.063479
   0.33997      1.068105      1.068100
   0.35101      1.070704      1.070710
   0.36205      1.071449      1.071450
   0.36205      1.071447      1.071449
   0.38414      1.068608      1.068606
   0.40622      1.059484      1.059484
   0.42831      1.046753      1.046750
   0.45040      1.032779      1.032778
   0.47249      1.015374      1.015374
   0.49458      0.997276      0.997268
   0.51666      0.979809      0.979812
   0.53875      0.967768      0.967772
   0.56084      0.975878      0.975876
   0.58293      0.981476      0.981479
   0.60501      0.985384      0.985391
   0.62710      0.987336      0.987333
 
# Band-Index  308
   0.62710      0.988182      0.988181
   0.60501      0.986478      0.986485
   0.58293      0.982466      0.982465
   0.56084      0.983071      0.983070
   0.53875      1.004738      1.004740
   0.51666      1.024172      1.024170
   0.49458      1.040560      1.040562
   0.47249      1.044731      1.044730
   0.45040      1.041880      1.041875
   0.42831      1.048522      1.048520
   0.40622      1.061241      1.061238
   0.38414      1.070497      1.070494
   0.36205      1.073328      1.073328
   0.36205      1.073326      1.073323
   0.35101      1.072302      1.072308
   0.33997      1.069219      1.069219
   0.32892      1.063684      1.063682
   0.31788      1.056905      1.056906
   0.30684      1.045575      1.045577
   0.29580      1.043064      1.043070
   0.28476      1.034334      1.034329
   0.27371      1.025609      1.025606
   0.26267      1.019006      1.019009
   0.25163      1.015694      1.015690
   0.24059      1.032680      1.032683
   0.22954      1.045359      1.045359
   0.22954      1.045360      1.045358
   0.21042      1.042826      1.042818
   0.19129      1.035685      1.035686
   0.17216      1.027811      1.027814
   0.15303      1.036781      1.036790
   0.13390      1.037606      1.037606
   0.11477      1.032175      1.032174
   0.09564      1.025767      1.025778
   0.07651      1.017448      1.017447
   0.05739      1.011155      1.011156
   0.03826      1.003512      1.003515
   0.01913      0.995359      0.995357
   0.00000      0.988182      0.988184
 
# Band-Index  309
   0.00000      0.988642      0.988644
   0.01913      0.996233      0.996231
   0.03826      1.004323      1.004323
   0.05739      1.011311      1.011310
   0.07651      1.017747      1.017746
   0.09564      1.026378      1.026371
   0.11477      1.032749      1.032745
   0.13390      1.038148      1.038157
   0.15303      1.036914      1.036907
   0.17216      1.027990      1.027985
   0.19129      1.035909      1.035898
   0.21042      1.043077      1.043076
   0.22954      1.045632      1.045630
   0.22954      1.045635      1.045633
   0.24059      1.039991      1.039987
   0.25163      1.034027      1.034031
   0.26267      1.027653      1.027659
   0.27371      1.026754      1.026758
   0.28476      1.035109      1.035107
   0.29580      1.043527      1.043526
   0.30684      1.051675      1.051678
   0.31788      1.059754      1.059757
   0.32892      1.069837      1.069842
   0.33997      1.073203      1.073202
   0.35101      1.073728      1.073726
   0.36205      1.073941      1.073943
   0.36205      1.073944      1.073944
   0.38414      1.072238      1.072239
   0.40622      1.067256      1.067249
   0.42831      1.050010      1.050011
   0.45040      1.042433      1.042430
   0.47249      1.045321      1.045319
   0.49458      1.051361      1.051355
   0.51666      1.041249      1.041247
   0.53875      1.023270      1.023270
   0.56084      1.008499      1.008498
   0.58293      1.006374      1.006374
   0.60501      1.005771      1.005770
   0.62710      0.988643      0.988644
 
# Band-Index  310
   0.62710      0.989076      0.989079
   0.60501      1.007683      1.007699
   0.58293      1.028326      1.028327
   0.56084      1.036332      1.036334
   0.53875      1.049549      1.049560
   0.51666      1.057120      1.057114
   0.49458      1.052590      1.052596
   0.47249      1.056007      1.056004
   0.45040      1.061765      1.061762
   0.42831      1.053842      1.053842
   0.40622      1.068078      1.068080
   0.38414      1.087580      1.087578
   0.36205      1.094535      1.094536
   0.36205      1.094532      1.094535
   0.35101      1.091087      1.091087
   0.33997      1.082192      1.082189
   0.32892      1.072458      1.072459
   0.31788      1.063806      1.063806
   0.30684      1.052096      1.052097
   0.29580      1.045872      1.045875
   0.28476      1.053846      1.053843
   0.27371      1.061872      1.061865
   0.26267      1.059031      1.059035
   0.25163      1.055033      1.055031
   0.24059      1.050513      1.050519
   0.22954      1.053081      1.053080
   0.22954      1.053076      1.053080
   0.21042      1.052471      1.052465
   0.19129      1.050644      1.050637
   0.17216      1.047725      1.047720
   0.15303      1.044235      1.044239
   0.13390      1.047056      1.047061
   0.11477      1.044594      1.044583
   0.09564      1.029748      1.029749
   0.07651      1.018801      1.018800
   0.05739      1.012014      1.012019
   0.03826      1.015159      1.015161
   0.01913      1.007340      1.007340
   0.00000      0.989078      0.989076
 
# Band-Index  311
   0.00000      1.045496      1.045494
   0.01913      1.030181      1.030181
   0.03826      1.016074      1.016073
   0.05739      1.012465      1.012464
   0.07651      1.019603      1.019601
   0.09564      1.029845      1.029846
   0.11477      1.044679      1.044676
   0.13390      1.047135      1.047137
   0.15303      1.044498      1.044492
   0.17216      1.048065      1.048062
   0.19129      1.050975      1.050978
   0.21042      1.052793      1.052787
   0.22954      1.053401      1.053400
   0.22954      1.053401      1.053401
   0.24059      1.074698      1.074700
   0.25163      1.077546      1.077545
   0.26267      1.069835      1.069846
   0.27371      1.062556      1.062556
   0.28476      1.065477      1.065476
   0.29580      1.067928      1.067930
   0.30684      1.069889      1.069886
   0.31788      1.071383      1.071382
   0.32892      1.077635      1.077640
   0.33997      1.088619      1.088621
   0.35101      1.095248      1.095253
   0.36205      1.096592      1.096592
   0.36205      1.096592      1.096593
   0.38414      1.089345      1.089350
   0.40622      1.070999      1.070997
   0.42831      1.069114      1.069113
   0.45040      1.066572      1.066572
   0.47249      1.063861      1.063864
   0.49458      1.055974      1.055973
   0.51666      1.057938      1.057938
   0.53875      1.054316      1.054322
   0.56084      1.042330      1.042332
   0.58293      1.029763      1.029767
   0.60501      1.023583      1.023587
   0.62710      1.045494      1.045496
 
# Band-Index  312
   0.62710      1.045509      1.045510
   0.60501      1.036048      1.036048
   0.58293      1.031488      1.031491
   0.56084      1.054160      1.054163
   0.53875      1.061924      1.061930
   0.51666      1.066785      1.066783
   0.49458      1.068436      1.068429
   0.47249      1.068849      1.068853
   0.45040      1.071831      1.071829
   0.42831      1.079534      1.079535
   0.40622      1.087070      1.087073
   0.38414      1.094052      1.094061
   0.36205      1.098931      1.098932
   0.36205      1.098936      1.098933
   0.35101      1.098959      1.098958
   0.33997      1.100436      1.100437
   0.32892      1.102083      1.102088
   0.31788      1.103704      1.103706
   0.30684      1.105321      1.105322
   0.29580      1.106947      1.106953
   0.28476      1.108552      1.108548
   0.27371      1.109920      1.109919
   0.26267      1.109384      1.109397
   0.25163      1.096914      1.096910
   0.24059      1.084974      1.084979
   0.22954      1.091988      1.091989
   0.22954      1.091991      1.091983
   0.21042      1.091070      1.091061
   0.19129      1.087896      1.087894
   0.17216      1.081718      1.081714
   0.15303      1.072121      1.072117
   0.13390      1.059378      1.059390
   0.11477      1.054242      1.054234
   0.09564      1.060051      1.060053
   0.07651      1.063986      1.063979
   0.05739      1.058237      1.058237
   0.03826      1.030841      1.030842
   0.01913      1.031726      1.031727
   0.00000      1.045510      1.045512
 
# Band-Index  313
   0.00000      1.058323      1.058328
   0.01913      1.061125      1.061125
   0.03826      1.063782      1.063790
   0.05739      1.065483      1.065483
   0.07651      1.064580      1.064580
   0.09564      1.060381      1.060378
   0.11477      1.054356      1.054352
   0.13390      1.059481      1.059483
   0.15303      1.072205      1.072200
   0.17216      1.081772      1.081769
   0.19129      1.087963      1.087958
   0.21042      1.091157      1.091155
   0.22954      1.092092      1.092093
   0.22954      1.092090      1.092095
   0.24059      1.098660      1.098660
   0.25163      1.104702      1.104702
   0.26267      1.113872      1.113870
   0.27371      1.117050      1.117047
   0.28476      1.121473      1.121468
   0.29580      1.125549      1.125552
   0.30684      1.129039      1.129043
   0.31788      1.131837      1.131841
   0.32892      1.133858      1.133851
   0.33997      1.134960      1.134951
   0.35101      1.135349      1.135364
   0.36205      1.135442      1.135444
   0.36205      1.135443      1.135445
   0.38414      1.134633      1.134630
   0.40622      1.131101      1.131099
   0.42831      1.125173      1.125172
   0.45040      1.115971      1.115975
   0.47249      1.102114      1.102115
   0.49458      1.085457      1.085459
   0.51666      1.069010      1.069017
   0.53875      1.062772      1.062766
   0.56084      1.056289      1.056289
   0.58293      1.040319      1.040321
   0.60501      1.051626      1.051631
   0.62710      1.058324      1.058325
 
# Band-Index  314
   0.62710      1.070131      1.070133
   0.60501      1.067033      1.067038
   0.58293      1.067057      1.067060
   0.56084      1.065077      1.065087
   0.53875      1.070522      1.070521
   0.51666      1.071799      1.071800
   0.49458      1.088165      1.088161
   0.47249      1.104116      1.104110
   0.45040      1.117162      1.117162
   0.42831      1.126630      1.126629
   0.40622      1.133237      1.133239
   0.38414      1.136427      1.136438
   0.36205      1.137238      1.137237
   0.36205      1.137238      1.137234
   0.35101      1.137148      1.137152
   0.33997      1.136914      1.136918
   0.32892      1.136922      1.136927
   0.31788      1.137346      1.137350
   0.30684      1.136857      1.136848
   0.29580      1.131513      1.131519
   0.28476      1.126681      1.126680
   0.27371      1.122618      1.122623
   0.26267      1.119319      1.119319
   0.25163      1.113900      1.113897
   0.24059      1.113549      1.113547
   0.22954      1.113001      1.113006
   0.22954      1.113002      1.113000
   0.21042      1.104258      1.104260
   0.19129      1.094372      1.094382
   0.17216      1.086046      1.086047
   0.15303      1.079296      1.079302
   0.13390      1.074094      1.074096
   0.11477      1.070391      1.070375
   0.09564      1.068079      1.068078
   0.07651      1.067203      1.067203
   0.05739      1.065580      1.065583
   0.03826      1.064480      1.064477
   0.01913      1.063974      1.063976
   0.00000      1.070130      1.070131
 
# Band-Index  315
   0.00000      1.071629      1.071642
   0.01913      1.070465      1.070466
   0.03826      1.068952      1.068954
   0.05739      1.068059      1.068062
   0.07651      1.082684      1.082684
   0.09564      1.092270      1.092270
   0.11477      1.100491      1.100483
   0.13390      1.104291      1.104296
   0.15303      1.107613      1.107622
   0.17216      1.110323      1.110322
   0.19129      1.112346      1.112345
   0.21042      1.113618      1.113614
   0.22954      1.115926      1.115931
   0.22954      1.115926      1.115930
   0.24059      1.116126      1.116128
   0.25163      1.117182      1.117185
   0.26267      1.119932      1.119934
   0.27371      1.131043      1.131049
   0.28476      1.138569      1.138556
   0.29580      1.139050      1.139052
   0.30684      1.138301      1.138312
   0.31788      1.138892      1.138892
   0.32892      1.138346      1.138345
   0.33997      1.138097      1.138095
   0.35101      1.138136      1.138135
   0.36205      1.138220      1.138218
   0.36205      1.138216      1.138221
   0.38414      1.137624      1.137615
   0.40622      1.134740      1.134737
   0.42831      1.128192      1.128192
   0.45040      1.119388      1.119389
   0.47249      1.110902      1.110902
   0.49458      1.102687      1.102686
   0.51666      1.094903      1.094899
   0.53875      1.083190      1.083195
   0.56084      1.065995      1.065990
   0.58293      1.068390      1.068392
   0.60501      1.070350      1.070353
   0.62710      1.071637      1.071642
 
# Band-Index  316
   0.62710      1.071783      1.071786
   0.60501      1.073479      1.073492
   0.58293      1.072951      1.072958
   0.56084      1.071799      1.071795
   0.53875      1.085475      1.085478
   0.51666      1.102149      1.102143
   0.49458      1.109235      1.109246
   0.47249      1.116400      1.116395
   0.45040      1.123566      1.123564
   0.42831      1.130979      1.130983
   0.40622      1.139613      1.139610
   0.38414      1.153080      1.153076
   0.36205      1.164640      1.164640
   0.36205      1.164644      1.164639
   0.35101      1.160913      1.160913
   0.33997      1.155232      1.155230
   0.32892      1.149122      1.149122
   0.31788      1.142995      1.142996
   0.30684      1.139663      1.139665
   0.29580      1.140556      1.140558
   0.28476      1.139995      1.139989
   0.27371      1.140918      1.140920
   0.26267      1.124668      1.124656
   0.25163      1.119961      1.119964
   0.24059      1.117608      1.117618
   0.22954      1.117123      1.117123
   0.22954      1.117135      1.117132
   0.21042      1.129396      1.129390
   0.19129      1.136513      1.136511
   0.17216      1.129469      1.129458
   0.15303      1.121051      1.121059
   0.13390      1.111879      1.111886
   0.11477      1.102286      1.102278
   0.09564      1.094295      1.094296
   0.07651      1.084776      1.084775
   0.05739      1.076015      1.076010
   0.03826      1.074644      1.074679
   0.01913      1.073903      1.073899
   0.00000      1.071781      1.071783
 
# Band-Index  317
   0.00000      1.076050      1.076055
   0.01913      1.075270      1.075273
   0.03826      1.074849      1.074823
   0.05739      1.077957      1.077956
   0.07651      1.089650      1.089653
   0.09564      1.096322      1.096325
   0.11477      1.103680      1.103665
   0.13390      1.112654      1.112657
   0.15303      1.121538      1.121533
   0.17216      1.129878      1.129879
   0.19129      1.137065      1.137068
   0.21042      1.141531      1.141532
   0.22954      1.143382      1.143382
   0.22954      1.143387      1.143383
   0.24059      1.143155      1.143154
   0.25163      1.142578      1.142581
   0.26267      1.141806      1.141806
   0.27371      1.142051      1.142050
   0.28476      1.141493      1.141492
   0.29580      1.146658      1.146670
   0.30684      1.151860      1.151862
   0.31788      1.154168      1.154169
   0.32892      1.157026      1.157030
   0.33997      1.160642      1.160639
   0.35101      1.164245      1.164241
   0.36205      1.165596      1.165596
   0.36205      1.165594      1.165599
   0.38414      1.154048      1.154049
   0.40622      1.140255      1.140254
   0.42831      1.131493      1.131495
   0.45040      1.123848      1.123849
   0.47249      1.116574      1.116577
   0.49458      1.109400      1.109403
   0.51666      1.102337      1.102338
   0.53875      1.088015      1.088013
   0.56084      1.082366      1.082366
   0.58293      1.078314      1.078308
   0.60501      1.076153      1.076163
   0.62710      1.076068      1.076058
 
# Band-Index  318
   0.62710      1.076099      1.076110
   0.60501      1.079533      1.079529
   0.58293      1.083883      1.083878
   0.56084      1.089230      1.089231
   0.53875      1.095425      1.095436
   0.51666      1.114763      1.114773
   0.49458      1.148300      1.148309
   0.47249      1.182455      1.182458
   0.45040      1.194694      1.194691
   0.42831      1.193925      1.193923
   0.40622      1.189171      1.189181
   0.38414      1.181465      1.181467
   0.36205      1.175254      1.175257
   0.36205      1.175252      1.175254
   0.35101      1.174712      1.174719
   0.33997      1.170840      1.170837
   0.32892      1.165718      1.165721
   0.31788      1.161130      1.161135
   0.30684      1.156271      1.156267
   0.29580      1.151260      1.151265
   0.28476      1.149844      1.149843
   0.27371      1.143466      1.143466
   0.26267      1.143334      1.143333
   0.25163      1.144063      1.144059
   0.24059      1.144576      1.144577
   0.22954      1.144754      1.144761
   0.22954      1.144764      1.144753
   0.21042      1.142390      1.142384
   0.19129      1.143886      1.143878
   0.17216      1.138494      1.138484
   0.15303      1.130514      1.130509
   0.13390      1.120463      1.120468
   0.11477      1.109371      1.109362
   0.09564      1.099171      1.099172
   0.07651      1.091751      1.091745
   0.05739      1.086384      1.086382
   0.03826      1.082948      1.082949
   0.01913      1.079176      1.079173
   0.00000      1.076132      1.076112
 
# Band-Index  319
   0.00000      1.076493      1.076492
   0.01913      1.080733      1.080720
   0.03826      1.082986      1.082987
   0.05739      1.087303      1.087296
   0.07651      1.091921      1.091924
   0.09564      1.101515      1.101513
   0.11477      1.111306      1.111297
   0.13390      1.121922      1.121928
   0.15303      1.131775      1.131766
   0.17216      1.139750      1.139744
   0.19129      1.144253      1.144259
   0.21042      1.146472      1.146483
   0.22954      1.146821      1.146815
   0.22954      1.146812      1.146813
   0.24059      1.146976      1.146978
   0.25163      1.147433      1.147428
   0.26267      1.148082      1.148082
   0.27371      1.148881      1.148877
   0.28476      1.153050      1.153045
   0.29580      1.155170      1.155176
   0.30684      1.157937      1.157935
   0.31788      1.165403      1.165396
   0.32892      1.174444      1.174443
   0.33997      1.183377      1.183377
   0.35101      1.191834      1.191839
   0.36205      1.197540      1.197544
   0.36205      1.197537      1.197538
   0.38414      1.195378      1.195377
   0.40622      1.196985      1.196982
   0.42831      1.199430      1.199430
   0.45040      1.204398      1.204405
   0.47249      1.186906      1.186911
   0.49458      1.151555      1.151560
   0.51666      1.117424      1.117420
   0.53875      1.095644      1.095650
   0.56084      1.089554      1.089563
   0.58293      1.084435      1.084439
   0.60501      1.080841      1.080848
   0.62710      1.076491      1.076494
 
# Band-Index  320
   0.62710      1.083044      1.083052
   0.60501      1.088121      1.088125
   0.58293      1.109621      1.109624
   0.56084      1.132924      1.132923
   0.53875      1.153904      1.153907
   0.51666      1.171154      1.171158
   0.49458      1.184082      1.184084
   0.47249      1.193322      1.193321
   0.45040      1.208401      1.208379
   0.42831      1.204523      1.204523
   0.40622      1.203629      1.203628
   0.38414      1.203458      1.203459
   0.36205      1.201254      1.201258
   0.36205      1.201263      1.201262
   0.35101      1.207204      1.207215
   0.33997      1.215865      1.215861
   0.32892      1.224099      1.224100
   0.31788      1.231233      1.231229
   0.30684      1.218669      1.218663
   0.29580      1.193181      1.193191
   0.28476      1.168432      1.168431
   0.27371      1.152593      1.152600
   0.26267      1.151013      1.151011
   0.25163      1.150042      1.150039
   0.24059      1.149397      1.149393
   0.22954      1.149156      1.149151
   0.22954      1.149154      1.149156
   0.21042      1.148305      1.148302
   0.19129      1.145349      1.145357
   0.17216      1.160739      1.160727
   0.15303      1.178715      1.178716
   0.13390      1.198184      1.198193
   0.11477      1.163319      1.163332
   0.09564      1.124812      1.124804
   0.07651      1.093749      1.093750
   0.05739      1.088201      1.088200
   0.03826      1.084381      1.084379
   0.01913      1.082322      1.082320
   0.00000      1.083048      1.083046
 
# Band-Index  321
   0.00000      1.095772      1.095773
   0.01913      1.119528      1.119524
   0.03826      1.161687      1.161687
   0.05739      1.206286      1.206283
   0.07651      1.246935      1.246933
   0.09564      1.241226      1.241216
   0.11477      1.219041      1.219045
   0.13390      1.204709      1.204710
   0.15303      1.201657      1.201649
   0.17216      1.189710      1.189706
   0.19129      1.186908      1.186902
   0.21042      1.195809      1.195808
   0.22954      1.206580      1.206583
   0.22954      1.206579      1.206582
   0.24059      1.207886      1.207888
   0.25163      1.211653      1.211653
   0.26267      1.217489      1.217486
   0.27371      1.224889      1.224897
   0.28476      1.233333      1.233329
   0.29580      1.241463      1.241467
   0.30684      1.237557      1.237556
   0.31788      1.231664      1.231672
   0.32892      1.224326      1.224324
   0.33997      1.216743      1.216750
   0.35101      1.209808      1.209808
   0.36205      1.206334      1.206335
   0.36205      1.206343      1.206338
   0.38414      1.217195      1.217197
   0.40622      1.229484      1.229480
   0.42831      1.237892      1.237885
   0.45040      1.219490      1.219497
   0.47249      1.213367      1.213373
   0.49458      1.226704      1.226701
   0.51666      1.218397      1.218398
   0.53875      1.198431      1.198438
   0.56084      1.173766      1.173764
   0.58293      1.145659      1.145659
   0.60501      1.116415      1.116412
   0.62710      1.095772      1.095774
 
# Band-Index  322
   0.62710      1.095867      1.095869
   0.60501      1.132300      1.132299
   0.58293      1.193251      1.193250
   0.56084      1.251774      1.251767
   0.53875      1.264913      1.264987
   0.51666      1.244090      1.244085
   0.49458      1.228899      1.228916
   0.47249      1.216415      1.216440
   0.45040      1.223356      1.223362
   0.42831      1.253856      1.253871
   0.40622      1.267344      1.267348
   0.38414      1.281617      1.281614
   0.36205      1.296393      1.296400
   0.36205      1.296404      1.296393
   0.35101      1.288977      1.288983
   0.33997      1.280378      1.280376
   0.32892      1.270604      1.270593
   0.31788      1.244633      1.244645
   0.30684      1.238185      1.238196
   0.29580      1.243549      1.243549
   0.28476      1.248567      1.248566
   0.27371      1.253259      1.253269
   0.26267      1.257505      1.257500
   0.25163      1.260734      1.260738
   0.24059      1.260749      1.260751
   0.22954      1.260057      1.260061
   0.22954      1.260064      1.260064
   0.21042      1.266511      1.266505
   0.19129      1.266197      1.266184
   0.17216      1.267781      1.267782
   0.15303      1.248824      1.248804
   0.13390      1.219735      1.219748
   0.11477      1.241066      1.241069
   0.09564      1.264241      1.264251
   0.07651      1.247923      1.247923
   0.05739      1.207563      1.207559
   0.03826      1.162712      1.162710
   0.01913      1.119798      1.119798
   0.00000      1.095868      1.095871
 
# Band-Index  323
   0.00000      1.366771      1.366737
   0.01913      1.340891      1.340920
   0.03826      1.314573      1.314606
   0.05739      1.289090      1.289131
   0.07651      1.264590      1.264588
   0.09564      1.277123      1.277116
   0.11477      1.287150      1.287155
   0.13390      1.278273      1.278288
   0.15303      1.271808      1.271805
   0.17216      1.268538      1.268523
   0.19129      1.267079      1.267073
   0.21042      1.267879      1.267864
   0.22954      1.269692      1.269696
   0.22954      1.269688      1.269694
   0.24059      1.266407      1.266392
   0.25163      1.262820      1.262815
   0.26267      1.258848      1.258854
   0.27371      1.254444      1.254458
   0.28476      1.249677      1.249681
   0.29580      1.245294      1.245307
   0.30684      1.252488      1.252486
   0.31788      1.261946      1.261948
   0.32892      1.271377      1.271373
   0.33997      1.293323      1.293342
   0.35101      1.298264      1.298269
   0.36205      1.297289      1.297296
   0.36205      1.297287      1.297289
   0.38414      1.282812      1.282814
   0.40622      1.268404      1.268396
   0.42831      1.258302      1.258307
   0.45040      1.243127      1.243126
   0.47249      1.240945      1.240931
   0.49458      1.232790      1.232789
   0.51666      1.245706      1.245689
   0.53875      1.266069      1.266053
   0.56084      1.288388      1.288368
   0.58293      1.313643      1.313656
   0.60501      1.340155      1.340127
   0.62710      1.366812      1.366761
 
# Band-Index  324
   0.62710      1.366913      1.366930
   0.60501      1.341433      1.341418
   0.58293      1.314707      1.314732
   0.56084      1.289311      1.289316
   0.53875      1.288798      1.288793
   0.51666      1.280570      1.280567
   0.49458      1.267624      1.267611
   0.47249      1.259531      1.259529
   0.45040      1.256805      1.256797
   0.42831      1.260538      1.260539
   0.40622      1.284961      1.284959
   0.38414      1.295892      1.295883
   0.36205      1.298044      1.298034
   0.36205      1.298031      1.298033
   0.35101      1.298740      1.298738
   0.33997      1.298069      1.298084
   0.32892      1.296474      1.296483
   0.31788      1.294219      1.294221
   0.30684      1.291419      1.291418
   0.29580      1.288233      1.288242
   0.28476      1.283753      1.283748
   0.27371      1.277280      1.277277
   0.26267      1.271113      1.271104
   0.25163      1.267070      1.267062
   0.24059      1.267945      1.267944
   0.22954      1.270076      1.270083
   0.22954      1.270072      1.270065
