    # Energy          Mo           S          Si           C           O
    -8.80552    -0.00239    -0.00462    -2.88975    -0.00000    -0.00000
    -8.80252    -0.00239    -0.00462    -2.88847    -0.00000    -0.00000
    -8.79952    -0.00239    -0.00462    -2.88718    -0.00000    -0.00000
    -8.79652    -0.00239    -0.00462    -2.88596    -0.00000    -0.00000
    -8.79352    -0.00239    -0.00462    -2.88463    -0.00000    -0.00000
    -8.79052    -0.00239    -0.00462    -2.88335    -0.00000    -0.00000
    -8.78752    -0.00245    -0.00474    -2.95555    -0.00000    -0.00000
    -8.78452    -0.00234    -0.00452    -2.82120    -0.00000    -0.00000
    -8.78152    -0.00223    -0.00431    -2.68677    -0.00000    -0.00000
    -8.77852    -0.00212    -0.00409    -2.55237    -0.00000    -0.00000
    -8.77552    -0.00201    -0.00388    -2.41801    -0.00000    -0.00000
    -8.77252    -0.00218    -0.00419    -2.60756    -0.00000    -0.00000
    -8.76952    -0.00215    -0.00413    -2.57158    -0.00000    -0.00000
    -8.76652    -0.00213    -0.00408    -2.53561    -0.00000    -0.00000
    -8.76352    -0.00210    -0.00402    -2.49962    -0.00000    -0.00000
    -8.76052    -0.00211    -0.00403    -2.50539    -0.00000    -0.00000
    -8.75752    -0.00277    -0.00527    -3.26975    -0.00000    -0.00000
    -8.75452    -0.00276    -0.00525    -3.26051    -0.00000    -0.00000
    -8.75152    -0.00276    -0.00524    -3.25121    -0.00000    -0.00000
    -8.74852    -0.00275    -0.00523    -3.24200    -0.00000    -0.00000
    -8.74552    -0.00274    -0.00521    -3.23277    -0.00000    -0.00000
    -8.74252    -0.00274    -0.00520    -3.22346    -0.00000    -0.00000
    -8.73952    -0.00273    -0.00519    -3.21437    -0.00000    -0.00000
    -8.73652    -0.00273    -0.00517    -3.20508    -0.00000    -0.00000
    -8.73352    -0.00272    -0.00516    -3.19579    -0.00000    -0.00000
    -8.73052    -0.00271    -0.00514    -3.18663    -0.00000    -0.00000
    -8.72752    -0.00271    -0.00513    -3.17668    -0.00000    -0.00000
    -8.72452    -0.00274    -0.00518    -3.20865    -0.00000    -0.00000
    -8.72152    -0.00264    -0.00499    -3.09013    -0.00000    -0.00000
    -8.71852    -0.00266    -0.00504    -3.11638    -0.00000    -0.00000
    -8.71552    -0.00269    -0.00508    -3.14265    -0.00000    -0.00000
    -8.71252    -0.00271    -0.00512    -3.16891    -0.00000    -0.00000
    -8.70952    -0.00273    -0.00517    -3.19518    -0.00000    -0.00000
    -8.70652    -0.00276    -0.00521    -3.22143    -0.00000    -0.00000
    -8.70352    -0.00278    -0.00525    -3.24769    -0.00000    -0.00000
    -8.70052    -0.00281    -0.00530    -3.27397    -0.00000    -0.00000
    -8.69752    -0.00283    -0.00534    -3.30026    -0.00000    -0.00000
    -8.69452    -0.00286    -0.00538    -3.32650    -0.00000    -0.00000
    -8.69152    -0.00260    -0.00490    -3.02407    -0.00000    -0.00000
    -8.68852    -0.00262    -0.00493    -3.04588    -0.00000    -0.00000
    -8.68552    -0.00264    -0.00497    -3.06767    -0.00000    -0.00000
    -8.68252    -0.00266    -0.00501    -3.08946    -0.00000    -0.00000
    -8.67952    -0.00245    -0.00461    -2.84435    -0.00000    -0.00000
    -8.67652    -0.00245    -0.00460    -2.83907    -0.00000    -0.00000
    -8.67352    -0.00245    -0.00460    -2.83247    -0.00000    -0.00000
    -8.67052    -0.00245    -0.00460    -2.83220    -0.00000    -0.00000
    -8.66752    -0.00247    -0.00463    -2.85224    -0.00000    -0.00000
    -8.66452    -0.00249    -0.00467    -2.87376    -0.00000    -0.00000
    -8.66152    -0.00301    -0.00566    -3.48215    -0.00000    -0.00000
    -8.65852    -0.00295    -0.00554    -3.40934    -0.00000    -0.00000
    -8.65552    -0.00289    -0.00542    -3.33615    -0.00000    -0.00000
    -8.65252    -0.00354    -0.00661    -4.05915    -0.00000    -0.00000
    -8.64952    -0.00336    -0.00626    -3.84638    -0.00000    -0.00000
    -8.64652    -0.00317    -0.00592    -3.63352    -0.00000    -0.00000
    -8.64352    -0.00299    -0.00558    -3.42099    -0.00000    -0.00000
    -8.64052    -0.00281    -0.00523    -3.20837    -0.00000    -0.00000
    -8.63752    -0.00270    -0.00502    -3.07476    -0.00000    -0.00000
    -8.63452    -0.00269    -0.00501    -3.06886    -0.00000    -0.00000
    -8.63152    -0.00269    -0.00500    -3.06554    -0.00000    -0.00000
    -8.62852    -0.00269    -0.00500    -3.06225    -0.00000    -0.00000
    -8.62552    -0.00269    -0.00500    -3.05889    -0.00000    -0.00000
    -8.62252    -0.00269    -0.00499    -3.05558    -0.00000    -0.00000
    -8.61952    -0.00266    -0.00493    -3.01270    -0.00000    -0.00000
    -8.61652    -0.00267    -0.00494    -3.01888    -0.00000    -0.00000
    -8.61352    -0.00267    -0.00495    -3.02501    -0.00000    -0.00000
    -8.61052    -0.00268    -0.00496    -3.03075    -0.00000    -0.00000
    -8.60752    -0.00268    -0.00495    -3.02495    -0.00000    -0.00000
    -8.60452    -0.00267    -0.00495    -3.01914    -0.00000    -0.00000
    -8.60152    -0.00267    -0.00494    -3.01331    -0.00000    -0.00000
    -8.59852    -0.00266    -0.00490    -2.98871    -0.00000    -0.00000
    -8.59552    -0.00265    -0.00488    -2.97316    -0.00000    -0.00000
    -8.59252    -0.00263    -0.00486    -2.95761    -0.00000    -0.00000
    -8.58952    -0.00262    -0.00483    -2.94205    -0.00000    -0.00000
    -8.58652    -0.00261    -0.00481    -2.92648    -0.00000    -0.00000
    -8.58352    -0.00260    -0.00479    -2.91089    -0.00000    -0.00000
    -8.58052    -0.00259    -0.00476    -2.89536    -0.00000    -0.00000
    -8.57752    -0.00258    -0.00474    -2.87976    -0.00000    -0.00000
    -8.57452    -0.00257    -0.00472    -2.86457    -0.00000    -0.00000
    -8.57152    -0.00256    -0.00469    -2.85032    -0.00000    -0.00000
    -8.56852    -0.00255    -0.00467    -2.83684    -0.00000    -0.00000
    -8.56552    -0.00254    -0.00466    -2.82392    -0.00000    -0.00000
    -8.56252    -0.00255    -0.00467    -2.83225    -0.00000    -0.00000
    -8.55952    -0.00256    -0.00469    -2.84085    -0.00000    -0.00000
    -8.55652    -0.00257    -0.00470    -2.84938    -0.00000    -0.00000
    -8.55352    -0.00258    -0.00472    -2.85794    -0.00000    -0.00000
    -8.55052    -0.00259    -0.00473    -2.86647    -0.00000    -0.00000
    -8.54752    -0.00261    -0.00477    -2.88392    -0.00000    -0.00000
    -8.54452    -0.00263    -0.00479    -2.89771    -0.00000    -0.00000
    -8.54152    -0.00264    -0.00481    -2.90538    -0.00000    -0.00000
    -8.53852    -0.00265    -0.00482    -2.91313    -0.00000    -0.00000
    -8.53552    -0.00266    -0.00484    -2.92081    -0.00000    -0.00000
    -8.53252    -0.00267    -0.00485    -2.92846    -0.00000    -0.00000
    -8.52952    -0.00268    -0.00487    -2.93621    -0.00000    -0.00000
    -8.52652    -0.00269    -0.00488    -2.94385    -0.00000    -0.00000
    -8.52352    -0.00270    -0.00490    -2.95153    -0.00000    -0.00000
    -8.52052    -0.00271    -0.00491    -2.95924    -0.00000    -0.00000
    -8.51752    -0.00286    -0.00518    -3.11815    -0.00000    -0.00000
    -8.51452    -0.00288    -0.00522    -3.13858    -0.00000    -0.00000
    -8.51152    -0.00290    -0.00525    -3.15453    -0.00000    -0.00000
    -8.50852    -0.00291    -0.00528    -3.16950    -0.00000    -0.00000
    -8.50552    -0.00293    -0.00530    -3.18440    -0.00000    -0.00000
    -8.50252    -0.00295    -0.00533    -3.19931    -0.00000    -0.00000
    -8.49952    -0.00296    -0.00536    -3.21424    -0.00000    -0.00000
    -8.49652    -0.00298    -0.00538    -3.22915    -0.00000    -0.00000
    -8.49352    -0.00299    -0.00541    -3.24414    -0.00000    -0.00000
    -8.49052    -0.00301    -0.00544    -3.25902    -0.00000    -0.00000
    -8.48752    -0.00303    -0.00547    -3.27397    -0.00000    -0.00000
    -8.48452    -0.00305    -0.00550    -3.29277    -0.00000    -0.00000
    -8.48152    -0.00307    -0.00554    -3.31634    -0.00000    -0.00000
    -8.47852    -0.00310    -0.00558    -3.33994    -0.00000    -0.00000
    -8.47552    -0.00312    -0.00563    -3.36357    -0.00000    -0.00000
    -8.47252    -0.00314    -0.00567    -3.38693    -0.00000    -0.00000
    -8.46952    -0.00317    -0.00571    -3.41047    -0.00000    -0.00000
    -8.46652    -0.01197    -0.02216   -13.34297    -0.00000    -0.00000
    -8.46352    -0.00331    -0.00594    -3.53781    -0.00000    -0.00000
    -8.46052    -0.00492    -0.00891    -5.31280    -0.00000    -0.00000
    -8.45752    -0.00633    -0.01155    -6.88417    -0.00000    -0.00000
    -8.45452    -0.00531    -0.00967    -5.75837    -0.00000    -0.00000
    -8.45152    -0.00429    -0.00779    -4.63739    -0.00000    -0.00000
    -8.44852    -0.00264    -0.00471    -2.79834    -0.00000    -0.00000
    -8.44552    -0.00270    -0.00482    -2.85789    -0.00000    -0.00000
    -8.44252    -0.00276    -0.00492    -2.91747    -0.00000    -0.00000
    -8.43952    -0.00282    -0.00502    -2.97706    -0.00000    -0.00000
    -8.43652    -0.00307    -0.00547    -3.24274    -0.00000    -0.00000
    -8.43352    -0.00342    -0.00610    -3.61012    -0.00000    -0.00000
    -8.43052    -0.00377    -0.00672    -3.97715    -0.00000    -0.00000
    -8.42752    -0.00412    -0.00735    -4.34440    -0.00000    -0.00000
    -8.42452    -0.00441    -0.00786    -4.64421    -0.00000    -0.00000
    -8.42152    -0.00434    -0.00772    -4.56091    -0.00000    -0.00000
    -8.41852    -0.00427    -0.00759    -4.47803    -0.00000    -0.00000
    -8.41552    -0.00420    -0.00746    -4.40085    -0.00000    -0.00000
    -8.41252    -0.00415    -0.00736    -4.33791    -0.00000    -0.00000
    -8.40952    -0.00410    -0.00726    -4.27517    -0.00000    -0.00000
    -8.40652    -0.00417    -0.00739    -4.35060    -0.00000    -0.00000
    -8.40352    -0.00427    -0.00755    -4.44394    -0.00000    -0.00000
    -8.40052    -0.00436    -0.00772    -4.53659    -0.00000    -0.00000
    -8.39752    -0.00446    -0.00788    -4.62985    -0.00000    -0.00000
    -8.39452    -0.00455    -0.00804    -4.72301    -0.00000    -0.00000
    -8.39152    -0.00302    -0.00530    -3.11097    -0.00000    -0.00000
    -8.38852    -0.00302    -0.00530    -3.10620    -0.00000    -0.00000
    -8.38552    -0.00301    -0.00529    -3.10150    -0.00000    -0.00000
    -8.38252    -0.00301    -0.00529    -3.09679    -0.00000    -0.00000
    -8.37952    -0.00301    -0.00528    -3.09209    -0.00000    -0.00000
    -8.37652    -0.00295    -0.00519    -3.03684    -0.00000    -0.00000
    -8.37352    -0.00299    -0.00525    -3.06936    -0.00000    -0.00000
    -8.37052    -0.00443    -0.00776    -4.53503    -0.00000    -0.00000
    -8.36752    -0.00432    -0.00757    -4.41838    -0.00000    -0.00000
    -8.36452    -0.00421    -0.00737    -4.30214    -0.00000    -0.00000
    -8.36152    -0.00417    -0.00729    -4.25130    -0.00000    -0.00000
    -8.35852    -0.00422    -0.00736    -4.28821    -0.00000    -0.00000
    -8.35552    -0.00435    -0.00759    -4.41672    -0.00000    -0.00000
    -8.35252    -0.00449    -0.00782    -4.54493    -0.00000    -0.00000
    -8.34952    -0.00468    -0.00814    -4.72485    -0.00000    -0.00000
    -8.34652    -0.00472    -0.00819    -4.75009    -0.00000    -0.00000
    -8.34352    -0.00475    -0.00824    -4.77499    -0.00000    -0.00000
    -8.34052    -0.00454    -0.00787    -4.55847    -0.00000    -0.00000
    -8.33752    -0.00409    -0.00707    -4.09340    -0.00000    -0.00000
    -8.33452    -0.00363    -0.00627    -3.62958    -0.00000    -0.00000
    -8.33152    -0.00329    -0.00568    -3.28507    -0.00000    -0.00000
    -8.32852    -0.00318    -0.00548    -3.16498    -0.00000    -0.00000
    -8.32552    -0.00307    -0.00528    -3.04568    -0.00000    -0.00000
    -8.32252    -0.00296    -0.00508    -2.92637    -0.00000    -0.00000
    -8.31952    -0.00284    -0.00487    -2.80706    -0.00000    -0.00000
    -8.31652    -0.00273    -0.00467    -2.68775    -0.00000    -0.00000
    -8.31352    -0.00262    -0.00447    -2.56839    -0.00000    -0.00000
    -8.31052    -0.00250    -0.00427    -2.44896    -0.00000    -0.00000
    -8.30752    -0.00223    -0.00379    -2.17196    -0.00000    -0.00000
    -8.30452    -0.00215    -0.00366    -2.09352    -0.00000    -0.00000
    -8.30152    -0.00209    -0.00354    -2.02640    -0.00000    -0.00000
    -8.29852    -0.00202    -0.00343    -1.95932    -0.00000    -0.00000
    -8.29552    -0.00195    -0.00331    -1.89220    -0.00000    -0.00000
    -8.29252    -0.00189    -0.00320    -1.82512    -0.00000    -0.00000
    -8.28952    -0.00182    -0.00308    -1.75798    -0.00000    -0.00000
    -8.28652    -0.00209    -0.00353    -2.01072    -0.00000    -0.00000
    -8.28352    -0.00201    -0.00339    -1.93069    -0.00000    -0.00000
    -8.28052    -0.00204    -0.00344    -1.95923    -0.00000    -0.00000
    -8.27752    -0.00211    -0.00358    -2.03229    -0.00000    -0.00000
    -8.27452    -0.00209    -0.00353    -2.00577    -0.00000    -0.00000
    -8.27152    -0.00206    -0.00349    -1.97923    -0.00000    -0.00000
    -8.26852    -0.00203    -0.00345    -1.95305    -0.00000    -0.00000
    -8.26552    -0.00216    -0.00367    -2.07698    -0.00000    -0.00000
    -8.26252    -0.00228    -0.00389    -2.20090    -0.00000    -0.00000
    -8.25952    -0.00240    -0.00411    -2.32455    -0.00000    -0.00000
    -8.25652    -0.00252    -0.00432    -2.44797    -0.00000    -0.00000
    -8.25352    -0.00266    -0.00458    -2.59336    -0.00000    -0.00000
    -8.25052    -0.00809    -0.01428    -8.10211    -0.00000    -0.00001
    -8.24752    -0.00872    -0.01526    -8.62795    -0.00000    -0.00001
    -8.24452    -0.00881    -0.01544    -8.73258    -0.00000    -0.00001
    -8.24152    -0.00620    -0.01080    -6.09072    -0.00000    -0.00001
    -8.23852    -0.00649    -0.01122    -6.30973    -0.00000    -0.00001
    -8.23552    -0.00686    -0.01178    -6.61069    -0.00000    -0.00001
    -8.23252    -0.00714    -0.01217    -6.81193    -0.00000    -0.00001
    -8.22952    -0.00711    -0.01211    -6.77246    -0.00000    -0.00001
    -8.22652    -0.00713    -0.01213    -6.77834    -0.00000    -0.00001
    -8.22352    -0.00749    -0.01275    -7.11958    -0.00000    -0.00001
    -8.22052    -0.00876    -0.01493    -8.33827    -0.00000    -0.00001
    -8.21752    -0.00636    -0.01064    -5.90408    -0.00000    -0.00001
    -8.21452    -0.00589    -0.00988    -5.47990    -0.00000    -0.00001
    -8.21152    -0.00542    -0.00912    -5.05572    -0.00000    -0.00001
    -8.20852    -0.01166    -0.01972   -10.96404    -0.00000    -0.00002
    -8.20552    -0.00994    -0.01677    -9.30829    -0.00000    -0.00001
    -8.20252    -0.01115    -0.01870   -10.34768    -0.00000    -0.00002
    -8.19952    -0.03145    -0.05210   -28.74587    -0.00001    -0.00004
    -8.19652    -0.00517    -0.00874    -4.82378    -0.00000    -0.00001
    -8.19352    -0.00508    -0.00858    -4.73849    -0.00000    -0.00001
    -8.19052    -0.00499    -0.00843    -4.65298    -0.00000    -0.00001
    -8.18752    -0.00490    -0.00828    -4.56717    -0.00000    -0.00001
    -8.18452    -0.00481    -0.00813    -4.48155    -0.00000    -0.00001
    -8.18152    -0.00472    -0.00798    -4.39561    -0.00000    -0.00001
    -8.17852    -0.00463    -0.00783    -4.31036    -0.00000    -0.00001
    -8.17552    -0.00454    -0.00768    -4.22440    -0.00000    -0.00001
    -8.17252    -0.00445    -0.00753    -4.13924    -0.00000    -0.00001
    -8.16952    -0.00436    -0.00737    -4.05345    -0.00000    -0.00001
    -8.16652    -0.00433    -0.00732    -4.02174    -0.00000    -0.00001
    -8.16352    -0.00430    -0.00728    -3.99486    -0.00000    -0.00001
    -8.16052    -0.00427    -0.00723    -3.96767    -0.00000    -0.00001
    -8.15752    -0.00425    -0.00719    -3.94038    -0.00000    -0.00001
    -8.15452    -0.00422    -0.00714    -3.91288    -0.00000    -0.00001
    -8.15152    -0.00420    -0.00710    -3.88607    -0.00000    -0.00001
    -8.14852    -0.00417    -0.00705    -3.85742    -0.00000    -0.00001
    -8.14552    -0.00411    -0.00695    -3.79874    -0.00000    -0.00001
    -8.14252    -0.00405    -0.00686    -3.73994    -0.00024    -0.00104
    -8.13952    -0.00399    -0.00676    -3.67372    -0.00159    -0.00699
    -8.13652    -0.00402    -0.00680    -3.68336    -0.00301    -0.01322
    -8.13352    -0.00400    -0.00678    -3.65322    -0.00445    -0.01956
    -8.13052    -0.00396    -0.00671    -3.60042    -0.00591    -0.02599
    -8.12752    -0.00391    -0.00663    -3.54777    -0.00739    -0.03253
    -8.12452    -0.00387    -0.00656    -3.49484    -0.00890    -0.03916
    -8.12152    -0.00382    -0.00648    -3.44208    -0.01043    -0.04589
    -8.11852    -0.00378    -0.00641    -3.38916    -0.01198    -0.05272
    -8.11552    -0.00377    -0.00639    -3.36560    -0.01355    -0.05965
    -8.11252    -0.00377    -0.00640    -3.35991    -0.01516    -0.06667
    -8.10952    -0.00378    -0.00642    -3.35413    -0.01678    -0.07380
    -8.10652    -0.00379    -0.00643    -3.34830    -0.01842    -0.08103
    -8.10352    -0.00380    -0.00644    -3.34241    -0.02009    -0.08835
    -8.10052    -0.00381    -0.00646    -3.33638    -0.02177    -0.09578
    -8.09752    -0.00382    -0.00647    -3.33037    -0.02348    -0.10331
    -8.09452    -0.00364    -0.00617    -3.15463    -0.02521    -0.11094
    -8.09152    -0.00365    -0.00620    -3.15467    -0.02697    -0.11865
    -8.08852    -0.00367    -0.00623    -3.15459    -0.02875    -0.12648
