    # Energy          Mo           S          Si           C           O
    12.59548     0.00000     0.00000     0.00000     0.00000     0.00000
    12.59848     0.00000     0.00000     0.00000     0.00000     0.00000
    12.60148     0.00000     0.00000     0.00000     0.00000     0.00000
    12.60448     0.00000     0.00000     0.00000     0.00000     0.00000
    12.60748     0.00000     0.00000     0.00000     0.00000     0.00000
    12.61048     0.00000     0.00000     0.00000     0.00000     0.00000
    12.61348     0.00000     0.00000     0.00000     0.00000     0.00000
    12.61648     0.00000     0.00000     0.00000     0.00000     0.00000
    12.61948     0.00000     0.00000     0.00000     0.00000     0.00000
    12.62248     0.00000     0.00000     0.00000     0.00000     0.00000
    12.62548     0.00000     0.00000     0.00000     0.00000     0.00000
    12.62848     0.00000     0.00000     0.00000     0.00000     0.00000
    12.63148     0.00000     0.00000     0.00000     0.00000     0.00000
    12.63448     0.00000     0.00000     0.00000     0.00000     0.00000
    12.63748     0.00000     0.00000     0.00000     0.00000     0.00000
    12.64048     0.00000     0.00000     0.00000     0.00000     0.00000
    12.64348     0.00000     0.00000     0.00000     0.00000     0.00000
    12.64648     0.00000     0.00000     0.00000     0.00000     0.00000
    12.64948     0.00000     0.00000     0.00000     0.00000     0.00000
    12.65248     0.00000     0.00000     0.00000     0.00000     0.00000
    12.65548     0.00000     0.00000     0.00000     0.00000     0.00000
    12.65848     0.00000     0.00000     0.00000     0.00000     0.00000
    12.66148     0.00000     0.00000     0.00000     0.00000     0.00000
    12.66448     0.00000     0.00000     0.00000     0.00000     0.00000
    12.66748     0.00000     0.00000     0.00000     0.00000     0.00000
    12.67048     0.00000     0.00000     0.00000     0.00000     0.00000
    12.67348     0.00000     0.00000     0.00000     0.00000     0.00000
    12.67648     0.00000     0.00000     0.00000     0.00000     0.00000
    12.67948     0.00000     0.00000     0.00000     0.00000     0.00000
    12.68248     0.00000     0.00000     0.00000     0.00000     0.00000
    12.68548     0.00000     0.00000     0.00000     0.00000     0.00000
    12.68848     0.00000     0.00000     0.00000     0.00000     0.00000
    12.69148     0.00000     0.00000     0.00000     0.00000     0.00000
    12.69448     0.00000     0.00000     0.00000     0.00000     0.00000
    12.69748     0.00000     0.00000     0.00000     0.00000     0.00000
    12.70048     0.00000     0.00000     0.00000     0.00000     0.00000
    12.70348     0.00000     0.00000     0.00000     0.00000     0.00000
    12.70648     0.00000     0.00000     0.00000     0.00000     0.00000
    12.70948     0.00000     0.00000     0.00000     0.00000     0.00000
    12.71248     0.00000     0.00000     0.00000     0.00000     0.00000
    12.71548     0.00000     0.00000     0.00000     0.00000     0.00000
    12.71848     0.00000     0.00000     0.00000     0.00000     0.00000
    12.72148     0.00000     0.00000     0.00000     0.00000     0.00000
    12.72448     0.00000     0.00000     0.00000     0.00000     0.00000
    12.72748     0.00000     0.00000     0.00000     0.00000     0.00000
    12.73048     0.00000     0.00000     0.00000     0.00000     0.00000
    12.73348     0.00000     0.00000     0.00000     0.00000     0.00000
    12.73648     0.00000     0.00000     0.00000     0.00000     0.00000
    12.73948     0.00000     0.00000     0.00000     0.00000     0.00000
    12.74248     0.00000     0.00000     0.00000     0.00000     0.00000
    12.74548     0.00000     0.00000     0.00000     0.00000     0.00000
    12.74848     0.00000     0.00000     0.00000     0.00000     0.00000
    12.75148     0.00000     0.00000     0.00000     0.00000     0.00000
    12.75448     0.00000     0.00000     0.00000     0.00000     0.00000
    12.75748     0.00000     0.00000     0.00000     0.00000     0.00000
    12.76048     0.00000     0.00000     0.00000     0.00000     0.00000
    12.76348     0.00000     0.00000     0.00000     0.00000     0.00000
    12.76648     0.00000     0.00000     0.00000     0.00000     0.00000
    12.76948     0.00000     0.00000     0.00000     0.00000     0.00000
    12.77248     0.00000     0.00000     0.00000     0.00000     0.00000
    12.77548     0.00000     0.00000     0.00000     0.00000     0.00000
    12.77848     0.00000     0.00000     0.00000     0.00000     0.00000
    12.78148     0.00000     0.00000     0.00000     0.00000     0.00000
    12.78448     0.00000     0.00000     0.00000     0.00000     0.00000
    12.78748     0.00000     0.00000     0.00000     0.00000     0.00000
    12.79048     0.00000     0.00000     0.00000     0.00000     0.00000
    12.79348     0.00000     0.00000     0.00000     0.00000     0.00000
    12.79648     0.00000     0.00000     0.00000     0.00000     0.00000
    12.79948     0.00000     0.00000     0.00000     0.00000     0.00000
    12.80248     0.00000     0.00000     0.00000     0.00000     0.00000
    12.80548     0.00000     0.00000     0.00000     0.00000     0.00000
    12.80848     0.00000     0.00000     0.00000     0.00000     0.00000
    12.81148     0.00000     0.00000     0.00000     0.00000     0.00000
    12.81448     0.00000     0.00000     0.00000     0.00000     0.00000
    12.81748     0.00000     0.00000     0.00000     0.00000     0.00000
    12.82048     0.00000     0.00000     0.00000     0.00000     0.00000
    12.82348     0.00000     0.00000     0.00000     0.00000     0.00000
    12.82648     0.00000     0.00000     0.00000     0.00000     0.00000
    12.82948     0.00000     0.00000     0.00000     0.00000     0.00000
    12.83248     0.00000     0.00000     0.00000     0.00000     0.00000
    12.83548     0.00000     0.00000     0.00000     0.00000     0.00000
    12.83848     0.00000     0.00000     0.00000     0.00000     0.00000
    12.84148     0.00000     0.00000     0.00000     0.00000     0.00000
    12.84448     0.00000     0.00000     0.00000     0.00000     0.00000
    12.84748     0.00000     0.00000     0.00000     0.00000     0.00000
    12.85048     0.00000     0.00000     0.00000     0.00000     0.00000
    12.85348     0.00000     0.00000     0.00000     0.00000     0.00000
    12.85648     0.00000     0.00000     0.00000     0.00000     0.00000
    12.85948     0.00000     0.00000     0.00000     0.00000     0.00000
    12.86248     0.00000     0.00000     0.00000     0.00000     0.00000
    12.86548     0.00000     0.00000     0.00000     0.00000     0.00000
    12.86848     0.00000     0.00000     0.00000     0.00000     0.00000
    12.87148     0.00000     0.00000     0.00000     0.00000     0.00000
    12.87448     0.00000     0.00000     0.00000     0.00000     0.00000
    12.87748     0.00000     0.00000     0.00000     0.00000     0.00000
    12.88048     0.00000     0.00000     0.00000     0.00000     0.00000
    12.88348     0.00000     0.00000     0.00000     0.00000     0.00000
    12.88648     0.00000     0.00000     0.00000     0.00000     0.00000
    12.88948     0.00000     0.00000     0.00000     0.00000     0.00000
    12.89248     0.00000     0.00000     0.00000     0.00000     0.00000
    12.89548     0.00000     0.00000     0.00000     0.00000     0.00000
    12.89848     0.00000     0.00000     0.00000     0.00000     0.00000
    12.90148     0.00000     0.00000     0.00000     0.00000     0.00000
    12.90448     0.00000     0.00000     0.00000     0.00000     0.00000
    12.90748     0.00000     0.00000     0.00000     0.00000     0.00000
    12.91048     0.00000     0.00000     0.00000     0.00000     0.00000
    12.91348     0.00000     0.00000     0.00000     0.00000     0.00000
    12.91648     0.00000     0.00000     0.00000     0.00000     0.00000
    12.91948     0.00000     0.00000     0.00000     0.00000     0.00000
    12.92248     0.00000     0.00000     0.00000     0.00000     0.00000
    12.92548     0.00000     0.00000     0.00000     0.00000     0.00000
    12.92848     0.00000     0.00000     0.00000     0.00000     0.00000
    12.93148     0.00000     0.00000     0.00000     0.00000     0.00000
    12.93448     0.00000     0.00000     0.00000     0.00000     0.00000
    12.93748     0.00000     0.00000     0.00000     0.00000     0.00000
    12.94048     0.00000     0.00000     0.00000     0.00000     0.00000
    12.94348     0.00000     0.00000     0.00000     0.00000     0.00000
    12.94648     0.00000     0.00000     0.00000     0.00000     0.00000
    12.94948     0.00000     0.00000     0.00000     0.00000     0.00000
    12.95248     0.00000     0.00000     0.00000     0.00000     0.00000
    12.95548     0.00000     0.00000     0.00000     0.00000     0.00000
    12.95848     0.00000     0.00000     0.00000     0.00000     0.00000
    12.96148     0.00000     0.00000     0.00000     0.00000     0.00000
    12.96448     0.00000     0.00000     0.00000     0.00000     0.00000
    12.96748     0.00000     0.00000     0.00000     0.00000     0.00000
    12.97048     0.00000     0.00000     0.00000     0.00000     0.00000
    12.97348     0.00000     0.00000     0.00000     0.00000     0.00000
    12.97648     0.00000     0.00000     0.00000     0.00000     0.00000
    12.97948     0.00000     0.00000     0.00000     0.00000     0.00000
    12.98248     0.00000     0.00000     0.00000     0.00000     0.00000
    12.98548     0.00000     0.00000     0.00000     0.00000     0.00000
    12.98848     0.00000     0.00000     0.00000     0.00000     0.00000
    12.99148     0.00000     0.00000     0.00000     0.00000     0.00000
    12.99448     0.00000     0.00000     0.00000     0.00000     0.00000
    12.99748     0.00000     0.00000     0.00000     0.00000     0.00000
    13.00048     0.00000     0.00000     0.00000     0.00000     0.00000
    13.00348     0.00000     0.00000     0.00000     0.00000     0.00000
    13.00648     0.00000     0.00000     0.00000     0.00000     0.00000
    13.00948     0.00000     0.00000     0.00000     0.00000     0.00000
    13.01248     0.00000     0.00000     0.00000     0.00000     0.00000
    13.01548     0.00000     0.00000     0.00000     0.00000     0.00000
    13.01848     0.00000     0.00000     0.00000     0.00000     0.00000
    13.02148     0.00000     0.00000     0.00000     0.00000     0.00000
    13.02448     0.00000     0.00000     0.00000     0.00000     0.00000
    13.02748     0.00000     0.00000     0.00000     0.00000     0.00000
    13.03048     0.00000     0.00000     0.00000     0.00000     0.00000
    13.03348     0.00000     0.00000     0.00000     0.00000     0.00000
    13.03648     0.00000     0.00000     0.00000     0.00000     0.00000
    13.03948     0.00000     0.00000     0.00000     0.00000     0.00000
    13.04248     0.00000     0.00000     0.00000     0.00000     0.00000
    13.04548     0.00000     0.00000     0.00000     0.00000     0.00000
    13.04848     0.00000     0.00000     0.00000     0.00000     0.00000
    13.05148     0.00000     0.00000     0.00000     0.00000     0.00000
    13.05448     0.00000     0.00000     0.00000     0.00000     0.00000
    13.05748     0.00000     0.00000     0.00000     0.00000     0.00000
    13.06048     0.00000     0.00000     0.00000     0.00000     0.00000
    13.06348     0.00000     0.00000     0.00000     0.00000     0.00000
    13.06648     0.00000     0.00000     0.00000     0.00000     0.00000
    13.06948     0.00000     0.00000     0.00000     0.00000     0.00000
    13.07248     0.00000     0.00000     0.00000     0.00000     0.00000
    13.07548     0.00000     0.00000     0.00000     0.00000     0.00000
    13.07848     0.00000     0.00000     0.00000     0.00000     0.00000
    13.08148     0.00000     0.00000     0.00000     0.00000     0.00000
    13.08448     0.00000     0.00000     0.00000     0.00000     0.00000
    13.08748     0.00000     0.00000     0.00000     0.00000     0.00000
    13.09048     0.00000     0.00000     0.00000     0.00000     0.00000
    13.09348     0.00000     0.00000     0.00000     0.00000     0.00000
    13.09648     0.00000     0.00000     0.00000     0.00000     0.00000
    13.09948     0.00000     0.00000     0.00000     0.00000     0.00000
    13.10248     0.00000     0.00000     0.00000     0.00000     0.00000
    13.10548     0.00000     0.00000     0.00000     0.00000     0.00000
    13.10848     0.00000     0.00000     0.00000     0.00000     0.00000
    13.11148     0.00000     0.00000     0.00000     0.00000     0.00000
    13.11448     0.00000     0.00000     0.00000     0.00000     0.00000
    13.11748     0.00000     0.00000     0.00000     0.00000     0.00000
    13.12048     0.00000     0.00000     0.00000     0.00000     0.00000
    13.12348     0.00000     0.00000     0.00000     0.00000     0.00000
    13.12648     0.00000     0.00000     0.00000     0.00000     0.00000
    13.12948     0.00000     0.00000     0.00000     0.00000     0.00000
    13.13248     0.00000     0.00000     0.00000     0.00000     0.00000
    13.13548     0.00000     0.00000     0.00000     0.00000     0.00000
    13.13848     0.00000     0.00000     0.00000     0.00000     0.00000
    13.14148     0.00000     0.00000     0.00000     0.00000     0.00000
    13.14448     0.00000     0.00000     0.00000     0.00000     0.00000
    13.14748     0.00000     0.00000     0.00000     0.00000     0.00000
    13.15048     0.00000     0.00000     0.00000     0.00000     0.00000
    13.15348     0.00000     0.00000     0.00000     0.00000     0.00000
    13.15648     0.00000     0.00000     0.00000     0.00000     0.00000
    13.15948     0.00000     0.00000     0.00000     0.00000     0.00000
    13.16248     0.00000     0.00000     0.00000     0.00000     0.00000
    13.16548     0.00000     0.00000     0.00000     0.00000     0.00000
    13.16848     0.00000     0.00000     0.00000     0.00000     0.00000
    13.17148     0.00000     0.00000     0.00000     0.00000     0.00000
    13.17448     0.00000     0.00000     0.00000     0.00000     0.00000
    13.17748     0.00000     0.00000     0.00000     0.00000     0.00000
    13.18048     0.00000     0.00000     0.00000     0.00000     0.00000
    13.18348     0.00000     0.00000     0.00000     0.00000     0.00000
    13.18648     0.00000     0.00000     0.00000     0.00000     0.00000
    13.18948     0.00000     0.00000     0.00000     0.00000     0.00000
    13.19248     0.00000     0.00000     0.00000     0.00000     0.00000
    13.19548     0.00000     0.00000     0.00000     0.00000     0.00000
    13.19848     0.00000     0.00000     0.00000     0.00000     0.00000
    13.20148     0.00000     0.00000     0.00000     0.00000     0.00000
    13.20448     0.00000     0.00000     0.00000     0.00000     0.00000
    13.20748     0.00000     0.00000     0.00000     0.00000     0.00000
    13.21048     0.00000     0.00000     0.00000     0.00000     0.00000
    13.21348     0.00000     0.00000     0.00000     0.00000     0.00000
    13.21648     0.00000     0.00000     0.00000     0.00000     0.00000
    13.21948     0.00000     0.00000     0.00000     0.00000     0.00000
    13.22248     0.00000     0.00000     0.00000     0.00000     0.00000
    13.22548     0.00000     0.00000     0.00000     0.00000     0.00000
    13.22848     0.00000     0.00000     0.00000     0.00000     0.00000
    13.23148     0.00000     0.00000     0.00000     0.00000     0.00000
    13.23448     0.00000     0.00000     0.00000     0.00000     0.00000
    13.23748     0.00000     0.00000     0.00000     0.00000     0.00000
    13.24048     0.00000     0.00000     0.00000     0.00000     0.00000
    13.24348     0.00000     0.00000     0.00000     0.00000     0.00000
    13.24648     0.00000     0.00000     0.00000     0.00000     0.00000
    13.24948     0.00000     0.00000     0.00000     0.00000     0.00000
    13.25248     0.00000     0.00000     0.00000     0.00000     0.00000
    13.25548     0.00000     0.00000     0.00000     0.00000     0.00000
    13.25848     0.00000     0.00000     0.00000     0.00000     0.00000
    13.26148     0.00000     0.00000     0.00000     0.00000     0.00000
    13.26448     0.00000     0.00000     0.00000     0.00000     0.00000
    13.26748     0.00000     0.00000     0.00000     0.00000     0.00000
    13.27048     0.00000     0.00000     0.00000     0.00000     0.00000
    13.27348     0.00000     0.00000     0.00000     0.00000     0.00000
    13.27648     0.00000     0.00000     0.00000     0.00000     0.00000
    13.27948     0.00000     0.00000     0.00000     0.00000     0.00000
    13.28248     0.00000     0.00000     0.00000     0.00000     0.00000
    13.28548     0.00000     0.00000     0.00000     0.00000     0.00000
    13.28848     0.00000     0.00000     0.00000     0.00000     0.00000
    13.29148     0.00000     0.00000     0.00000     0.00000     0.00000
    13.29448     0.00000     0.00000     0.00000     0.00000     0.00000
    13.29748     0.00000     0.00000     0.00000     0.00000     0.00000
    13.30048     0.00000     0.00000     0.00000     0.00000     0.00000
    13.30348     0.00000     0.00000     0.00000     0.00000     0.00000
    13.30648     0.00000     0.00000     0.00000     0.00000     0.00000
    13.30948     0.00000     0.00000     0.00000     0.00000     0.00000
    13.31248     0.00000     0.00000     0.00000     0.00000     0.00000
    13.31548     0.00000     0.00000     0.00000     0.00000     0.00000
    13.31848     0.00000     0.00000     0.00000     0.00000     0.00000
    13.32148     0.00000     0.00000     0.00000     0.00000     0.00000
    13.32448     0.00000     0.00000     0.00000     0.00000     0.00000
    13.32748     0.00000     0.00000     0.00000     0.00000     0.00000
    13.33048     0.00000     0.00000     0.00000     0.00000     0.00000
    13.33348     0.00000     0.00000     0.00000     0.00000     0.00000
    13.33648     0.00000     0.00000     0.00000     0.00000     0.00000
    13.33948     0.00000     0.00000     0.00000     0.00000     0.00000
    13.34248     0.00000     0.00000     0.00000     0.00000     0.00000
    13.34548     0.00000     0.00000     0.00000     0.00000     0.00000
    13.34848     0.00000     0.00000     0.00000     0.00000     0.00000
    13.35148     0.00000     0.00000     0.00000     0.00000     0.00000
    13.35448     0.00000     0.00000     0.00000     0.00000     0.00000
    13.35748     0.00000     0.00000     0.00000     0.00000     0.00000
    13.36048     0.00000     0.00000     0.00000     0.00000     0.00000
    13.36348     0.00000     0.00000     0.00000     0.00000     0.00000
    13.36648     0.00000     0.00000     0.00000     0.00000     0.00000
    13.36948     0.00000     0.00000     0.00000     0.00000     0.00000
    13.37248     0.00000     0.00000     0.00000     0.00000     0.00000
    13.37548     0.00000     0.00000     0.00000     0.00000     0.00000
    13.37848     0.00000     0.00000     0.00000     0.00000     0.00000
    13.38148     0.00000     0.00000     0.00000     0.00000     0.00000
    13.38448     0.00000     0.00000     0.00000     0.00000     0.00000
    13.38748     0.00000     0.00000     0.00000     0.00000     0.00000
    13.39048     0.00000     0.00000     0.00000     0.00000     0.00000
    13.39348     0.00000     0.00000     0.00000     0.00000     0.00000
    13.39648     0.00000     0.00000     0.00000     0.00000     0.00000
    13.39948     0.00000     0.00000     0.00000     0.00000     0.00000
    13.40248     0.00000     0.00000     0.00000     0.00000     0.00000
    13.40548     0.00000     0.00000     0.00000     0.00000     0.00000
    13.40848     0.00000     0.00000     0.00000     0.00000     0.00000
    13.41148     0.00000     0.00000     0.00000     0.00000     0.00000
    13.41448     0.00000     0.00000     0.00000     0.00000     0.00000
    13.41748     0.00000     0.00000     0.00000     0.00000     0.00000
    13.42048     0.00000     0.00000     0.00000     0.00000     0.00000
    13.42348     0.00000     0.00000     0.00000     0.00000     0.00000
    13.42648     0.00000     0.00000     0.00000     0.00000     0.00000
    13.42948     0.00000     0.00000     0.00000     0.00000     0.00000
    13.43248     0.00000     0.00000     0.00000     0.00000     0.00000
    13.43548     0.00000     0.00000     0.00000     0.00000     0.00000
    13.43848     0.00000     0.00000     0.00000     0.00000     0.00000
    13.44148     0.00000     0.00000     0.00000     0.00000     0.00000
    13.44448     0.00000     0.00000     0.00000     0.00000     0.00000
    13.44748     0.00000     0.00000     0.00000     0.00000     0.00000
    13.45048     0.00000     0.00000     0.00000     0.00000     0.00000
    13.45348     0.00000     0.00000     0.00000     0.00000     0.00000
    13.45648     0.00000     0.00000     0.00000     0.00000     0.00000
    13.45948     0.00000     0.00000     0.00000     0.00000     0.00000
    13.46248     0.00000     0.00000     0.00000     0.00000     0.00000
    13.46548     0.00000     0.00000     0.00000     0.00000     0.00000
    13.46848     0.00000     0.00000     0.00000     0.00000     0.00000
    13.47148     0.00000     0.00000     0.00000     0.00000     0.00000
    13.47448     0.00000     0.00000     0.00000     0.00000     0.00000
    13.47748     0.00000     0.00000     0.00000     0.00000     0.00000
    13.48048     0.00000     0.00000     0.00000     0.00000     0.00000
    13.48348     0.00000     0.00000     0.00000     0.00000     0.00000
    13.48648     0.00000     0.00000     0.00000     0.00000     0.00000
    13.48948     0.00000     0.00000     0.00000     0.00000     0.00000
    13.49248     0.00000     0.00000     0.00000     0.00000     0.00000
    13.49548     0.00000     0.00000     0.00000     0.00000     0.00000
    13.49848     0.00000     0.00000     0.00000     0.00000     0.00000
    13.50148     0.00000     0.00000     0.00000     0.00000     0.00000
    13.50448     0.00000     0.00000     0.00000     0.00000     0.00000
    13.50748     0.00000     0.00000     0.00000     0.00000     0.00000
    13.51048     0.00000     0.00000     0.00000     0.00000     0.00000
    13.51348     0.00000     0.00000     0.00000     0.00000     0.00000
    13.51648     0.00000     0.00000     0.00000     0.00000     0.00000
    13.51948     0.00000     0.00000     0.00000     0.00000     0.00000
    13.52248     0.00000     0.00000     0.00000     0.00000     0.00000
    13.52548     0.00000     0.00000     0.00000     0.00000     0.00000
    13.52848     0.00000     0.00000     0.00000     0.00000     0.00000
    13.53148     0.00000     0.00000     0.00000     0.00000     0.00000
    13.53448     0.00000     0.00000     0.00000     0.00000     0.00000
    13.53748     0.00000     0.00000     0.00000     0.00000     0.00000
    13.54048     0.00000     0.00000     0.00000     0.00000     0.00000
    13.54348     0.00000     0.00000     0.00000     0.00000     0.00000
    13.54648     0.00000     0.00000     0.00000     0.00000     0.00000
    13.54948     0.00000     0.00000     0.00000     0.00000     0.00000
    13.55248     0.00000     0.00000     0.00000     0.00000     0.00000
    13.55548     0.00000     0.00000     0.00000     0.00000     0.00000
    13.55848     0.00000     0.00000     0.00000     0.00000     0.00000
    13.56148     0.00000     0.00000     0.00000     0.00000     0.00000
    13.56448     0.00000     0.00000     0.00000     0.00000     0.00000
    13.56748     0.00000     0.00000     0.00000     0.00000     0.00000
    13.57048     0.00000     0.00000     0.00000     0.00000     0.00000
    13.57348     0.00000     0.00000     0.00000     0.00000     0.00000
    13.57648     0.00000     0.00000     0.00000     0.00000     0.00000
    13.57948     0.00000     0.00000     0.00000     0.00000     0.00000
    13.58248     0.00000     0.00000     0.00000     0.00000     0.00000
    13.58548     0.00000     0.00000     0.00000     0.00000     0.00000
    13.58848     0.00000     0.00000     0.00000     0.00000     0.00000
    13.59148     0.00000     0.00000     0.00000     0.00000     0.00000
    13.59448     0.00000     0.00000     0.00000     0.00000     0.00000
    13.59748     0.00000     0.00000     0.00000     0.00000     0.00000
    13.60048     0.00000     0.00000     0.00000     0.00000     0.00000
    13.60348     0.00000     0.00000     0.00000     0.00000     0.00000
    13.60648     0.00000     0.00000     0.00000     0.00000     0.00000
    13.60948     0.00000     0.00000     0.00000     0.00000     0.00000
    13.61248     0.00000     0.00000     0.00000     0.00000     0.00000
    13.61548     0.00000     0.00000     0.00000     0.00000     0.00000
    13.61848     0.00000     0.00000     0.00000     0.00000     0.00000
    13.62148     0.00000     0.00000     0.00000     0.00000     0.00000
    13.62448     0.00000     0.00000     0.00000     0.00000     0.00000
    13.62748     0.00000     0.00000     0.00000     0.00000     0.00000
    13.63048     0.00000     0.00000     0.00000     0.00000     0.00000
    13.63348     0.00000     0.00000     0.00000     0.00000     0.00000
    13.63648     0.00000     0.00000     0.00000     0.00000     0.00000
    13.63948     0.00000     0.00000     0.00000     0.00000     0.00000
    13.64248     0.00000     0.00000     0.00000     0.00000     0.00000
    13.64548     0.00000     0.00000     0.00000     0.00000     0.00000
    13.64848     0.00000     0.00000     0.00000     0.00000     0.00000
    13.65148     0.00000     0.00000     0.00000     0.00000     0.00000
    13.65448     0.00000     0.00000     0.00000     0.00000     0.00000
    13.65748     0.00000     0.00000     0.00000     0.00000     0.00000
    13.66048     0.00000     0.00000     0.00000     0.00000     0.00000
    13.66348     0.00000     0.00000     0.00000     0.00000     0.00000
    13.66648     0.00000     0.00000     0.00000     0.00000     0.00000
    13.66948     0.00000     0.00000     0.00000     0.00000     0.00000
    13.67248     0.00000     0.00000     0.00000     0.00000     0.00000
    13.67548     0.00000     0.00000     0.00000     0.00000     0.00000
    13.67848     0.00000     0.00000     0.00000     0.00000     0.00000
    13.68148     0.00000     0.00000     0.00000     0.00000     0.00000
    13.68448     0.00000     0.00000     0.00000     0.00000     0.00000
    13.68748     0.00000     0.00000     0.00000     0.00000     0.00000
    13.69048     0.00000     0.00000     0.00000     0.00000     0.00000
    13.69348     0.00000     0.00000     0.00000     0.00000     0.00000
    13.69648     0.00000     0.00000     0.00000     0.00000     0.00000
    13.69948     0.00000     0.00000     0.00000     0.00000     0.00000
    13.70248     0.00000     0.00000     0.00000     0.00000     0.00000
    13.70548     0.00000     0.00000     0.00000     0.00000     0.00000
    13.70848     0.00000     0.00000     0.00000     0.00000     0.00000
    13.71148     0.00000     0.00000     0.00000     0.00000     0.00000
    13.71448     0.00000     0.00000     0.00000     0.00000     0.00000
    13.71748     0.00000     0.00000     0.00000     0.00000     0.00000
    13.72048     0.00000     0.00000     0.00000     0.00000     0.00000
    13.72348     0.00000     0.00000     0.00000     0.00000     0.00000
    13.72648     0.00000     0.00000     0.00000     0.00000     0.00000
    13.72948     0.00000     0.00000     0.00000     0.00000     0.00000
    13.73248     0.00000     0.00000     0.00000     0.00000     0.00000
    13.73548     0.00000     0.00000     0.00000     0.00000     0.00000
    13.73848     0.00000     0.00000     0.00000     0.00000     0.00000
    13.74148     0.00000     0.00000     0.00000     0.00000     0.00000
    13.74448     0.00000     0.00000     0.00000     0.00000     0.00000
    13.74748     0.00000     0.00000     0.00000     0.00000     0.00000
    13.75048     0.00000     0.00000     0.00000     0.00000     0.00000
    13.75348     0.00000     0.00000     0.00000     0.00000     0.00000
    13.75648     0.00000     0.00000     0.00000     0.00000     0.00000
    13.75948     0.00000     0.00000     0.00000     0.00000     0.00000
    13.76248     0.00000     0.00000     0.00000     0.00000     0.00000
    13.76548     0.00000     0.00000     0.00000     0.00000     0.00000
    13.76848     0.00000     0.00000     0.00000     0.00000     0.00000
    13.77148     0.00000     0.00000     0.00000     0.00000     0.00000
    13.77448     0.00000     0.00000     0.00000     0.00000     0.00000
    13.77748     0.00000     0.00000     0.00000     0.00000     0.00000
    13.78048     0.00000     0.00000     0.00000     0.00000     0.00000
    13.78348     0.00000     0.00000     0.00000     0.00000     0.00000
    13.78648     0.00000     0.00000     0.00000     0.00000     0.00000
    13.78948     0.00000     0.00000     0.00000     0.00000     0.00000
    13.79248     0.00000     0.00000     0.00000     0.00000     0.00000
    13.79548     0.00000     0.00000     0.00000     0.00000     0.00000
    13.79848     0.00000     0.00000     0.00000     0.00000     0.00000
    13.80148     0.00000     0.00000     0.00000     0.00000     0.00000
    13.80448     0.00000     0.00000     0.00000     0.00000     0.00000
    13.80748     0.00000     0.00000     0.00000     0.00000     0.00000
    13.81048     0.00000     0.00000     0.00000     0.00000     0.00000
    13.81348     0.00000     0.00000     0.00000     0.00000     0.00000
    13.81648     0.00000     0.00000     0.00000     0.00000     0.00000
    13.81948     0.00000     0.00000     0.00000     0.00000     0.00000
    13.82248     0.00000     0.00000     0.00000     0.00000     0.00000
    13.82548     0.00000     0.00000     0.00000     0.00000     0.00000
    13.82848     0.00000     0.00000     0.00000     0.00000     0.00000
    13.83148     0.00000     0.00000     0.00000     0.00000     0.00000
    13.83448     0.00000     0.00000     0.00000     0.00000     0.00000
    13.83748     0.00000     0.00000     0.00000     0.00000     0.00000
    13.84048     0.00000     0.00000     0.00000     0.00000     0.00000
    13.84348     0.00000     0.00000     0.00000     0.00000     0.00000
    13.84648     0.00000     0.00000     0.00000     0.00000     0.00000
    13.84948     0.00000     0.00000     0.00000     0.00000     0.00000
    13.85248     0.00000     0.00000     0.00000     0.00000     0.00000
    13.85548     0.00000     0.00000     0.00000     0.00000     0.00000
    13.85848     0.00000     0.00000     0.00000     0.00000     0.00000
    13.86148     0.00000     0.00000     0.00000     0.00000     0.00000
    13.86448     0.00000     0.00000     0.00000     0.00000     0.00000
    13.86748     0.00000     0.00000     0.00000     0.00000     0.00000
    13.87048     0.00000     0.00000     0.00000     0.00000     0.00000
    13.87348     0.00000     0.00000     0.00000     0.00000     0.00000
    13.87648     0.00000     0.00000     0.00000     0.00000     0.00000
    13.87948     0.00000     0.00000     0.00000     0.00000     0.00000
    13.88248     0.00000     0.00000     0.00000     0.00000     0.00000
    13.88548     0.00000     0.00000     0.00000     0.00000     0.00000
    13.88848     0.00000     0.00000     0.00000     0.00000     0.00000
    13.89148     0.00000     0.00000     0.00000     0.00000     0.00000
    13.89448     0.00000     0.00000     0.00000     0.00000     0.00000
    13.89748     0.00000     0.00000     0.00000     0.00000     0.00000
    13.90048     0.00000     0.00000     0.00000     0.00000     0.00000
    13.90348     0.00000     0.00000     0.00000     0.00000     0.00000
    13.90648     0.00000     0.00000     0.00000     0.00000     0.00000
    13.90948     0.00000     0.00000     0.00000     0.00000     0.00000
    13.91248     0.00000     0.00000     0.00000     0.00000     0.00000
    13.91548     0.00000     0.00000     0.00000     0.00000     0.00000
    13.91848     0.00000     0.00000     0.00000     0.00000     0.00000
    13.92148     0.00000     0.00000     0.00000     0.00000     0.00000
    13.92448     0.00000     0.00000     0.00000     0.00000     0.00000
    13.92748     0.00000     0.00000     0.00000     0.00000     0.00000
    13.93048     0.00000     0.00000     0.00000     0.00000     0.00000
    13.93348     0.00000     0.00000     0.00000     0.00000     0.00000
    13.93648     0.00000     0.00000     0.00000     0.00000     0.00000
    13.93948     0.00000     0.00000     0.00000     0.00000     0.00000
    13.94248     0.00000     0.00000     0.00000     0.00000     0.00000
    13.94548     0.00000     0.00000     0.00000     0.00000     0.00000
