  #K-Path    Energy        Mo        Au         S        Si         C         O
# Band-Index    1
    0.316    1.2545     0.555     0.002     0.163     0.038     0.000     0.000
    0.327    1.2543     0.543     0.002     0.182     0.032     0.000     0.000
    0.338    1.2534     0.542     0.002     0.186     0.031     0.000     0.000
    0.349    1.2525     0.547     0.003     0.186     0.030     0.000     0.000
    0.360    1.2514     0.551     0.003     0.183     0.029     0.000     0.000
    0.360    1.2514     0.551     0.003     0.183     0.029     0.000     0.000
    0.382    1.2508     0.546     0.003     0.180     0.030     0.000     0.000
    0.404    1.2503     0.542     0.003     0.170     0.036     0.000     0.000
    0.426    1.2514     0.558     0.003     0.161     0.038     0.000     0.000
    0.449    1.2504     0.555     0.004     0.157     0.037     0.000     0.000
    0.471    1.2472     0.536     0.005     0.164     0.044     0.000     0.000
    0.493    1.2416     0.512     0.005     0.159     0.045     0.000     0.000
    0.515    1.2343     0.483     0.006     0.160     0.055     0.000     0.000
    0.537    1.2263     0.446     0.006     0.146     0.068     0.000     0.000
    0.559    1.2176     0.397     0.006     0.127     0.086     0.000     0.000
    0.581    1.2091     0.367     0.005     0.112     0.095     0.000     0.000
    0.603    1.2029     0.362     0.005     0.113     0.096     0.000     0.000
    0.625    1.2005     0.361     0.004     0.109     0.100     0.000     0.000
 
# Band-Index  332
    0.625    1.2194     0.509     0.012     0.154     0.050     0.000     0.000
    0.603    1.2214     0.506     0.011     0.150     0.051     0.000     0.000
    0.581    1.2269     0.499     0.008     0.147     0.059     0.000     0.000
    0.559    1.2344     0.424     0.005     0.125     0.083     0.000     0.000
    0.537    1.2428     0.378     0.005     0.108     0.098     0.000     0.000
    0.515    1.2509     0.429     0.005     0.124     0.081     0.000     0.000
    0.493    1.2576     0.478     0.005     0.146     0.062     0.000     0.000
    0.471    1.2631     0.500     0.004     0.159     0.052     0.000     0.000
    0.449    1.2667     0.503     0.003     0.170     0.045     0.000     0.000
    0.426    1.2677     0.496     0.002     0.165     0.047     0.000     0.000
    0.404    1.2674     0.495     0.001     0.159     0.055     0.000     0.000
    0.382    1.2676     0.497     0.001     0.155     0.056     0.000     0.000
    0.360    1.2692     0.500     0.001     0.155     0.057     0.000     0.000
    0.360    1.2692     0.500     0.001     0.155     0.057     0.000     0.000
    0.349    1.2678     0.500     0.001     0.164     0.054     0.000     0.000
    0.338    1.2663     0.504     0.002     0.190     0.039     0.000     0.000
    0.327    1.2651     0.504     0.002     0.199     0.033     0.000     0.000
    0.316    1.2652     0.506     0.002     0.206     0.031     0.000     0.000
    0.305    1.2670     0.507     0.002     0.202     0.028     0.000     0.000
    0.294    1.2703     0.518     0.001     0.199     0.030     0.000     0.000
    0.283    1.2743     0.531     0.001     0.186     0.030     0.000     0.000
    0.272    1.2787     0.549     0.001     0.163     0.037     0.000     0.000
    0.261    1.2829     0.568     0.001     0.145     0.037     0.000     0.000
    0.250    1.2861     0.569     0.001     0.140     0.041     0.000     0.000
    0.239    1.2873     0.569     0.001     0.139     0.042     0.000     0.000
    0.228    1.2873     0.566     0.001     0.138     0.042     0.000     0.000
    0.228    1.2873     0.566     0.001     0.138     0.042     0.000     0.000
    0.209    1.2865     0.552     0.001     0.145     0.045     0.000     0.000
    0.190    1.2843     0.534     0.002     0.151     0.048     0.000     0.000
    0.171    1.2807     0.514     0.002     0.158     0.051     0.000     0.000
    0.152    1.2756     0.496     0.003     0.158     0.056     0.000     0.000
    0.133    1.2695     0.485     0.004     0.148     0.062     0.000     0.000
    0.114    1.2623     0.469     0.004     0.131     0.073     0.000     0.000
    0.095    1.2532     0.451     0.005     0.129     0.076     0.000     0.000
    0.076    1.2414     0.449     0.005     0.132     0.074     0.000     0.000
    0.057    1.2298     0.469     0.006     0.141     0.065     0.000     0.000
    0.038    1.2235     0.499     0.008     0.147     0.055     0.000     0.000
    0.019    1.2204     0.508     0.011     0.152     0.052     0.000     0.000
    0.000    1.2194     0.509     0.012     0.154     0.050     0.000     0.000
 
# Band-Index  333
    0.000    1.2471     0.548     0.011     0.126     0.051     0.000     0.000
    0.019    1.2489     0.541     0.011     0.135     0.050     0.000     0.000
    0.038    1.2536     0.529     0.010     0.146     0.051     0.000     0.000
    0.057    1.2599     0.512     0.008     0.167     0.048     0.000     0.000
    0.076    1.2672     0.488     0.005     0.186     0.044     0.000     0.000
    0.095    1.2752     0.477     0.002     0.192     0.045     0.000     0.000
    0.114    1.2820     0.500     0.001     0.180     0.045     0.000     0.000
    0.133    1.2854     0.516     0.001     0.171     0.047     0.000     0.000
    0.152    1.2869     0.523     0.001     0.171     0.046     0.000     0.000
    0.171    1.2881     0.526     0.002     0.177     0.041     0.000     0.000
    0.190    1.2903     0.517     0.003     0.185     0.038     0.000     0.000
    0.209    1.2926     0.504     0.004     0.181     0.039     0.000     0.000
    0.228    1.2936     0.500     0.005     0.177     0.041     0.000     0.000
    0.228    1.2936     0.500     0.005     0.177     0.041     0.000     0.000
    0.239    1.2931     0.498     0.004     0.169     0.046     0.000     0.000
    0.250    1.2929     0.492     0.003     0.157     0.055     0.000     0.000
    0.261    1.2947     0.493     0.002     0.151     0.058     0.000     0.000
    0.272    1.2977     0.497     0.001     0.151     0.054     0.000     0.000
    0.283    1.3010     0.506     0.001     0.159     0.048     0.000     0.000
    0.294    1.3038     0.520     0.002     0.166     0.040     0.000     0.000
    0.305    1.3053     0.539     0.002     0.168     0.038     0.000     0.000
    0.316    1.3053     0.555     0.003     0.164     0.032     0.000     0.000
    0.327    1.3043     0.568     0.003     0.158     0.031     0.000     0.000
    0.338    1.3026     0.573     0.003     0.151     0.036     0.000     0.000
    0.349    1.3005     0.578     0.002     0.145     0.037     0.000     0.000
    0.360    1.2982     0.582     0.002     0.145     0.040     0.000     0.000
    0.360    1.2982     0.582     0.002     0.145     0.040     0.000     0.000
    0.382    1.2973     0.579     0.002     0.149     0.038     0.000     0.000
    0.404    1.2970     0.570     0.002     0.156     0.037     0.000     0.000
    0.426    1.2967     0.558     0.002     0.163     0.034     0.000     0.000
    0.449    1.2945     0.544     0.002     0.165     0.038     0.000     0.000
    0.471    1.2901     0.525     0.002     0.168     0.042     0.000     0.000
    0.493    1.2849     0.505     0.002     0.169     0.048     0.000     0.000
    0.515    1.2783     0.491     0.003     0.165     0.049     0.000     0.000
    0.537    1.2703     0.492     0.004     0.171     0.047     0.000     0.000
    0.559    1.2620     0.504     0.007     0.162     0.051     0.000     0.000
    0.581    1.2547     0.519     0.009     0.153     0.047     0.000     0.000
    0.603    1.2493     0.537     0.011     0.137     0.054     0.000     0.000
    0.625    1.2471     0.548     0.011     0.126     0.051     0.000     0.000
 
# Band-Index  334
    0.625    1.2566     0.490     0.002     0.205     0.033     0.000     0.000
    0.603    1.2583     0.495     0.002     0.200     0.035     0.000     0.000
    0.581    1.2637     0.506     0.001     0.196     0.036     0.000     0.000
    0.559    1.2718     0.524     0.002     0.177     0.040     0.000     0.000
    0.537    1.2810     0.536     0.003     0.164     0.041     0.000     0.000
    0.515    1.2912     0.525     0.004     0.157     0.048     0.000     0.000
    0.493    1.3024     0.493     0.004     0.156     0.054     0.000     0.000
    0.471    1.3105     0.481     0.003     0.158     0.058     0.000     0.000
    0.449    1.3157     0.484     0.003     0.156     0.057     0.000     0.000
    0.426    1.3193     0.495     0.002     0.161     0.052     0.000     0.000
    0.404    1.3196     0.494     0.001     0.178     0.044     0.000     0.000
    0.382    1.3182     0.487     0.001     0.200     0.040     0.000     0.000
    0.360    1.3165     0.480     0.000     0.218     0.028     0.000     0.000
    0.360    1.3165     0.480     0.000     0.218     0.028     0.000     0.000
    0.349    1.3161     0.488     0.001     0.210     0.035     0.000     0.000
    0.338    1.3156     0.500     0.002     0.190     0.037     0.000     0.000
    0.327    1.3149     0.513     0.003     0.177     0.039     0.000     0.000
    0.316    1.3140     0.520     0.003     0.166     0.041     0.000     0.000
    0.305    1.3130     0.528     0.003     0.162     0.042     0.000     0.000
    0.294    1.3122     0.532     0.003     0.156     0.045     0.000     0.000
    0.283    1.3116     0.531     0.002     0.159     0.044     0.000     0.000
    0.272    1.3112     0.528     0.001     0.160     0.045     0.000     0.000
    0.261    1.3109     0.527     0.002     0.166     0.043     0.000     0.000
    0.250    1.3106     0.531     0.002     0.171     0.036     0.000     0.000
    0.239    1.3106     0.530     0.002     0.171     0.036     0.000     0.000
    0.228    1.3106     0.540     0.003     0.169     0.036     0.000     0.000
    0.228    1.3106     0.540     0.003     0.169     0.036     0.000     0.000
    0.209    1.3111     0.548     0.003     0.164     0.033     0.000     0.000
    0.190    1.3113     0.552     0.003     0.160     0.034     0.000     0.000
    0.171    1.3102     0.559     0.003     0.156     0.038     0.000     0.000
    0.152    1.3072     0.553     0.004     0.150     0.046     0.000     0.000
    0.133    1.3008     0.525     0.004     0.154     0.050     0.000     0.000
    0.114    1.2916     0.490     0.003     0.193     0.043     0.000     0.000
    0.095    1.2828     0.509     0.003     0.198     0.034     0.000     0.000
    0.076    1.2748     0.519     0.003     0.192     0.033     0.000     0.000
    0.057    1.2672     0.524     0.002     0.181     0.039     0.000     0.000
    0.038    1.2613     0.514     0.002     0.186     0.039     0.000     0.000
    0.019    1.2577     0.495     0.002     0.200     0.035     0.000     0.000
    0.000    1.2566     0.490     0.002     0.205     0.033     0.000     0.000
 
# Band-Index  335
    0.000    1.2847     0.467     0.001     0.192     0.043     0.000     0.000
    0.019    1.2861     0.471     0.001     0.191     0.043     0.000     0.000
    0.038    1.2901     0.486     0.001     0.181     0.041     0.000     0.000
    0.057    1.2961     0.497     0.001     0.172     0.045     0.000     0.000
    0.076    1.3031     0.508     0.001     0.156     0.048     0.000     0.000
    0.095    1.3079     0.516     0.001     0.140     0.052     0.000     0.000
    0.114    1.3096     0.534     0.001     0.138     0.047     0.000     0.000
    0.133    1.3114     0.560     0.001     0.136     0.041     0.000     0.000
    0.152    1.3142     0.590     0.001     0.139     0.038     0.000     0.000
    0.171    1.3172     0.598     0.002     0.142     0.036     0.000     0.000
    0.190    1.3190     0.588     0.002     0.158     0.033     0.000     0.000
    0.209    1.3194     0.573     0.002     0.163     0.031     0.000     0.000
    0.228    1.3194     0.570     0.002     0.164     0.031     0.000     0.000
    0.228    1.3194     0.570     0.002     0.164     0.031     0.000     0.000
    0.239    1.3203     0.560     0.002     0.170     0.031     0.000     0.000
    0.250    1.3223     0.548     0.002     0.184     0.031     0.000     0.000
    0.261    1.3243     0.541     0.002     0.183     0.031     0.000     0.000
    0.272    1.3259     0.532     0.002     0.176     0.038     0.000     0.000
    0.283    1.3272     0.525     0.002     0.172     0.041     0.000     0.000
    0.294    1.3287     0.520     0.003     0.164     0.046     0.000     0.000
    0.305    1.3307     0.515     0.003     0.160     0.048     0.000     0.000
    0.316    1.3332     0.514     0.003     0.149     0.054     0.000     0.000
    0.327    1.3362     0.514     0.003     0.145     0.056     0.000     0.000
    0.338    1.3392     0.516     0.003     0.144     0.058     0.000     0.000
    0.349    1.3420     0.516     0.003     0.138     0.059     0.000     0.000
    0.360    1.3442     0.513     0.002     0.142     0.059     0.000     0.000
    0.360    1.3442     0.513     0.002     0.142     0.059     0.000     0.000
    0.382    1.3440     0.515     0.002     0.147     0.058     0.000     0.000
    0.404    1.3384     0.514     0.002     0.152     0.051     0.000     0.000
    0.426    1.3297     0.512     0.002     0.164     0.045     0.000     0.000
    0.449    1.3222     0.514     0.001     0.178     0.039     0.000     0.000
    0.471    1.3150     0.530     0.001     0.179     0.038     0.000     0.000
    0.493    1.3092     0.566     0.002     0.155     0.043     0.000     0.000
    0.515    1.3064     0.556     0.002     0.160     0.043     0.000     0.000
    0.537    1.3034     0.550     0.001     0.175     0.043     0.000     0.000
    0.559    1.2976     0.526     0.001     0.184     0.037     0.000     0.000
    0.581    1.2908     0.493     0.001     0.185     0.039     0.000     0.000
    0.603    1.2862     0.475     0.001     0.190     0.043     0.000     0.000
    0.625    1.2847     0.467     0.001     0.192     0.043     0.000     0.000
 
# Band-Index  336
    0.625    1.3013     0.523     0.000     0.146     0.055     0.000     0.000
    0.603    1.3022     0.517     0.001     0.147     0.056     0.000     0.000
    0.581    1.3043     0.509     0.001     0.149     0.057     0.000     0.000
    0.559    1.3071     0.509     0.002     0.150     0.056     0.000     0.000
    0.537    1.3119     0.520     0.002     0.161     0.049     0.000     0.000
    0.515    1.3196     0.538     0.002     0.165     0.041     0.000     0.000
    0.493    1.3274     0.544     0.002     0.166     0.041     0.000     0.000
    0.471    1.3336     0.543     0.002     0.159     0.042     0.000     0.000
    0.449    1.3401     0.541     0.002     0.157     0.043     0.000     0.000
    0.426    1.3490     0.544     0.002     0.157     0.042     0.000     0.000
    0.404    1.3585     0.562     0.002     0.148     0.040     0.000     0.000
    0.382    1.3652     0.591     0.002     0.133     0.038     0.000     0.000
    0.360    1.3673     0.603     0.002     0.125     0.037     0.000     0.000
    0.360    1.3672     0.603     0.002     0.125     0.037     0.000     0.000
    0.349    1.3675     0.606     0.002     0.125     0.036     0.000     0.000
    0.338    1.3667     0.610     0.002     0.127     0.037     0.000     0.000
    0.327    1.3638     0.617     0.002     0.124     0.036     0.000     0.000
    0.316    1.3588     0.619     0.001     0.127     0.033     0.000     0.000
    0.305    1.3530     0.620     0.001     0.128     0.033     0.000     0.000
    0.294    1.3472     0.621     0.001     0.126     0.032     0.000     0.000
    0.283    1.3418     0.615     0.001     0.127     0.035     0.000     0.000
    0.272    1.3372     0.612     0.001     0.126     0.037     0.000     0.000
    0.261    1.3335     0.610     0.001     0.127     0.037     0.000     0.000
    0.250    1.3309     0.606     0.001     0.139     0.032     0.000     0.000
    0.239    1.3296     0.595     0.001     0.152     0.029     0.000     0.000
    0.228    1.3292     0.580     0.001     0.163     0.027     0.000     0.000
    0.228    1.3292     0.580     0.001     0.163     0.027     0.000     0.000
    0.209    1.3295     0.582     0.001     0.135     0.043     0.000     0.000
    0.190    1.3306     0.541     0.001     0.125     0.049     0.000     0.000
    0.171    1.3312     0.539     0.001     0.131     0.049     0.000     0.000
    0.152    1.3299     0.542     0.001     0.138     0.049     0.000     0.000
    0.133    1.3264     0.548     0.001     0.137     0.047     0.000     0.000
    0.114    1.3212     0.558     0.000     0.135     0.045     0.000     0.000
    0.095    1.3151     0.553     0.000     0.141     0.041     0.000     0.000
    0.076    1.3111     0.531     0.001     0.141     0.046     0.000     0.000
    0.057    1.3088     0.519     0.001     0.144     0.050     0.000     0.000
    0.038    1.3057     0.517     0.001     0.144     0.053     0.000     0.000
    0.019    1.3026     0.520     0.001     0.150     0.053     0.000     0.000
    0.000    1.3013     0.523     0.000     0.146     0.055     0.000     0.000
 
# Band-Index  337
    0.000    1.3239     0.537     0.000     0.159     0.050     0.000     0.000
    0.019    1.3244     0.538     0.001     0.157     0.047     0.000     0.000
    0.038    1.3265     0.543     0.001     0.153     0.047     0.000     0.000
    0.057    1.3310     0.549     0.001     0.157     0.042     0.000     0.000
    0.076    1.3378     0.561     0.002     0.153     0.037     0.000     0.000
    0.095    1.3458     0.558     0.002     0.154     0.039     0.000     0.000
    0.114    1.3537     0.543     0.001     0.162     0.039     0.000     0.000
    0.133    1.3587     0.508     0.001     0.190     0.037     0.000     0.000
    0.152    1.3611     0.488     0.001     0.214     0.036     0.000     0.000
    0.171    1.3635     0.482     0.001     0.203     0.041     0.000     0.000
    0.190    1.3666     0.487     0.001     0.184     0.047     0.000     0.000
    0.209    1.3698     0.497     0.001     0.158     0.056     0.000     0.000
    0.228    1.3714     0.507     0.002     0.137     0.060     0.000     0.000
    0.228    1.3714     0.507     0.002     0.137     0.060     0.000     0.000
    0.239    1.3712     0.506     0.002     0.138     0.057     0.000     0.000
    0.250    1.3708     0.505     0.002     0.142     0.056     0.000     0.000
    0.261    1.3702     0.514     0.001     0.145     0.053     0.000     0.000
    0.272    1.3697     0.521     0.001     0.152     0.051     0.000     0.000
    0.283    1.3694     0.532     0.001     0.147     0.050     0.000     0.000
    0.294    1.3693     0.546     0.001     0.150     0.047     0.000     0.000
    0.305    1.3696     0.554     0.001     0.153     0.043     0.000     0.000
    0.316    1.3701     0.559     0.001     0.152     0.042     0.000     0.000
    0.327    1.3712     0.553     0.001     0.156     0.041     0.000     0.000
    0.338    1.3732     0.545     0.001     0.153     0.046     0.000     0.000
    0.349    1.3750     0.529     0.001     0.145     0.051     0.000     0.000
    0.360    1.3756     0.522     0.001     0.145     0.053     0.000     0.000
    0.360    1.3756     0.522     0.001     0.145     0.053     0.000     0.000
    0.382    1.3717     0.546     0.001     0.163     0.045     0.000     0.000
    0.404    1.3680     0.590     0.001     0.161     0.029     0.000     0.000
    0.426    1.3653     0.559     0.001     0.162     0.038     0.000     0.000
    0.449    1.3609     0.514     0.001     0.186     0.040     0.000     0.000
    0.471    1.3549     0.486     0.001     0.199     0.040     0.000     0.000
    0.493    1.3502     0.486     0.001     0.200     0.039     0.000     0.000
    0.515    1.3465     0.517     0.002     0.177     0.045     0.000     0.000
    0.537    1.3412     0.543     0.002     0.158     0.042     0.000     0.000
    0.559    1.3350     0.546     0.002     0.149     0.038     0.000     0.000
    0.581    1.3291     0.542     0.001     0.150     0.045     0.000     0.000
    0.603    1.3252     0.539     0.001     0.153     0.044     0.000     0.000
    0.625    1.3239     0.537     0.000     0.159     0.050     0.000     0.000
 
# Band-Index  338
    0.625    1.3325     0.499     0.001     0.119     0.072     0.000     0.000
    0.603    1.3350     0.500     0.001     0.118     0.069     0.000     0.000
    0.581    1.3420     0.501     0.001     0.119     0.069     0.000     0.000
    0.559    1.3523     0.494     0.001     0.122     0.074     0.000     0.000
    0.537    1.3605     0.485     0.001     0.140     0.064     0.000     0.000
    0.515    1.3631     0.489     0.002     0.188     0.045     0.000     0.000
    0.493    1.3671     0.502     0.003     0.199     0.037     0.000     0.000
    0.471    1.3736     0.533     0.002     0.182     0.037     0.000     0.000
    0.449    1.3804     0.543     0.002     0.176     0.038     0.000     0.000
    0.426    1.3856     0.511     0.001     0.154     0.056     0.000     0.000
    0.404    1.3878     0.510     0.001     0.162     0.058     0.000     0.000
    0.382    1.3856     0.497     0.001     0.175     0.053     0.000     0.000
    0.360    1.3831     0.489     0.001     0.193     0.045     0.000     0.000
    0.360    1.3831     0.489     0.001     0.193     0.045     0.000     0.000
    0.349    1.3848     0.497     0.001     0.189     0.046     0.000     0.000
    0.338    1.3869     0.499     0.001     0.178     0.049     0.000     0.000
    0.327    1.3890     0.510     0.001     0.172     0.049     0.000     0.000
    0.316    1.3909     0.522     0.001     0.165     0.048     0.000     0.000
    0.305    1.3919     0.538     0.001     0.157     0.047     0.000     0.000
    0.294    1.3915     0.558     0.002     0.149     0.044     0.000     0.000
    0.283    1.3898     0.571     0.002     0.151     0.039     0.000     0.000
    0.272    1.3873     0.585     0.002     0.149     0.035     0.000     0.000
    0.261    1.3846     0.597     0.002     0.146     0.028     0.000     0.000
    0.250    1.3825     0.613     0.002     0.145     0.023     0.000     0.000
    0.239    1.3811     0.635     0.002     0.137     0.023     0.000     0.000
    0.228    1.3806     0.648     0.002     0.130     0.020     0.000     0.000
    0.228    1.3806     0.648     0.002     0.130     0.020     0.000     0.000
    0.209    1.3820     0.606     0.002     0.148     0.024     0.000     0.000
    0.190    1.3850     0.574     0.002     0.148     0.040     0.000     0.000
    0.171    1.3887     0.570     0.002     0.145     0.040     0.000     0.000
    0.152    1.3853     0.573     0.003     0.137     0.041     0.000     0.000
    0.133    1.3775     0.577     0.003     0.139     0.040     0.000     0.000
    0.114    1.3700     0.575     0.003     0.156     0.037     0.000     0.000
    0.095    1.3638     0.548     0.003     0.184     0.033     0.000     0.000
    0.076    1.3553     0.520     0.002     0.175     0.041     0.000     0.000
    0.057    1.3454     0.503     0.001     0.134     0.067     0.000     0.000
    0.038    1.3382     0.505     0.001     0.124     0.068     0.000     0.000
    0.019    1.3339     0.500     0.001     0.117     0.068     0.000     0.000
    0.000    1.3325     0.499     0.001     0.119     0.072     0.000     0.000
 
# Band-Index  339
    0.000    1.3604     0.469     0.004     0.256     0.024     0.000     0.000
    0.019    1.3607     0.467     0.004     0.253     0.024     0.000     0.000
    0.038    1.3618     0.468     0.004     0.246     0.028     0.000     0.000
    0.057    1.3646     0.459     0.004     0.238     0.030     0.000     0.000
    0.076    1.3700     0.450     0.004     0.218     0.043     0.000     0.000
    0.095    1.3794     0.455     0.003     0.180     0.056     0.000     0.000
    0.114    1.3871     0.478     0.004     0.184     0.047     0.000     0.000
    0.133    1.3913     0.482     0.003     0.181     0.047     0.000     0.000
    0.152    1.3919     0.497     0.002     0.163     0.054     0.000     0.000
    0.171    1.3909     0.530     0.002     0.174     0.039     0.000     0.000
    0.190    1.3938     0.522     0.003     0.181     0.040     0.000     0.000
    0.209    1.3951     0.518     0.003     0.181     0.040     0.000     0.000
    0.228    1.3954     0.517     0.004     0.184     0.041     0.000     0.000
    0.228    1.3954     0.517     0.004     0.184     0.041     0.000     0.000
    0.239    1.3956     0.513     0.003     0.182     0.040     0.000     0.000
    0.250    1.3962     0.518     0.003     0.186     0.042     0.000     0.000
    0.261    1.3969     0.519     0.003     0.185     0.038     0.000     0.000
    0.272    1.3974     0.520     0.003     0.186     0.035     0.000     0.000
    0.283    1.3977     0.517     0.003     0.194     0.034     0.000     0.000
    0.294    1.3977     0.524     0.002     0.187     0.033     0.000     0.000
    0.305    1.3976     0.538     0.002     0.180     0.034     0.000     0.000
    0.316    1.3973     0.550     0.002     0.169     0.036     0.000     0.000
    0.327    1.3969     0.559     0.002     0.161     0.035     0.000     0.000
    0.338    1.3966     0.560     0.002     0.158     0.035     0.000     0.000
    0.349    1.3966     0.561     0.002     0.163     0.037     0.000     0.000
    0.360    1.3969     0.556     0.002     0.172     0.034     0.000     0.000
    0.360    1.3969     0.556     0.002     0.172     0.034     0.000     0.000
    0.382    1.3969     0.560     0.001     0.166     0.039     0.000     0.000
    0.404    1.3981     0.539     0.001     0.174     0.038     0.000     0.000
    0.426    1.3984     0.526     0.001     0.176     0.037     0.000     0.000
    0.449    1.3946     0.526     0.002     0.172     0.042     0.000     0.000
    0.471    1.3884     0.519     0.003     0.167     0.045     0.000     0.000
    0.493    1.3827     0.501     0.004     0.168     0.049     0.000     0.000
    0.515    1.3765     0.480     0.004     0.174     0.052     0.000     0.000
    0.537    1.3690     0.469     0.004     0.191     0.047     0.000     0.000
    0.559    1.3641     0.476     0.004     0.231     0.027     0.000     0.000
    0.581    1.3619     0.473     0.003     0.245     0.024     0.000     0.000
    0.603    1.3607     0.469     0.003     0.252     0.024     0.000     0.000
    0.625    1.3604     0.469     0.004     0.256     0.024     0.000     0.000
 
# Band-Index  340
    0.625    1.3734     0.485     0.003     0.192     0.049     0.000     0.000
    0.603    1.3739     0.485     0.003     0.195     0.047     0.000     0.000
    0.581    1.3752     0.485     0.003     0.196     0.047     0.000     0.000
    0.559    1.3779     0.480     0.003     0.197     0.047     0.000     0.000
    0.537    1.3847     0.480     0.003     0.188     0.050     0.000     0.000
    0.515    1.3966     0.472     0.002     0.172     0.058     0.000     0.000
    0.493    1.4075     0.464     0.001     0.148     0.071     0.000     0.000
    0.471    1.4107     0.472     0.002     0.147     0.065     0.000     0.000
    0.449    1.4095     0.485     0.003     0.159     0.056     0.000     0.000
    0.426    1.4084     0.504     0.003     0.164     0.045     0.000     0.000
    0.404    1.4093     0.522     0.002     0.172     0.030     0.000     0.000
    0.382    1.4132     0.539     0.001     0.175     0.028     0.000     0.000
    0.360    1.4173     0.544     0.001     0.177     0.026     0.000     0.000
    0.360    1.4173     0.544     0.001     0.177     0.026     0.000     0.000
    0.349    1.4176     0.544     0.001     0.178     0.025     0.000     0.000
    0.338    1.4174     0.549     0.001     0.178     0.025     0.000     0.000
    0.327    1.4172     0.552     0.001     0.176     0.026     0.000     0.000
    0.316    1.4171     0.557     0.001     0.174     0.025     0.000     0.000
    0.305    1.4171     0.557     0.002     0.171     0.026     0.000     0.000
    0.294    1.4172     0.555     0.002     0.174     0.025     0.000     0.000
    0.283    1.4171     0.546     0.002     0.172     0.029     0.000     0.000
    0.272    1.4165     0.543     0.002     0.176     0.032     0.000     0.000
    0.261    1.4156     0.540     0.002     0.177     0.033     0.000     0.000
    0.250    1.4146     0.544     0.002     0.174     0.036     0.000     0.000
    0.239    1.4138     0.556     0.002     0.167     0.038     0.000     0.000
    0.228    1.4135     0.574     0.002     0.149     0.038     0.000     0.000
    0.228    1.4135     0.574     0.002     0.149     0.038     0.000     0.000
    0.209    1.4129     0.580     0.003     0.151     0.033     0.000     0.000
    0.190    1.4107     0.591     0.004     0.143     0.032     0.000     0.000
    0.171    1.4069     0.582     0.004     0.141     0.033     0.000     0.000
    0.152    1.4023     0.570     0.003     0.159     0.032     0.000     0.000
    0.133    1.3994     0.553     0.003     0.175     0.032     0.000     0.000
    0.114    1.3941     0.504     0.002     0.169     0.046     0.000     0.000
    0.095    1.3863     0.489     0.002     0.162     0.058     0.000     0.000
    0.076    1.3821     0.483     0.002     0.171     0.057     0.000     0.000
    0.057    1.3790     0.476     0.003     0.190     0.050     0.000     0.000
    0.038    1.3763     0.480     0.003     0.197     0.048     0.000     0.000
    0.019    1.3742     0.486     0.003     0.196     0.048     0.000     0.000
    0.000    1.3734     0.485     0.003     0.192     0.049     0.000     0.000
 
# Band-Index  341
    0.000    1.4032     0.490     0.001     0.170     0.056     0.000     0.000
    0.019    1.4040     0.486     0.001     0.169     0.056     0.000     0.000
    0.038    1.4060     0.477     0.001     0.169     0.057     0.000     0.000
    0.057    1.4089     0.475     0.001     0.165     0.063     0.000     0.000
    0.076    1.4120     0.477     0.002     0.169     0.060     0.000     0.000
    0.095    1.4147     0.488     0.002     0.168     0.054     0.000     0.000
    0.114    1.4176     0.510     0.002     0.162     0.049     0.000     0.000
    0.133    1.4234     0.544     0.002     0.147     0.046     0.000     0.000
    0.152    1.4304     0.573     0.002     0.141     0.035     0.000     0.000
    0.171    1.4349     0.596     0.002     0.134     0.033     0.000     0.000
    0.190    1.4365     0.607     0.002     0.120     0.036     0.000     0.000
    0.209    1.4371     0.605     0.002     0.119     0.042     0.000     0.000
    0.228    1.4373     0.599     0.002     0.116     0.044     0.000     0.000
    0.228    1.4373     0.599     0.002     0.116     0.044     0.000     0.000
    0.239    1.4372     0.598     0.002     0.116     0.044     0.000     0.000
    0.250    1.4368     0.595     0.002     0.118     0.043     0.000     0.000
    0.261    1.4366     0.585     0.002     0.122     0.042     0.000     0.000
    0.272    1.4368     0.577     0.002     0.130     0.043     0.000     0.000
    0.283    1.4374     0.581     0.001     0.138     0.041     0.000     0.000
    0.294    1.4379     0.591     0.001     0.138     0.038     0.000     0.000
    0.305    1.4378     0.602     0.001     0.142     0.030     0.000     0.000
    0.316    1.4370     0.610     0.001     0.138     0.026     0.000     0.000
    0.327    1.4356     0.612     0.001     0.140     0.023     0.000     0.000
    0.338    1.4339     0.610     0.001     0.142     0.026     0.000     0.000
    0.349    1.4321     0.601     0.001     0.149     0.026     0.000     0.000
    0.360    1.4305     0.585     0.002     0.151     0.027     0.000     0.000
    0.360    1.4305     0.585     0.002     0.151     0.027     0.000     0.000
    0.382    1.4333     0.589     0.002     0.135     0.036     0.000     0.000
    0.404    1.4340     0.591     0.002     0.129     0.038     0.000     0.000
    0.426    1.4332     0.583     0.002     0.123     0.046     0.000     0.000
    0.449    1.4315     0.556     0.002     0.126     0.050     0.000     0.000
    0.471    1.4252     0.565     0.001     0.131     0.047     0.000     0.000
    0.493    1.4203     0.610     0.002     0.141     0.034     0.000     0.000
    0.515    1.4200     0.608     0.002     0.157     0.025     0.000     0.000
    0.537    1.4174     0.510     0.001     0.159     0.057     0.000     0.000
    0.559    1.4105     0.461     0.001     0.163     0.070     0.000     0.000
    0.581    1.4057     0.468     0.001     0.166     0.064     0.000     0.000
    0.603    1.4037     0.481     0.001     0.169     0.056     0.000     0.000
