#K-Path(1/A)         Spin-Up(eV)   Spin-down(eV)
# NKPTS & NBANDS:  39 416
# Band-Index    1
   0.36204      1.843791      1.843788
   0.35100      1.844168      1.844163
   0.33996      1.845159      1.845217
   0.32892      1.832265      1.832395
   0.31787      1.815249      1.815278
   0.30683      1.797755      1.797739
   0.29579      1.779788      1.779824
   0.28475      1.761862      1.761813
   0.27371      1.744167      1.744164
   0.26266      1.727059      1.727110
   0.25162      1.710536      1.710519
   0.24058      1.699636      1.699554
   0.22954      1.700108      1.699898
   0.22954      1.700010      1.699922
   0.21041      1.721297      1.721647
   0.19128      1.742588      1.742617
   0.17215      1.761283      1.761277
   0.15303      1.775238      1.775157
   0.13390      1.793891      1.793902
   0.11477      1.785675      1.785671
   0.09564      1.775281      1.775293
   0.07651      1.797448      1.797446
   0.05738      1.748162      1.748177
   0.03826      1.729546      1.729535
   0.01913      1.745754      1.745773
   0.00000      1.757129      1.757139
 
# Band-Index  359
   0.00000      1.757921      1.757957
   0.01913      1.762469      1.762481
   0.03826      1.770265      1.770274
   0.05738      1.769976      1.770025
   0.07651      1.797971      1.797961
   0.09564      1.822529      1.822565
   0.11477      1.818942      1.818994
   0.13390      1.793914      1.793985
   0.15303      1.781920      1.781920
   0.17215      1.797662      1.797670
   0.19128      1.799941      1.800025
   0.21041      1.813352      1.813448
   0.22954      1.831602      1.831636
   0.22954      1.831667      1.831646
   0.24058      1.816443      1.816513
   0.25162      1.804451      1.804349
   0.26266      1.797910      1.797922
   0.27371      1.797999      1.798038
   0.28475      1.804728      1.804719
   0.29579      1.817333      1.817287
   0.30683      1.834441      1.834508
   0.31787      1.849080      1.849131
   0.32892      1.846869      1.846947
   0.33996      1.848610      1.848564
   0.35100      1.863298      1.863504
   0.36204      1.871030      1.870948
   0.36204      1.871018      1.871021
   0.38413      1.881982      1.881938
   0.40621      1.884567      1.884559
   0.42830      1.860236      1.860060
   0.45039      1.841061      1.841061
   0.47247      1.815060      1.815137
   0.49456      1.794301      1.794295
   0.51665      1.780582      1.780707
   0.53873      1.771185      1.771235
   0.56082      1.775652      1.775698
   0.58291      1.750878      1.750917
   0.60499      1.753422      1.753489
   0.62708      1.757919      1.757962
 
# Band-Index  360
   0.62708      1.764930      1.764939
   0.60499      1.770102      1.770105
   0.58291      1.778455      1.778517
   0.56082      1.793575      1.793573
   0.53873      1.782050      1.782142
   0.51665      1.798000      1.798006
   0.49456      1.795139      1.795200
   0.47247      1.817945      1.817955
   0.45039      1.843964      1.844004
   0.42830      1.870103      1.870004
   0.40621      1.896626      1.896444
   0.38413      1.907998      1.907835
   0.36204      1.891675      1.891539
   0.36204      1.891645      1.891584
   0.35100      1.901594      1.901756
   0.33996      1.896736      1.896546
   0.32892      1.877008      1.876923
   0.31787      1.855169      1.855309
   0.30683      1.836071      1.836159
   0.29579      1.818800      1.818849
   0.28475      1.806402      1.806418
   0.27371      1.799697      1.799793
   0.26266      1.799579      1.799692
   0.25162      1.806183      1.806245
   0.24058      1.818547      1.818547
   0.22954      1.833446      1.833444
   0.22954      1.833472      1.833425
   0.21041      1.813827      1.813894
   0.19128      1.802796      1.802806
   0.17215      1.814644      1.814659
   0.15303      1.821571      1.821503
   0.13390      1.813549      1.813479
   0.11477      1.819181      1.819323
   0.09564      1.823541      1.823421
   0.07651      1.802386      1.802538
   0.05738      1.785183      1.785241
   0.03826      1.771613      1.771690
   0.01913      1.763584      1.763683
   0.00000      1.764862      1.764896
 
# Band-Index  361
   0.00000      1.765298      1.765321
   0.01913      1.773806      1.773869
   0.03826      1.781236      1.781228
   0.05738      1.786505      1.786530
   0.07651      1.804704      1.804674
   0.09564      1.832421      1.832401
   0.11477      1.821513      1.821305
   0.13390      1.813716      1.813793
   0.15303      1.841743      1.841763
   0.17215      1.827289      1.827309
   0.19128      1.838078      1.838091
   0.21041      1.852676      1.852728
   0.22954      1.834664      1.834698
   0.22954      1.834620      1.834651
   0.24058      1.850477      1.850431
   0.25162      1.863809      1.863828
   0.26266      1.865768      1.865769
   0.27371      1.862590      1.862653
   0.28475      1.858910      1.858935
   0.29579      1.855337      1.855356
   0.30683      1.852066      1.852109
   0.31787      1.857030      1.857092
   0.32892      1.879969      1.880001
   0.33996      1.902821      1.902865
   0.35100      1.912747      1.912678
   0.36204      1.911061      1.911165
   0.36204      1.911077      1.911070
   0.38413      1.912320      1.912274
   0.40621      1.900157      1.900126
   0.42830      1.871859      1.871811
   0.45039      1.847718      1.847754
   0.47247      1.818708      1.818752
   0.49456      1.814181      1.814528
   0.51665      1.801090      1.801129
   0.53873      1.791308      1.791395
   0.56082      1.794878      1.794884
   0.58291      1.789100      1.789118
   0.60499      1.774839      1.774856
   0.62708      1.765281      1.765333
 
# Band-Index  362
   0.62708      1.767904      1.767988
   0.60499      1.787651      1.787677
   0.58291      1.809842      1.809889
   0.56082      1.816494      1.816536
   0.53873      1.836426      1.836171
   0.51665      1.824402      1.823976
   0.49456      1.821937      1.821925
   0.47247      1.825147      1.825206
   0.45039      1.849958      1.849989
   0.42830      1.875136      1.875201
   0.40621      1.901342      1.901224
   0.38413      1.916450      1.916697
   0.36204      1.922876      1.923174
   0.36204      1.922843      1.922852
   0.35100      1.920040      1.920052
   0.33996      1.921207      1.921162
   0.32892      1.916697      1.916659
   0.31787      1.914666      1.914490
   0.30683      1.911912      1.911928
   0.29579      1.908628      1.908599
   0.28475      1.903991      1.903952
   0.27371      1.894954      1.894855
   0.26266      1.883055      1.883072
   0.25162      1.872658      1.872663
   0.24058      1.855103      1.855180
   0.22954      1.836793      1.836863
   0.22954      1.836799      1.836838
   0.21041      1.854730      1.854801
   0.19128      1.869881      1.869851
   0.17215      1.844573      1.844627
   0.15303      1.843653      1.843707
   0.13390      1.868988      1.869055
   0.11477      1.855816      1.855853
   0.09564      1.852317      1.852294
   0.07651      1.806062      1.806003
   0.05738      1.825174      1.825162
   0.03826      1.804719      1.804723
   0.01913      1.784778      1.784852
   0.00000      1.767903      1.767915
 
# Band-Index  363
   0.00000      1.802420      1.802421
   0.01913      1.813250      1.813363
   0.03826      1.843249      1.843422
   0.05738      1.826924      1.826864
   0.07651      1.842145      1.841901
   0.09564      1.854333      1.854373
   0.11477      1.859389      1.859559
   0.13390      1.874449      1.874465
   0.15303      1.849061      1.849125
   0.17215      1.865276      1.865230
   0.19128      1.870311      1.870278
   0.21041      1.862012      1.862075
   0.22954      1.872259      1.872337
   0.22954      1.872250      1.872265
   0.24058      1.875299      1.875335
   0.25162      1.882151      1.882116
   0.26266      1.895354      1.895447
   0.27371      1.903321      1.903523
   0.28475      1.912979      1.913005
   0.29579      1.924771      1.924741
   0.30683      1.932227      1.932332
   0.31787      1.934538      1.934622
   0.32892      1.934367      1.934374
   0.33996      1.930587      1.930555
   0.35100      1.935152      1.935019
   0.36204      1.945299      1.945348
   0.36204      1.945476      1.945389
   0.38413      1.931413      1.931295
   0.40621      1.912549      1.912576
   0.42830      1.891686      1.891752
   0.45039      1.855097      1.855132
   0.47247      1.829516      1.829497
   0.49456      1.826068      1.826116
   0.51665      1.835769      1.835773
   0.53873      1.861185      1.861261
   0.56082      1.834535      1.834567
   0.58291      1.840212      1.839964
   0.60499      1.816869      1.816890
   0.62708      1.802392      1.802413
 
# Band-Index  364
   0.62708      1.860224      1.860301
   0.60499      1.855254      1.855297
   0.58291      1.854212      1.854430
   0.56082      1.846848      1.846436
   0.53873      1.861819      1.861854
   0.51665      1.838596      1.838518
   0.49456      1.847823      1.847809
   0.47247      1.887560      1.887628
   0.45039      1.873216      1.873245
   0.42830      1.906813      1.906887
   0.40621      1.932709      1.932683
   0.38413      1.932615      1.932624
   0.36204      1.961814      1.961647
   0.36204      1.961644      1.961661
   0.35100      1.945772      1.945767
   0.33996      1.940024      1.940103
   0.32892      1.950554      1.950630
   0.31787      1.953123      1.953262
   0.30683      1.948442      1.948394
   0.29579      1.937585      1.937607
   0.28475      1.923981      1.923977
   0.27371      1.910442      1.910516
   0.26266      1.898328      1.898398
   0.25162      1.886605      1.886647
   0.24058      1.881408      1.881450
   0.22954      1.884638      1.884624
   0.22954      1.884708      1.884644
   0.21041      1.886089      1.886019
   0.19128      1.874413      1.874211
   0.17215      1.880867      1.880930
   0.15303      1.883136      1.883152
   0.13390      1.880555      1.880609
   0.11477      1.887016      1.887097
   0.09564      1.863446      1.863426
   0.07651      1.845911      1.845921
   0.05738      1.849846      1.850193
   0.03826      1.846987      1.847085
   0.01913      1.856692      1.856673
   0.00000      1.860225      1.860326
 
# Band-Index  365
   0.00000      1.860695      1.860778
   0.01913      1.858976      1.859275
   0.03826      1.855473      1.855617
   0.05738      1.855553      1.855517
   0.07651      1.862914      1.862962
   0.09564      1.870485      1.870497
   0.11477      1.890776      1.890722
   0.13390      1.885814      1.885850
   0.15303      1.895431      1.895460
   0.17215      1.896230      1.896207
   0.19128      1.891551      1.891491
   0.21041      1.888383      1.888393
   0.22954      1.885874      1.885880
   0.22954      1.885890      1.885874
   0.24058      1.890112      1.890109
   0.25162      1.896243      1.896313
   0.26266      1.910138      1.910164
   0.27371      1.931894      1.931868
   0.28475      1.951922      1.952291
   0.29579      1.961168      1.961146
   0.30683      1.968700      1.968616
   0.31787      1.977755      1.977694
   0.32892      1.973311      1.973282
   0.33996      1.962941      1.962486
   0.35100      1.958652      1.958680
   0.36204      1.962082      1.962143
   0.36204      1.961907      1.962142
   0.38413      1.947306      1.947477
   0.40621      1.934967      1.935023
   0.42830      1.919557      1.919414
   0.45039      1.919330      1.919473
   0.47247      1.896847      1.896865
   0.49456      1.853848      1.853824
   0.51665      1.864608      1.864694
   0.53873      1.867229      1.867369
   0.56082      1.856368      1.856370
   0.58291      1.859149      1.859074
   0.60499      1.858949      1.859028
   0.62708      1.861054      1.860429
 
# Band-Index  366
   0.62708      1.935255      1.935222
   0.60499      1.898557      1.898563
   0.58291      1.867064      1.867103
   0.56082      1.880684      1.880727
   0.53873      1.879753      1.879817
   0.51665      1.891378      1.891420
   0.49456      1.904440      1.904374
   0.47247      1.898293      1.898301
   0.45039      1.934446      1.934497
   0.42830      1.940253      1.940360
   0.40621      1.942275      1.942385
   0.38413      1.950595      1.950685
   0.36204      1.963134      1.963033
   0.36204      1.963132      1.963101
   0.35100      1.976309      1.976358
   0.33996      1.982380      1.982286
   0.32892      1.983384      1.983484
   0.31787      1.979324      1.979568
   0.30683      1.972738      1.972656
   0.29579      1.965528      1.965825
   0.28475      1.954303      1.954251
   0.27371      1.932541      1.932529
   0.26266      1.911953      1.912056
   0.25162      1.898402      1.898443
   0.24058      1.891843      1.891826
   0.22954      1.889720      1.889725
   0.22954      1.889681      1.889756
   0.21041      1.895313      1.895244
   0.19128      1.895880      1.895858
   0.17215      1.899756      1.899844
   0.15303      1.907861      1.907826
   0.13390      1.910213      1.910220
   0.11477      1.913411      1.913426
   0.09564      1.873154      1.873199
   0.07651      1.889879      1.889955
   0.05738      1.895806      1.895820
   0.03826      1.867820      1.867846
   0.01913      1.901411      1.901455
   0.00000      1.935215      1.935214
 
# Band-Index  367
   0.00000      1.943196      1.943196
   0.01913      1.931945      1.931999
   0.03826      1.924974      1.924948
   0.05738      1.919149      1.919113
   0.07651      1.890505      1.890568
   0.09564      1.880822      1.880853
   0.11477      1.915734      1.915790
   0.13390      1.919609      1.919751
   0.15303      1.918594      1.918607
   0.17215      1.906817      1.906809
   0.19128      1.896486      1.896487
   0.21041      1.905267      1.905237
   0.22954      1.936570      1.936283
   0.22954      1.936748      1.936399
   0.24058      1.936716      1.937165
   0.25162      1.939180      1.939117
   0.26266      1.942500      1.942661
   0.27371      1.947792      1.948470
   0.28475      1.956093      1.956188
   0.29579      1.968259      1.968335
   0.30683      1.973591      1.974033
   0.31787      1.981922      1.981976
   0.32892      1.988145      1.988578
   0.33996      1.987339      1.987401
   0.35100      1.977844      1.978091
   0.36204      1.971149      1.971475
   0.36204      1.971038      1.971072
   0.38413      1.974696      1.974527
   0.40621      1.947943      1.947877
   0.42830      1.949073      1.949002
   0.45039      1.946083      1.946203
   0.47247      1.920765      1.920662
   0.49456      1.907439      1.907474
   0.51665      1.902751      1.902973
   0.53873      1.889264      1.889208
   0.56082      1.901873      1.901741
   0.58291      1.887017      1.887024
   0.60499      1.915091      1.915067
   0.62708      1.943204      1.943224
 
# Band-Index  368
   0.62708      1.943446      1.943449
   0.60499      1.960186      1.960186
   0.58291      1.936610      1.936667
   0.56082      1.918880      1.918778
   0.53873      1.892768      1.892818
   0.51665      1.918654      1.918855
   0.49456      1.953754      1.953535
   0.47247      1.973761      1.973749
   0.45039      1.969274      1.969372
   0.42830      1.959725      1.959816
   0.40621      1.971022      1.970965
   0.38413      1.976886      1.977146
   0.36204      1.971939      1.972017
   0.36204      1.972052      1.971921
   0.35100      1.980344      1.980811
   0.33996      1.993307      1.992587
   0.32892      1.991452      1.991687
   0.31787      1.985367      1.985446
   0.30683      1.987289      1.987233
   0.29579      1.978438      1.978418
   0.28475      1.960437      1.960456
   0.27371      1.953197      1.954537
   0.26266      1.948653      1.948902
   0.25162      1.946249      1.945656
   0.24058      1.943772      1.943099
   0.22954      1.942745      1.942622
   0.22954      1.942778      1.942536
   0.21041      1.975845      1.976102
   0.19128      1.998887      1.999008
   0.17215      1.978657      1.978829
   0.15303      1.949854      1.950012
   0.13390      1.930607      1.930486
   0.11477      1.925132      1.925094
   0.09564      1.939208      1.939186
   0.07651      1.935680      1.935728
   0.05738      1.919843      1.919632
   0.03826      1.927231      1.927259
   0.01913      1.936414      1.936466
   0.00000      1.943385      1.943407
 
# Band-Index  369
   0.00000      1.960440      1.960445
   0.01913      1.977011      1.977069
   0.03826      1.951259      1.951256
   0.05738      1.928911      1.928924
   0.07651      1.936899      1.936934
   0.09564      1.940587      1.940454
   0.11477      1.931299      1.931361
   0.13390      1.945950      1.946026
   0.15303      1.961921      1.961845
   0.17215      1.987951      1.988017
   0.19128      2.009103      2.009041
   0.21041      2.014584      2.014586
   0.22954      2.022490      2.022419
   0.22954      2.022542      2.022303
   0.24058      2.014248      2.014208
   0.25162      2.002788      2.002571
   0.26266      1.991940      1.992001
   0.27371      1.983160      1.983461
   0.28475      1.977224      1.977223
   0.29579      1.982115      1.982227
   0.30683      1.999737      1.999699
   0.31787      2.005564      2.005368
   0.32892      1.993778      1.993917
   0.33996      1.998950      1.999174
   0.35100      1.990207      1.990500
   0.36204      1.985704      1.985871
   0.36204      1.985750      1.985821
   0.38413      2.009572      2.009904
   0.40621      1.978919      1.978869
   0.42830      1.991079      1.991119
   0.45039      1.993139      1.993144
   0.47247      1.996053      1.995889
   0.49456      1.960007      1.960016
   0.51665      1.942063      1.942051
   0.53873      1.911728      1.911699
   0.56082      1.924819      1.924845
   0.58291      1.951813      1.951796
   0.60499      1.961514      1.961550
   0.62708      1.960418      1.960449
 
# Band-Index  370
   0.62708      1.960606      1.960634
   0.60499      1.972864      1.972901
   0.58291      1.975047      1.974925
   0.56082      1.943801      1.943788
   0.53873      1.985800      1.985895
   0.51665      2.002745      2.003079
   0.49456      1.986806      1.986884
   0.47247      1.998332      1.998543
   0.45039      1.999100      1.999060
   0.42830      2.030086      2.029990
   0.40621      2.045032      2.045373
   0.38413      2.015808      2.016270
   0.36204      2.021918      2.021602
   0.36204      2.021898      2.022114
   0.35100      2.011811      2.010234
   0.33996      2.000088      1.999493
   0.32892      2.006187      2.006306
   0.31787      2.013627      2.013582
   0.30683      2.001241      2.001400
   0.29579      1.993505      1.993427
   0.28475      1.999108      1.998922
   0.27371      2.007042      2.007367
   0.26266      2.016830      2.016687
   0.25162      2.027859      2.028018
   0.24058      2.039803      2.039843
   0.22954      2.036983      2.037134
   0.22954      2.036939      2.037007
   0.21041      2.027060      2.027539
   0.19128      2.013084      2.012960
   0.17215      2.010952      2.011073
   0.15303      1.987648      1.987701
   0.13390      1.973569      1.973572
   0.11477      1.963568      1.963733
   0.09564      1.950165      1.950099
   0.07651      1.961354      1.961436
   0.05738      1.929916      1.929888
   0.03826      1.951422      1.951533
   0.01913      1.978716      1.978919
   0.00000      1.960615      1.960591
 
# Band-Index  371
   0.00000      1.969616      1.969572
   0.01913      1.979910      1.980047
   0.03826      2.001029      2.001094
   0.05738      1.986435      1.986375
   0.07651      1.966086      1.966197
   0.09564      1.952501      1.952455
   0.11477      1.963814      1.963810
   0.13390      1.974640      1.974565
   0.15303      1.988002      1.988003
   0.17215      2.011420      2.011260
   0.19128      2.049182      2.049081
   0.21041      2.055558      2.055728
   0.22954      2.048565      2.048525
   0.22954      2.048334      2.048663
   0.24058      2.046193      2.046244
   0.25162      2.060816      2.060992
   0.26266      2.076671      2.076638
   0.27371      2.083644      2.083553
   0.28475      2.070086      2.069972
   0.29579      2.053836      2.054294
   0.30683      2.032464      2.032701
   0.31787      2.015389      2.015263
   0.32892      2.010175      2.010353
   0.33996      2.002623      2.002495
   0.35100      2.013572      2.013461
   0.36204      2.022342      2.022921
   0.36204      2.022417      2.022157
   0.38413      2.043554      2.043760
   0.40621      2.046998      2.047001
   0.42830      2.032659      2.032688
   0.45039      2.017661      2.017449
   0.47247      2.000088      2.000233
   0.49456      2.014226      2.014260
   0.51665      2.011327      2.011410
   0.53873      2.008470      2.008551
   0.56082      2.015658      2.015705
   0.58291      1.988497      1.988494
   0.60499      1.979633      1.979636
   0.62708      1.969566      1.969584
 
# Band-Index  372
   0.62708      2.000243      2.000371
   0.60499      1.996616      1.996603
   0.58291      1.989093      1.989105
   0.56082      2.026182      2.026107
   0.53873      2.018499      2.018500
   0.51665      2.029252      2.029212
   0.49456      2.015088      2.015132
   0.47247      2.001372      2.001505
   0.45039      2.042624      2.042522
   0.42830      2.090078      2.090102
   0.40621      2.074581      2.075070
   0.38413      2.049889      2.049792
   0.36204      2.027780      2.026328
   0.36204      2.026566      2.026398
   0.35100      2.048297      2.049328
   0.33996      2.069370      2.069664
   0.32892      2.052928      2.052893
   0.31787      2.040943      2.041093
   0.30683      2.047475      2.047754
   0.29579      2.061934      2.062136
   0.28475      2.075819      2.075628
   0.27371      2.089463      2.089001
   0.26266      2.097892      2.098413
   0.25162      2.085764      2.086445
   0.24058      2.070983      2.071180
   0.22954      2.061660      2.061452
   0.22954      2.061498      2.061313
   0.21041      2.068795      2.068862
   0.19128      2.049621      2.049529
   0.17215      2.051501      2.051873
   0.15303      2.092553      2.091232
   0.13390      2.051689      2.051633
   0.11477      1.986593      1.986791
   0.09564      1.992223      1.992161
   0.07651      1.968155      1.968173
   0.05738      1.988047      1.988033
   0.03826      2.002542      2.002408
   0.01913      1.984440      1.984498
   0.00000      2.000373      2.000226
 
# Band-Index  373
   0.00000      2.000635      2.000486
   0.01913      2.006769      2.006890
   0.03826      2.020197      2.020214
   0.05738      2.042953      2.042805
   0.07651      2.015340      2.015355
   0.09564      1.992886      1.992749
   0.11477      1.987379      1.987316
   0.13390      2.052242      2.052222
   0.15303      2.092731      2.092968
   0.17215      2.080913      2.081093
   0.19128      2.068881      2.068948
   0.21041      2.094528      2.094668
   0.22954      2.139274      2.139381
   0.22954      2.139659      2.139661
   0.24058      2.126869      2.127305
   0.25162      2.113680      2.113345
   0.26266      2.101536      2.101427
   0.27371      2.096228      2.096362
   0.28475      2.090427      2.090064
   0.29579      2.065425      2.065522
   0.30683      2.049888      2.049784
   0.31787      2.044208      2.044131
   0.32892      2.055151      2.055134
   0.33996      2.071074      2.071000
   0.35100      2.089043      2.089114
   0.36204      2.105398      2.105611
   0.36204      2.105421      2.105407
   0.38413      2.051238      2.051640
   0.40621      2.077728      2.078911
   0.42830      2.092054      2.092227
   0.45039      2.044864      2.044734
   0.47247      2.034433      2.034643
   0.49456      2.050861      2.050755
   0.51665      2.031836      2.032372
   0.53873      2.043265      2.043423
   0.56082      2.029399      2.029377
   0.58291      2.025168      2.025414
   0.60499      2.000831      2.000893
   0.62708      2.000481      2.000619
 
# Band-Index  374
   0.62708      2.003110      2.003102
   0.60499      2.014792      2.014683
   0.58291      2.053426      2.053547
   0.56082      2.030388      2.030446
   0.53873      2.049322      2.049340
   0.51665      2.064157      2.064638
   0.49456      2.125255      2.125308
   0.47247      2.162112      2.162609
   0.45039      2.131957      2.133449
   0.42830      2.102856      2.102891
   0.40621      2.130650      2.130670
   0.38413      2.131245      2.131201
   0.36204      2.105693      2.105633
   0.36204      2.105639      2.105748
   0.35100      2.090673      2.090813
   0.33996      2.076837      2.076458
   0.32892      2.099254      2.100931
   0.31787      2.124738      2.125028
   0.30683      2.138512      2.138645
   0.29579      2.126904      2.126546
   0.28475      2.111570      2.111578
   0.27371      2.115780      2.115942
   0.26266      2.108086      2.107217
   0.25162      2.118280      2.118459
   0.24058      2.132628      2.131437
   0.22954      2.140319      2.140525
   0.22954      2.140858      2.140798
   0.21041      2.095280      2.095402
   0.19128      2.081096      2.081425
   0.17215      2.093646      2.093958
   0.15303      2.105049      2.104547
   0.13390      2.103195      2.103588
   0.11477      2.111806      2.111944
   0.09564      2.037817      2.037801
   0.07651      2.015825      2.015850
   0.05738      2.043532      2.043240
   0.03826      2.024366      2.024357
   0.01913      2.008384      2.008328
   0.00000      2.003028      2.003119
 
# Band-Index  375
   0.00000      2.003306      2.003182
   0.01913      2.011132      2.011391
   0.03826      2.058380      2.058473
   0.05738      2.071095      2.071078
   0.07651      2.114790      2.114785
   0.09564      2.117538      2.117973
   0.11477      2.119377      2.119330
   0.13390      2.115392      2.115736
   0.15303      2.142693      2.142789
   0.17215      2.173172      2.173019
   0.19128      2.153763      2.153614
   0.21041      2.149760      2.149822
   0.22954      2.144557      2.144242
   0.22954      2.144726      2.144509
   0.24058      2.152778      2.153303
   0.25162      2.154731      2.154620
   0.26266      2.141309      2.141451
   0.27371      2.120762      2.120152
   0.28475      2.134580      2.134774
   0.29579      2.146331      2.146224
   0.30683      2.151954      2.151785
   0.31787      2.152318      2.152844
   0.32892      2.172075      2.171371
   0.33996      2.164832      2.164871
   0.35100      2.136391      2.136426
   0.36204      2.107432      2.107477
   0.36204      2.107517      2.107430
   0.38413      2.132039      2.132168
   0.40621      2.132571      2.132603
   0.42830      2.106294      2.105563
   0.45039      2.135396      2.135594
   0.47247      2.165797      2.166419
   0.49456      2.153302      2.153380
   0.51665      2.102976      2.103283
   0.53873      2.074726      2.074680
   0.56082      2.059578      2.059464
   0.58291      2.055055      2.055082
   0.60499      2.017482      2.017562
   0.62708      2.003285      2.003337
 
# Band-Index  376
   0.62708      2.044090      2.044239
   0.60499      2.052751      2.052765
   0.58291      2.060226      2.060700
   0.56082      2.062789      2.062710
   0.53873      2.076997      2.077028
   0.51665      2.121672      2.121797
   0.49456      2.162564      2.162608
   0.47247      2.173373      2.173326
   0.45039      2.180214      2.180240
   0.42830      2.178064      2.178041
   0.40621      2.175157      2.175136
   0.38413      2.204663      2.204883
   0.36204      2.244557      2.243411
   0.36204      2.243565      2.243676
   0.35100      2.220726      2.220662
   0.33996      2.195156      2.195188
   0.32892      2.190287      2.190328
   0.31787      2.174839      2.175107
   0.30683      2.158846      2.158510
   0.29579      2.161363      2.161502
   0.28475      2.153256      2.152854
   0.27371      2.151839      2.151354
   0.26266      2.153208      2.153443
   0.25162      2.164888      2.164594
   0.24058      2.156280      2.156096
   0.22954      2.146198      2.145430
   0.22954      2.144993      2.146325
   0.21041      2.188264      2.188415
   0.19128      2.200947      2.201419
   0.17215      2.191413      2.191474
   0.15303      2.142872      2.142829
   0.13390      2.133203      2.132308
   0.11477      2.123332      2.123464
   0.09564      2.127063      2.127259
   0.07651      2.117422      2.117672
   0.05738      2.075099      2.075115
   0.03826      2.071955      2.072045
   0.01913      2.054721      2.054752
   0.00000      2.044143      2.043940
 
# Band-Index  377
   0.00000      2.046602      2.046332
   0.01913      2.056159      2.056304
   0.03826      2.072743      2.072567
   0.05738      2.097695      2.097764
   0.07651      2.127490      2.127502
   0.09564      2.148182      2.148202
   0.11477      2.163248      2.162919
   0.13390      2.177440      2.177468
   0.15303      2.193336      2.193548
   0.17215      2.192309      2.192326
   0.19128      2.202168      2.203144
   0.21041      2.189247      2.189167
   0.22954      2.156488      2.156503
   0.22954      2.156698      2.156493
   0.24058      2.158427      2.158145
   0.25162      2.166371      2.167106
   0.26266      2.173092      2.173524
   0.27371      2.172822      2.172701
   0.28475      2.174665      2.174530
   0.29579      2.176429      2.176023
   0.30683      2.175817      2.175954
   0.31787      2.196181      2.195693
   0.32892      2.196768      2.196640
   0.33996      2.220935      2.220820
   0.35100      2.247105      2.246346
   0.36204      2.246342      2.246049
   0.36204      2.246531      2.246070
   0.38413      2.207008      2.205972
   0.40621      2.176606      2.176577
   0.42830      2.179487      2.179483
   0.45039      2.181483      2.181780
   0.47247      2.175258      2.175438
   0.49456      2.192069      2.190139
   0.51665      2.123166      2.123153
   0.53873      2.078055      2.078169
   0.56082      2.088814      2.088747
   0.58291      2.073783      2.073808
   0.60499      2.062751      2.062823
   0.62708      2.046288      2.046414
 
# Band-Index  378
   0.62708      2.126246      2.125975
   0.60499      2.095684      2.095663
   0.58291      2.084889      2.084899
   0.56082      2.117257      2.117251
   0.53873      2.168771      2.169084
   0.51665      2.202876      2.202870
   0.49456      2.200037      2.200306
   0.47247      2.249333      2.249204
   0.45039      2.251640      2.250910
   0.42830      2.212744      2.212607
   0.40621      2.209154      2.209386
   0.38413      2.246296      2.246450
   0.36204      2.247855      2.247694
   0.36204      2.247063      2.247463
   0.35100      2.249640      2.249561
   0.33996      2.246590      2.245690
   0.32892      2.221882      2.222319
   0.31787      2.209000      2.208682
   0.30683      2.197865      2.197752
   0.29579      2.182717      2.182751
   0.28475      2.198525      2.198487
   0.27371      2.188385      2.189064
   0.26266      2.177213      2.177245
   0.25162      2.170115      2.170398
   0.24058      2.175684      2.175677
   0.22954      2.175361      2.176137
   0.22954      2.175604      2.175697
   0.21041      2.194917      2.195342
   0.19128      2.227364      2.227321
   0.17215      2.233782      2.234139
   0.15303      2.193897      2.194180
   0.13390      2.178380      2.178716
   0.11477      2.163602      2.163613
   0.09564      2.149584      2.149596
   0.07651      2.132423      2.132331
   0.05738      2.098726      2.098659
   0.03826      2.077693      2.077790
   0.01913      2.105413      2.105661
   0.00000      2.125916      2.125984
 
# Band-Index  379
   0.00000      2.127571      2.127056
   0.01913      2.105824      2.106018
   0.03826      2.077939      2.077865
   0.05738      2.109738      2.109743
   0.07651      2.138387      2.138247
   0.09564      2.183257      2.183419
   0.11477      2.172990      2.173506
   0.13390      2.199884      2.200071
   0.15303      2.203693      2.203812
   0.17215      2.234004      2.234454
   0.19128      2.231350      2.230787
   0.21041      2.208154      2.208672
   0.22954      2.209286      2.209679
   0.22954      2.209413      2.209920
   0.24058      2.188035      2.188266
   0.25162      2.174522      2.174659
   0.26266      2.182421      2.183740
   0.27371      2.193705      2.194876
   0.28475      2.204318      2.203848
   0.29579      2.206825      2.207369
   0.30683      2.213201      2.212981
   0.31787      2.219598      2.220234
   0.32892      2.241251      2.240788
   0.33996      2.252088      2.252426
   0.35100      2.253887      2.254381
   0.36204      2.269038      2.269498
   0.36204      2.268901      2.269843
   0.38413      2.251325      2.250919
   0.40621      2.212147      2.212307
   0.42830      2.215089      2.215172
   0.45039      2.253315      2.253084
   0.47247      2.279310      2.279201
   0.49456      2.209830      2.209800
   0.51665      2.219701      2.220777
   0.53873      2.180664      2.180950
   0.56082      2.133466      2.133269
   0.58291      2.097316      2.097558
   0.60499      2.108654      2.108704
   0.62708      2.127256      2.127041
 
# Band-Index  380
   0.62708      2.147442      2.147672
   0.60499      2.132364      2.132469
   0.58291      2.109262      2.109456
   0.56082      2.137025      2.137088
   0.53873      2.202043      2.202219
   0.51665      2.232901      2.233592
   0.49456      2.234841      2.234745
   0.47247      2.287308      2.287644
   0.45039      2.277406      2.277748
   0.42830      2.287195      2.288491
   0.40621      2.292111      2.292162
