  #K-Path    Energy        Mo        Au         S        Si         C         O
# Band-Index    1
    0.228    2.0583     0.417     0.002     0.182     0.061     0.000     0.000
    0.228    2.0583     0.417     0.002     0.182     0.061     0.000     0.000
    0.209    2.0575     0.428     0.002     0.216     0.041     0.000     0.000
    0.190    2.0565     0.464     0.002     0.227     0.029     0.000     0.000
    0.171    2.0500     0.444     0.001     0.201     0.046     0.000     0.000
    0.152    2.0414     0.426     0.002     0.197     0.053     0.000     0.000
    0.133    2.0333     0.428     0.001     0.186     0.051     0.000     0.000
    0.114    2.0263     0.432     0.001     0.178     0.054     0.000     0.000
    0.095    2.0202     0.425     0.002     0.171     0.061     0.000     0.000
    0.076    2.0109     0.414     0.002     0.167     0.069     0.000     0.000
    0.057    2.0061     0.392     0.002     0.160     0.083     0.000     0.000
    0.038    2.0088     0.382     0.002     0.166     0.087     0.000     0.000
    0.019    2.0134     0.376     0.002     0.184     0.078     0.000     0.000
    0.000    2.0169     0.375     0.002     0.189     0.076     0.000     0.000
 
# Band-Index  367
    0.000    2.0201     0.448     0.004     0.151     0.060     0.000     0.000
    0.019    2.0219     0.435     0.005     0.161     0.068     0.000     0.000
    0.038    2.0236     0.434     0.006     0.167     0.071     0.000     0.000
    0.057    2.0256     0.419     0.006     0.160     0.083     0.000     0.000
    0.076    2.0309     0.372     0.004     0.129     0.135     0.000     0.000
    0.095    2.0395     0.402     0.002     0.130     0.095     0.000     0.000
    0.114    2.0463     0.418     0.002     0.141     0.074     0.000     0.000
    0.133    2.0551     0.411     0.002     0.148     0.070     0.000     0.000
    0.152    2.0637     0.408     0.002     0.156     0.070     0.000     0.000
    0.171    2.0633     0.412     0.002     0.165     0.069     0.000     0.000
    0.190    2.0617     0.403     0.001     0.170     0.069     0.000     0.000
    0.209    2.0679     0.410     0.001     0.182     0.060     0.000     0.000
    0.228    2.0715     0.418     0.001     0.185     0.055     0.000     0.000
    0.228    2.0715     0.418     0.001     0.185     0.055     0.000     0.000
    0.239    2.0718     0.421     0.001     0.186     0.054     0.000     0.000
    0.250    2.0726     0.421     0.001     0.194     0.052     0.000     0.000
    0.261    2.0740     0.425     0.001     0.200     0.045     0.000     0.000
    0.272    2.0759     0.429     0.001     0.209     0.045     0.000     0.000
    0.283    2.0762     0.423     0.001     0.190     0.046     0.000     0.000
    0.294    2.0696     0.420     0.002     0.179     0.055     0.000     0.000
    0.305    2.0618     0.424     0.002     0.174     0.056     0.000     0.000
    0.316    2.0569     0.427     0.003     0.182     0.056     0.000     0.000
    0.327    2.0564     0.426     0.003     0.186     0.060     0.000     0.000
    0.338    2.0572     0.429     0.003     0.189     0.054     0.000     0.000
    0.349    2.0584     0.437     0.003     0.196     0.052     0.000     0.000
    0.360    2.0598     0.438     0.002     0.191     0.052     0.000     0.000
    0.360    2.0598     0.438     0.002     0.191     0.052     0.000     0.000
    0.382    2.0631     0.442     0.002     0.192     0.053     0.000     0.000
    0.404    2.0653     0.425     0.001     0.199     0.051     0.000     0.000
    0.426    2.0662     0.433     0.001     0.191     0.052     0.000     0.000
    0.449    2.0620     0.429     0.001     0.183     0.056     0.000     0.000
    0.471    2.0576     0.410     0.001     0.184     0.061     0.000     0.000
    0.493    2.0560     0.400     0.002     0.182     0.067     0.000     0.000
    0.515    2.0539     0.390     0.002     0.166     0.081     0.000     0.000
    0.537    2.0447     0.333     0.003     0.136     0.144     0.000     0.000
    0.559    2.0260     0.361     0.005     0.138     0.142     0.000     0.000
    0.581    2.0201     0.431     0.005     0.153     0.077     0.000     0.000
    0.603    2.0198     0.449     0.005     0.152     0.065     0.000     0.000
    0.625    2.0201     0.448     0.004     0.150     0.061     0.000     0.000
 
# Band-Index  368
    0.625    2.0434     0.397     0.005     0.149     0.078     0.000     0.000
    0.603    2.0469     0.389     0.005     0.152     0.078     0.000     0.000
    0.581    2.0511     0.402     0.002     0.142     0.078     0.000     0.000
    0.559    2.0565     0.410     0.002     0.142     0.079     0.000     0.000
    0.537    2.0717     0.369     0.003     0.133     0.122     0.000     0.000
    0.515    2.0896     0.312     0.003     0.121     0.175     0.000     0.000
    0.493    2.0955     0.398     0.003     0.154     0.095     0.000     0.000
    0.471    2.0938     0.420     0.002     0.172     0.070     0.000     0.000
    0.449    2.0857     0.425     0.001     0.186     0.058     0.000     0.000
    0.426    2.0777     0.430     0.001     0.190     0.054     0.000     0.000
    0.404    2.0774     0.436     0.002     0.185     0.050     0.000     0.000
    0.382    2.0816     0.436     0.002     0.179     0.055     0.000     0.000
    0.360    2.0862     0.438     0.001     0.173     0.052     0.000     0.000
    0.360    2.0862     0.438     0.001     0.173     0.052     0.000     0.000
    0.349    2.0895     0.435     0.001     0.173     0.054     0.000     0.000
    0.338    2.0918     0.433     0.002     0.168     0.054     0.000     0.000
    0.327    2.0920     0.429     0.002     0.172     0.058     0.000     0.000
    0.316    2.0901     0.427     0.002     0.172     0.059     0.000     0.000
    0.305    2.0870     0.431     0.002     0.195     0.049     0.000     0.000
    0.294    2.0838     0.440     0.001     0.214     0.036     0.000     0.000
    0.283    2.0824     0.443     0.001     0.218     0.035     0.000     0.000
    0.272    2.0884     0.445     0.001     0.209     0.032     0.000     0.000
    0.261    2.0958     0.451     0.001     0.203     0.035     0.000     0.000
    0.250    2.1021     0.452     0.001     0.194     0.038     0.000     0.000
    0.239    2.1064     0.447     0.002     0.191     0.045     0.000     0.000
    0.228    2.1080     0.446     0.002     0.191     0.045     0.000     0.000
    0.228    2.1080     0.446     0.002     0.191     0.045     0.000     0.000
    0.209    2.1038     0.446     0.001     0.209     0.038     0.000     0.000
    0.190    2.0954     0.440     0.001     0.213     0.037     0.000     0.000
    0.171    2.0871     0.419     0.001     0.215     0.047     0.000     0.000
    0.152    2.0814     0.415     0.001     0.223     0.050     0.000     0.000
    0.133    2.0820     0.420     0.002     0.197     0.058     0.000     0.000
    0.114    2.0805     0.416     0.002     0.173     0.069     0.000     0.000
    0.095    2.0674     0.407     0.003     0.155     0.087     0.000     0.000
    0.076    2.0492     0.326     0.002     0.127     0.164     0.000     0.000
    0.057    2.0465     0.393     0.002     0.141     0.093     0.000     0.000
    0.038    2.0484     0.400     0.002     0.148     0.080     0.000     0.000
    0.019    2.0466     0.395     0.004     0.152     0.077     0.000     0.000
    0.000    2.0434     0.397     0.005     0.149     0.078     0.000     0.000
 
# Band-Index  369
    0.000    2.0533     0.409     0.002     0.143     0.077     0.000     0.000
    0.019    2.0525     0.416     0.002     0.145     0.081     0.000     0.000
    0.038    2.0569     0.394     0.004     0.152     0.082     0.000     0.000
    0.057    2.0688     0.383     0.004     0.151     0.088     0.000     0.000
    0.076    2.0821     0.374     0.004     0.147     0.108     0.000     0.000
    0.095    2.0966     0.330     0.004     0.132     0.154     0.000     0.000
    0.114    2.1072     0.381     0.003     0.169     0.090     0.000     0.000
    0.133    2.1111     0.402     0.003     0.185     0.063     0.000     0.000
    0.152    2.1161     0.397     0.003     0.179     0.067     0.000     0.000
    0.171    2.1293     0.379     0.002     0.162     0.076     0.000     0.000
    0.190    2.1459     0.404     0.002     0.181     0.060     0.000     0.000
    0.209    2.1443     0.415     0.003     0.185     0.056     0.000     0.000
    0.228    2.1403     0.412     0.003     0.192     0.052     0.000     0.000
    0.228    2.1403     0.413     0.003     0.192     0.052     0.000     0.000
    0.239    2.1403     0.413     0.003     0.190     0.051     0.000     0.000
    0.250    2.1401     0.416     0.003     0.192     0.050     0.000     0.000
    0.261    2.1395     0.418     0.003     0.190     0.050     0.000     0.000
    0.272    2.1381     0.419     0.003     0.195     0.049     0.000     0.000
    0.283    2.1359     0.420     0.002     0.189     0.052     0.000     0.000
    0.294    2.1325     0.419     0.002     0.189     0.056     0.000     0.000
    0.305    2.1281     0.417     0.002     0.182     0.061     0.000     0.000
    0.316    2.1226     0.410     0.002     0.170     0.064     0.000     0.000
    0.327    2.1157     0.393     0.001     0.166     0.075     0.000     0.000
    0.338    2.1087     0.391     0.001     0.160     0.080     0.000     0.000
    0.349    2.1040     0.394     0.002     0.154     0.082     0.000     0.000
    0.360    2.1025     0.395     0.002     0.150     0.084     0.000     0.000
    0.360    2.1025     0.395     0.002     0.150     0.084     0.000     0.000
    0.382    2.1102     0.397     0.001     0.168     0.069     0.000     0.000
    0.404    2.1222     0.409     0.001     0.202     0.052     0.000     0.000
    0.426    2.1368     0.423     0.001     0.203     0.054     0.000     0.000
    0.449    2.1446     0.424     0.001     0.196     0.052     0.000     0.000
    0.471    2.1430     0.408     0.002     0.190     0.057     0.000     0.000
    0.493    2.1336     0.379     0.003     0.172     0.077     0.000     0.000
    0.515    2.1179     0.329     0.003     0.145     0.147     0.000     0.000
    0.537    2.0918     0.361     0.004     0.142     0.126     0.000     0.000
    0.559    2.0791     0.403     0.004     0.158     0.082     0.000     0.000
    0.581    2.0659     0.405     0.003     0.157     0.076     0.000     0.000
    0.603    2.0556     0.407     0.002     0.146     0.080     0.000     0.000
    0.625    2.0533     0.409     0.002     0.143     0.077     0.000     0.000
 
# Band-Index  370
    0.625    2.0748     0.390     0.004     0.134     0.102     0.000     0.000
    0.603    2.0783     0.390     0.004     0.137     0.102     0.000     0.000
    0.581    2.0866     0.390     0.004     0.141     0.103     0.000     0.000
    0.559    2.0980     0.392     0.003     0.145     0.097     0.000     0.000
    0.537    2.1122     0.397     0.002     0.160     0.082     0.000     0.000
    0.515    2.1370     0.363     0.002     0.165     0.115     0.000     0.000
    0.493    2.1563     0.211     0.001     0.117     0.277     0.000     0.000
    0.471    2.1655     0.409     0.002     0.210     0.065     0.000     0.000
    0.449    2.1747     0.420     0.003     0.204     0.058     0.000     0.000
    0.426    2.1647     0.418     0.003     0.191     0.062     0.000     0.000
    0.404    2.1481     0.386     0.003     0.159     0.079     0.000     0.000
    0.382    2.1313     0.418     0.003     0.202     0.055     0.000     0.000
    0.360    2.1219     0.410     0.004     0.202     0.059     0.000     0.000
    0.360    2.1219     0.410     0.004     0.202     0.059     0.000     0.000
    0.349    2.1218     0.411     0.003     0.201     0.059     0.000     0.000
    0.338    2.1235     0.413     0.003     0.205     0.056     0.000     0.000
    0.327    2.1278     0.419     0.003     0.205     0.056     0.000     0.000
    0.316    2.1352     0.421     0.003     0.208     0.051     0.000     0.000
    0.305    2.1445     0.419     0.002     0.214     0.050     0.000     0.000
    0.294    2.1530     0.406     0.002     0.225     0.055     0.000     0.000
    0.283    2.1588     0.393     0.002     0.230     0.056     0.000     0.000
    0.272    2.1620     0.392     0.001     0.240     0.052     0.000     0.000
    0.261    2.1635     0.399     0.001     0.244     0.049     0.000     0.000
    0.250    2.1644     0.400     0.001     0.247     0.045     0.000     0.000
    0.239    2.1648     0.400     0.001     0.248     0.043     0.000     0.000
    0.228    2.1649     0.400     0.001     0.250     0.040     0.000     0.000
    0.228    2.1649     0.399     0.001     0.250     0.040     0.000     0.000
    0.209    2.1651     0.392     0.002     0.233     0.051     0.000     0.000
    0.190    2.1596     0.399     0.002     0.206     0.056     0.000     0.000
    0.171    2.1569     0.399     0.002     0.183     0.065     0.000     0.000
    0.152    2.1599     0.392     0.002     0.218     0.053     0.000     0.000
    0.133    2.1625     0.390     0.002     0.183     0.072     0.000     0.000
    0.114    2.1456     0.409     0.001     0.195     0.068     0.000     0.000
    0.095    2.1117     0.288     0.001     0.122     0.200     0.000     0.000
    0.076    2.0993     0.392     0.003     0.150     0.086     0.000     0.000
    0.057    2.0904     0.394     0.003     0.148     0.089     0.000     0.000
    0.038    2.0827     0.395     0.004     0.140     0.097     0.000     0.000
    0.019    2.0770     0.390     0.004     0.141     0.102     0.000     0.000
    0.000    2.0748     0.390     0.004     0.134     0.102     0.000     0.000
 
# Band-Index  371
    0.000    2.1198     0.301     0.000     0.105     0.147     0.000     0.000
    0.019    2.1207     0.303     0.000     0.105     0.148     0.000     0.000
    0.038    2.1261     0.310     0.001     0.109     0.139     0.000     0.000
    0.057    2.1369     0.331     0.001     0.116     0.130     0.000     0.000
    0.076    2.1509     0.352     0.002     0.137     0.114     0.000     0.000
    0.095    2.1619     0.385     0.002     0.182     0.086     0.000     0.000
    0.114    2.1644     0.413     0.002     0.208     0.057     0.000     0.000
    0.133    2.1886     0.251     0.001     0.120     0.230     0.000     0.000
    0.152    2.2030     0.399     0.003     0.171     0.072     0.000     0.000
    0.171    2.1899     0.425     0.003     0.183     0.055     0.000     0.000
    0.190    2.1763     0.426     0.003     0.188     0.053     0.000     0.000
    0.209    2.1829     0.388     0.002     0.153     0.078     0.000     0.000
    0.228    2.1923     0.403     0.002     0.144     0.080     0.000     0.000
    0.228    2.1923     0.403     0.002     0.144     0.080     0.000     0.000
    0.239    2.1920     0.399     0.002     0.141     0.079     0.000     0.000
    0.250    2.1913     0.398     0.002     0.151     0.079     0.000     0.000
    0.261    2.1897     0.393     0.002     0.156     0.076     0.000     0.000
    0.272    2.1866     0.386     0.001     0.168     0.073     0.000     0.000
    0.283    2.1817     0.386     0.001     0.180     0.069     0.000     0.000
    0.294    2.1767     0.395     0.001     0.181     0.060     0.000     0.000
    0.305    2.1730     0.406     0.001     0.188     0.055     0.000     0.000
    0.316    2.1706     0.412     0.001     0.199     0.049     0.000     0.000
    0.327    2.1691     0.413     0.001     0.204     0.043     0.000     0.000
    0.338    2.1680     0.412     0.001     0.212     0.045     0.000     0.000
    0.349    2.1666     0.407     0.001     0.207     0.045     0.000     0.000
    0.360    2.1653     0.409     0.001     0.211     0.049     0.000     0.000
    0.360    2.1653     0.409     0.001     0.211     0.049     0.000     0.000
    0.382    2.1666     0.408     0.001     0.222     0.042     0.000     0.000
    0.404    2.1699     0.410     0.002     0.237     0.038     0.000     0.000
    0.426    2.1742     0.402     0.002     0.255     0.036     0.000     0.000
    0.449    2.1862     0.393     0.002     0.203     0.059     0.000     0.000
    0.471    2.2085     0.375     0.002     0.179     0.078     0.000     0.000
    0.493    2.2017     0.182     0.001     0.100     0.297     0.000     0.000
    0.515    2.1647     0.374     0.001     0.211     0.092     0.000     0.000
    0.537    2.1606     0.382     0.001     0.188     0.083     0.000     0.000
    0.559    2.1482     0.325     0.001     0.135     0.126     0.000     0.000
    0.581    2.1335     0.294     0.001     0.109     0.145     0.000     0.000
    0.603    2.1233     0.295     0.000     0.105     0.148     0.000     0.000
    0.625    2.1198     0.301     0.000     0.105     0.147     0.000     0.000
 
# Band-Index  372
    0.625    2.1390     0.212     0.002     0.082     0.180     0.000     0.000
    0.603    2.1451     0.218     0.002     0.086     0.183     0.000     0.000
    0.581    2.1628     0.233     0.002     0.092     0.174     0.000     0.000
    0.559    2.1870     0.309     0.002     0.116     0.138     0.000     0.000
    0.537    2.1899     0.335     0.001     0.147     0.113     0.000     0.000
    0.515    2.1980     0.327     0.001     0.133     0.122     0.000     0.000
    0.493    2.2085     0.309     0.002     0.117     0.139     0.000     0.000
    0.471    2.2162     0.335     0.003     0.141     0.129     0.000     0.000
    0.449    2.2297     0.343     0.001     0.148     0.121     0.000     0.000
    0.426    2.2460     0.363     0.001     0.147     0.100     0.000     0.000
    0.404    2.2243     0.371     0.002     0.141     0.096     0.000     0.000
    0.382    2.1970     0.368     0.002     0.139     0.098     0.000     0.000
    0.360    2.1852     0.364     0.001     0.143     0.088     0.000     0.000
    0.360    2.1852     0.364     0.001     0.143     0.088     0.000     0.000
    0.349    2.1847     0.371     0.002     0.144     0.087     0.000     0.000
    0.338    2.1873     0.372     0.002     0.150     0.087     0.000     0.000
    0.327    2.1922     0.376     0.002     0.159     0.081     0.000     0.000
    0.316    2.1976     0.380     0.002     0.161     0.083     0.000     0.000
    0.305    2.2020     0.383     0.003     0.157     0.080     0.000     0.000
    0.294    2.2054     0.389     0.003     0.158     0.078     0.000     0.000
    0.283    2.2086     0.391     0.003     0.161     0.075     0.000     0.000
    0.272    2.2119     0.396     0.003     0.167     0.067     0.000     0.000
    0.261    2.2137     0.401     0.003     0.181     0.058     0.000     0.000
    0.250    2.2120     0.409     0.003     0.177     0.055     0.000     0.000
    0.239    2.2088     0.410     0.003     0.183     0.050     0.000     0.000
    0.228    2.2073     0.410     0.003     0.188     0.049     0.000     0.000
    0.228    2.2073     0.411     0.003     0.188     0.049     0.000     0.000
    0.209    2.2086     0.377     0.004     0.158     0.072     0.000     0.000
    0.190    2.2122     0.361     0.003     0.143     0.089     0.000     0.000
    0.171    2.2145     0.367     0.003     0.148     0.100     0.000     0.000
    0.152    2.2121     0.371     0.002     0.169     0.085     0.000     0.000
    0.133    2.2147     0.391     0.002     0.229     0.058     0.000     0.000
    0.114    2.2017     0.363     0.003     0.155     0.101     0.000     0.000
    0.095    2.1891     0.344     0.002     0.144     0.105     0.000     0.000
    0.076    2.1840     0.343     0.001     0.184     0.092     0.000     0.000
    0.057    2.1805     0.289     0.001     0.148     0.130     0.000     0.000
    0.038    2.1647     0.245     0.001     0.099     0.166     0.000     0.000
    0.019    2.1467     0.224     0.002     0.085     0.178     0.000     0.000
    0.000    2.1390     0.212     0.002     0.082     0.180     0.000     0.000
 
# Band-Index  373
    0.000    2.1858     0.327     0.002     0.102     0.135     0.000     0.000
    0.019    2.1851     0.322     0.002     0.104     0.136     0.000     0.000
    0.038    2.1846     0.315     0.002     0.124     0.130     0.000     0.000
    0.057    2.1908     0.269     0.002     0.137     0.143     0.000     0.000
    0.076    2.2018     0.303     0.002     0.151     0.125     0.000     0.000
    0.095    2.2109     0.309     0.002     0.133     0.134     0.000     0.000
    0.114    2.2220     0.329     0.004     0.135     0.120     0.000     0.000
    0.133    2.2242     0.341     0.002     0.139     0.130     0.000     0.000
    0.152    2.2451     0.334     0.002     0.129     0.130     0.000     0.000
    0.171    2.2498     0.344     0.002     0.141     0.112     0.000     0.000
    0.190    2.2523     0.349     0.001     0.148     0.102     0.000     0.000
    0.209    2.2526     0.350     0.001     0.158     0.088     0.000     0.000
    0.228    2.2510     0.339     0.001     0.161     0.090     0.000     0.000
    0.228    2.2510     0.339     0.001     0.161     0.090     0.000     0.000
    0.239    2.2491     0.342     0.001     0.167     0.090     0.000     0.000
    0.250    2.2453     0.341     0.001     0.164     0.094     0.000     0.000
    0.261    2.2436     0.345     0.001     0.163     0.097     0.000     0.000
    0.272    2.2454     0.353     0.001     0.147     0.096     0.000     0.000
    0.283    2.2441     0.368     0.001     0.154     0.087     0.000     0.000
    0.294    2.2378     0.389     0.001     0.165     0.077     0.000     0.000
    0.305    2.2311     0.405     0.001     0.169     0.072     0.000     0.000
    0.316    2.2264     0.417     0.001     0.163     0.068     0.000     0.000
    0.327    2.2244     0.423     0.001     0.158     0.067     0.000     0.000
    0.338    2.2247     0.428     0.001     0.156     0.066     0.000     0.000
    0.349    2.2268     0.429     0.001     0.157     0.064     0.000     0.000
    0.360    2.2302     0.436     0.001     0.158     0.060     0.000     0.000
    0.360    2.2302     0.436     0.001     0.158     0.060     0.000     0.000
    0.382    2.2416     0.437     0.001     0.162     0.060     0.000     0.000
    0.404    2.2530     0.430     0.001     0.159     0.068     0.000     0.000
    0.426    2.2573     0.427     0.002     0.155     0.068     0.000     0.000
    0.449    2.2603     0.416     0.002     0.159     0.067     0.000     0.000
    0.471    2.2520     0.359     0.002     0.143     0.112     0.000     0.000
    0.493    2.2291     0.382     0.001     0.257     0.053     0.000     0.000
    0.515    2.2326     0.336     0.001     0.189     0.098     0.000     0.000
    0.537    2.2173     0.276     0.001     0.107     0.155     0.000     0.000
    0.559    2.1953     0.339     0.001     0.161     0.107     0.000     0.000
    0.581    2.1903     0.321     0.001     0.117     0.135     0.000     0.000
    0.603    2.1863     0.322     0.002     0.104     0.136     0.000     0.000
    0.625    2.1858     0.327     0.002     0.102     0.135     0.000     0.000
 
# Band-Index  374
    0.625    2.1925     0.312     0.002     0.128     0.117     0.000     0.000
    0.603    2.1957     0.334     0.001     0.135     0.113     0.000     0.000
    0.581    2.1984     0.362     0.001     0.147     0.101     0.000     0.000
    0.559    2.2044     0.372     0.001     0.142     0.103     0.000     0.000
    0.537    2.2253     0.340     0.002     0.126     0.115     0.000     0.000
    0.515    2.2495     0.353     0.002     0.146     0.103     0.000     0.000
    0.493    2.2540     0.355     0.002     0.155     0.099     0.000     0.000
    0.471    2.2608     0.322     0.002     0.127     0.130     0.000     0.000
    0.449    2.2782     0.251     0.001     0.120     0.222     0.000     0.000
    0.426    2.2925     0.308     0.001     0.175     0.160     0.000     0.000
    0.404    2.3025     0.351     0.001     0.214     0.093     0.000     0.000
    0.382    2.3005     0.357     0.001     0.218     0.085     0.000     0.000
    0.360    2.2988     0.354     0.001     0.206     0.088     0.000     0.000
    0.360    2.2988     0.354     0.001     0.206     0.088     0.000     0.000
    0.349    2.2977     0.353     0.001     0.204     0.084     0.000     0.000
    0.338    2.2955     0.358     0.001     0.197     0.083     0.000     0.000
    0.327    2.2918     0.364     0.001     0.199     0.079     0.000     0.000
    0.316    2.2863     0.374     0.001     0.205     0.076     0.000     0.000
    0.305    2.2791     0.374     0.001     0.187     0.079     0.000     0.000
    0.294    2.2709     0.370     0.001     0.176     0.084     0.000     0.000
    0.283    2.2636     0.375     0.001     0.171     0.085     0.000     0.000
    0.272    2.2626     0.378     0.001     0.165     0.087     0.000     0.000
    0.261    2.2676     0.383     0.001     0.163     0.089     0.000     0.000
    0.250    2.2727     0.389     0.001     0.161     0.088     0.000     0.000
    0.239    2.2757     0.391     0.001     0.162     0.089     0.000     0.000
    0.228    2.2766     0.394     0.001     0.160     0.090     0.000     0.000
    0.228    2.2766     0.394     0.001     0.160     0.090     0.000     0.000
    0.209    2.2778     0.399     0.001     0.154     0.091     0.000     0.000
    0.190    2.2798     0.391     0.001     0.152     0.093     0.000     0.000
    0.171    2.2737     0.334     0.002     0.137     0.105     0.000     0.000
    0.152    2.2510     0.333     0.002     0.132     0.131     0.000     0.000
    0.133    2.2375     0.279     0.001     0.127     0.210     0.000     0.000
    0.114    2.2289     0.397     0.002     0.167     0.074     0.000     0.000
    0.095    2.2267     0.352     0.001     0.145     0.109     0.000     0.000
    0.076    2.2165     0.319     0.001     0.119     0.134     0.000     0.000
    0.057    2.2043     0.317     0.001     0.114     0.140     0.000     0.000
    0.038    2.1980     0.371     0.001     0.167     0.092     0.000     0.000
    0.019    2.1938     0.345     0.001     0.145     0.102     0.000     0.000
    0.000    2.1925     0.312     0.002     0.128     0.117     0.000     0.000
 
# Band-Index  375
    0.000    2.2017     0.343     0.002     0.144     0.102     0.000     0.000
    0.019    2.2060     0.328     0.002     0.140     0.113     0.000     0.000
    0.038    2.2161     0.311     0.002     0.137     0.120     0.000     0.000
    0.057    2.2288     0.318     0.002     0.158     0.107     0.000     0.000
    0.076    2.2394     0.341     0.001     0.174     0.097     0.000     0.000
    0.095    2.2513     0.344     0.001     0.173     0.095     0.000     0.000
    0.114    2.2665     0.355     0.001     0.172     0.093     0.000     0.000
    0.133    2.2806     0.378     0.002     0.200     0.076     0.000     0.000
    0.152    2.2875     0.384     0.002     0.235     0.065     0.000     0.000
    0.171    2.2911     0.369     0.001     0.228     0.080     0.000     0.000
    0.190    2.2956     0.362     0.001     0.203     0.101     0.000     0.000
    0.209    2.3022     0.340     0.001     0.184     0.117     0.000     0.000
    0.228    2.3083     0.299     0.002     0.159     0.148     0.000     0.000
    0.228    2.3083     0.299     0.002     0.159     0.148     0.000     0.000
    0.239    2.3091     0.301     0.001     0.158     0.144     0.000     0.000
    0.250    2.3104     0.318     0.001     0.156     0.125     0.000     0.000
    0.261    2.3117     0.336     0.001     0.150     0.106     0.000     0.000
    0.272    2.3141     0.344     0.001     0.147     0.106     0.000     0.000
    0.283    2.3185     0.343     0.001     0.140     0.112     0.000     0.000
    0.294    2.3253     0.335     0.001     0.134     0.116     0.000     0.000
    0.305    2.3339     0.331     0.001     0.130     0.125     0.000     0.000
    0.316    2.3435     0.325     0.002     0.128     0.127     0.000     0.000
    0.327    2.3530     0.320     0.002     0.126     0.130     0.000     0.000
    0.338    2.3606     0.314     0.003     0.131     0.128     0.000     0.000
    0.349    2.3649     0.318     0.003     0.132     0.121     0.000     0.000
    0.360    2.3649     0.338     0.002     0.147     0.108     0.000     0.000
    0.360    2.3649     0.337     0.002     0.147     0.108     0.000     0.000
    0.382    2.3584     0.341     0.002     0.135     0.117     0.000     0.000
    0.404    2.3305     0.352     0.002     0.138     0.106     0.000     0.000
    0.426    2.3164     0.388     0.001     0.143     0.097     0.000     0.000
    0.449    2.3163     0.323     0.001     0.145     0.140     0.000     0.000
    0.471    2.2908     0.321     0.001     0.132     0.133     0.000     0.000
    0.493    2.2749     0.302     0.001     0.128     0.137     0.000     0.000
    0.515    2.2558     0.320     0.001     0.167     0.116     0.000     0.000
    0.537    2.2491     0.364     0.001     0.214     0.080     0.000     0.000
    0.559    2.2387     0.329     0.002     0.153     0.107     0.000     0.000
    0.581    2.2203     0.295     0.002     0.123     0.125     0.000     0.000
    0.603    2.2060     0.314     0.002     0.132     0.115     0.000     0.000
    0.625    2.2017     0.343     0.002     0.144     0.102     0.000     0.000
 
# Band-Index  376
    0.625    2.2493     0.395     0.001     0.217     0.058     0.000     0.000
    0.603    2.2475     0.390     0.001     0.219     0.058     0.000     0.000
    0.581    2.2438     0.375     0.001     0.215     0.065     0.000     0.000
    0.559    2.2470     0.334     0.001     0.178     0.096     0.000     0.000
    0.537    2.2621     0.306     0.001     0.155     0.122     0.000     0.000
    0.515    2.2804     0.338     0.001     0.189     0.096     0.000     0.000
    0.493    2.2970     0.369     0.001     0.229     0.074     0.000     0.000
    0.471    2.3152     0.354     0.001     0.223     0.080     0.000     0.000
    0.449    2.3270     0.334     0.001     0.190     0.106     0.000     0.000
    0.426    2.3365     0.306     0.001     0.148     0.140     0.000     0.000
    0.404    2.3487     0.309     0.001     0.140     0.136     0.000     0.000
    0.382    2.3630     0.339     0.001     0.159     0.110     0.000     0.000
    0.360    2.3704     0.388     0.001     0.176     0.072     0.000     0.000
    0.360    2.3704     0.388     0.001     0.176     0.072     0.000     0.000
    0.349    2.3727     0.383     0.001     0.174     0.081     0.000     0.000
    0.338    2.3722     0.371     0.001     0.173     0.100     0.000     0.000
    0.327    2.3693     0.349     0.001     0.167     0.120     0.000     0.000
    0.316    2.3647     0.343     0.001     0.164     0.124     0.000     0.000
    0.305    2.3589     0.346     0.001     0.161     0.120     0.000     0.000
    0.294    2.3525     0.357     0.001     0.159     0.109     0.000     0.000
    0.283    2.3453     0.363     0.002     0.153     0.098     0.000     0.000
    0.272    2.3373     0.361     0.002     0.151     0.092     0.000     0.000
    0.261    2.3297     0.359     0.002     0.147     0.094     0.000     0.000
    0.250    2.3240     0.363     0.002     0.153     0.097     0.000     0.000
    0.239    2.3218     0.362     0.001     0.144     0.103     0.000     0.000
    0.228    2.3217     0.343     0.002     0.132     0.118     0.000     0.000
    0.228    2.3216     0.343     0.002     0.132     0.118     0.000     0.000
    0.209    2.3279     0.356     0.002     0.159     0.103     0.000     0.000
    0.190    2.3308     0.343     0.002     0.150     0.108     0.000     0.000
    0.171    2.3227     0.349     0.001     0.160     0.102     0.000     0.000
    0.152    2.3066     0.339     0.001     0.129     0.130     0.000     0.000
    0.133    2.2922     0.342     0.001     0.148     0.112     0.000     0.000
    0.114    2.2845     0.347     0.002     0.164     0.099     0.000     0.000
    0.095    2.2753     0.340     0.002     0.148     0.106     0.000     0.000
    0.076    2.2590     0.324     0.002     0.133     0.115     0.000     0.000
    0.057    2.2447     0.342     0.001     0.171     0.095     0.000     0.000
    0.038    2.2434     0.373     0.001     0.209     0.067     0.000     0.000
    0.019    2.2472     0.394     0.001     0.221     0.058     0.000     0.000
    0.000    2.2493     0.395     0.001     0.218     0.058     0.000     0.000
 
# Band-Index  377
    0.000    2.2831     0.387     0.001     0.246     0.052     0.000     0.000
    0.019    2.2844     0.382     0.001     0.234     0.056     0.000     0.000
    0.038    2.2874     0.378     0.002     0.230     0.064     0.000     0.000
