    # Energy          Mo          Au           S          Si           C           O
   -10.79270     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.78970     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.78670     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.78370     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.78070     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.77770     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.77470     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.77170     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.76870     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.76570     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.76270     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.75970     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.75670     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.75370     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.75070     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.74770     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.74470     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.74170     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.73870     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.73570     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.73270     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.72970     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.72670     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.72370     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.72070     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.71770     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.71470     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.71170     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.70870     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.70570     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.70270     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.69970     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.69670     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.69370     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.69070     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.68770     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.68470     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.68170     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.67870     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.67570     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.67270     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.66970     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.66670     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.66370     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.66070     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.65770     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.65470     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.65170     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.64870     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.64570     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.64270     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.63970     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.63670     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.63370     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.63070     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.62770     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.62470     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.62170     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.61870     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.61570     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.61270     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.60970     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.60670     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.60370     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.60070     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.59770     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.59470     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.59170     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.58870     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.58570     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.58270     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.57970     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.57670     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.57370     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.57070     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.56770     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.56470     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.56170     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.55870     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.55570     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.55270     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.54970     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.54670     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.54370     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.54070     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.53770     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.53470     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.53170     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.52870     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.52570     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.52270     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.51970     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.51670     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.51370     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.51070     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.50770     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.50470     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.50170     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.49870     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.49570     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.49270     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.48970     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.48670     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.48370     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.48070     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.47770     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.47470     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.47170     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.46870     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.46570     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.46270     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.45970     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.45670     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.45370     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.45070     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.44770     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.44470     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.44170     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.43870     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.43570     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.43270     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.42970     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.42670     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.42370     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.42070     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.41770     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.41470     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.41170     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.40870     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.40570     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.40270     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.39970     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.39670     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.39370     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.39070     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.38770     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.38470     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.38170     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.37870     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.37570     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.37270     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.36970     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.36670     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.36370     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.36070     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.35770     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.35470     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.35170     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.34870     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.34570     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.34270     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.33970     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.33670     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.33370     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.33070     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.32770     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.32470     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.32170     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.31870     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.31570     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.31270     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.30970     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.30670     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.30370     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.30070     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.29770     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.29470     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.29170     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.28870     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.28570     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.28270     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.27970     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.27670     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.27370     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.27070     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.26770     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.26470     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.26170     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.25870     0.12145     0.00176     0.39037     2.48922     0.00000     0.00000
   -10.25570     0.11019     0.00159     0.35383     2.25538     0.00000     0.00000
   -10.25270     0.11025     0.00158     0.35366     2.25385     0.00000     0.00000
   -10.24970     0.11629     0.00166     0.37274     2.37497     0.00000     0.00000
   -10.24670     0.12233     0.00174     0.39184     2.49625     0.00000     0.00000
   -10.24370     0.11995     0.00170     0.38376     2.44395     0.00000     0.00000
   -10.24070     0.11107     0.00156     0.35474     2.25767     0.00000     0.00000
   -10.23770     0.11411     0.00159     0.36418     2.31706     0.00000     0.00000
   -10.23470     0.11715     0.00163     0.37358     2.37641     0.00000     0.00000
   -10.23170     0.12019     0.00166     0.38300     2.43576     0.00000     0.00000
   -10.22870     0.11586     0.00159     0.36864     2.34291     0.00000     0.00000
   -10.22570     0.11834     0.00161     0.37622     2.39039     0.00000     0.00000
   -10.22270     0.12081     0.00164     0.38380     2.43783     0.00000     0.00000
   -10.21970     0.12329     0.00167     0.39138     2.48532     0.00000     0.00000
   -10.21670     0.12368     0.00166     0.39220     2.48934     0.00000     0.00000
   -10.21370     0.12001     0.00158     0.37975     2.40785     0.00000     0.00000
   -10.21070     0.11956     0.00156     0.37777     2.39380     0.00000     0.00000
   -10.20770     0.12052     0.00156     0.38039     2.40888     0.00000     0.00000
   -10.20470     0.12148     0.00156     0.38297     2.42420     0.00000     0.00000
   -10.20170     0.12334     0.00157     0.38851     2.45785     0.00000     0.00000
   -10.19870     0.12530     0.00158     0.39432     2.49361     0.00000     0.00000
   -10.19570     0.12584     0.00156     0.39543     2.49833     0.00000     0.00000
   -10.19270     0.12631     0.00155     0.39630     2.50174     0.00000     0.00000
   -10.18970     0.12698     0.00153     0.39784     2.50915     0.00000     0.00000
   -10.18670     0.12907     0.00154     0.40393     2.54597     0.00000     0.00000
   -10.18370     0.13131     0.00155     0.41053     2.58591     0.00000     0.00000
   -10.18070     0.13355     0.00155     0.41712     2.62578     0.00000     0.00000
   -10.17770     0.13577     0.00156     0.42359     2.66459     0.00000     0.00000
   -10.17470     0.13715     0.00152     0.42672     2.67768     0.00000     0.00000
   -10.17170     0.14019     0.00150     0.43508     2.72454     0.00000     0.00000
   -10.16870     0.14429     0.00150     0.44699     2.79446     0.00000     0.00000
   -10.16570     0.14842     0.00150     0.45892     2.86462     0.00000     0.00000
   -10.16270     0.15551     0.00154     0.48008     2.99215     0.00000     0.00000
   -10.15970     0.16517     0.00159     0.50911     3.16905     0.00000     0.00000
   -10.15670     0.17486     0.00164     0.53819     3.34589     0.00000     0.00000
   -10.15370     0.20889     0.00190     0.64198     3.98439     0.00000     0.00000
   -10.15070     0.21009     0.00187     0.64482     3.99753     0.00000     0.00000
   -10.14770     0.22119     0.00190     0.67740     4.19064     0.00000     0.00000
   -10.14470     0.23231     0.00194     0.71030     4.38942     0.00000     0.00000
   -10.14170     0.21133     0.00169     0.64484     3.97576     0.00000     0.00000
   -10.13870     0.19995     0.00153     0.60910     3.74889     0.00000     0.00000
   -10.13570     0.15634     0.00120     0.47595     2.92382     0.00000     0.00000
   -10.13270     0.17799     0.00132     0.54112     3.31207     0.00000     0.00000
   -10.12970     0.16096     0.00114     0.48793     2.97130     0.00000     0.00000
   -10.12670     0.11470     0.00077     0.34662     2.09947     0.00000     0.00000
   -10.12370     0.10312     0.00066     0.31102     1.87784     0.00000     0.00000
   -10.12070     0.08382     0.00053     0.25268     1.52354     0.00000     0.00000
   -10.11770     0.06446     0.00040     0.19418     1.16932     0.00000     0.00000
   -10.11470     0.04502     0.00028     0.13554     0.81517     0.00000     0.00000
   -10.11170     0.02551     0.00015     0.07677     0.46114     0.00000     0.00000
   -10.10870     0.00594     0.00004     0.01787     0.10718     0.00000     0.00000
   -10.10570     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.10270     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.09970     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.09670     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.09370     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.09070     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.08770     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.08470     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.08170     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.07870     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.07570     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.07270     0.01758     0.00045     0.05650     0.37511     0.00000     0.00000
   -10.06970     0.02602     0.00065     0.08336     0.55418     0.00000     0.00000
   -10.06670     0.03447     0.00084     0.11020     0.73327     0.00000     0.00000
   -10.06370     0.08844     0.00188     0.27885     1.84808     0.00000     0.00000
   -10.06070     0.13019     0.00264     0.40862     2.71779     0.00000     0.00000
   -10.05770     0.17488     0.00339     0.54695     3.64956     0.00000     0.00001
   -10.05470     0.21966     0.00411     0.68511     4.58127     0.00000     0.00001
   -10.05170     0.22932     0.00372     0.71035     4.78128     0.00000     0.00001
   -10.04870     0.22401     0.00355     0.69245     4.65747     0.00000     0.00001
   -10.04570     0.21871     0.00339     0.67456     4.53343     0.00000     0.00001
   -10.04270     0.21339     0.00322     0.65662     4.40923     0.00000     0.00001
   -10.03970     0.18857     0.00283     0.57960     3.87892     0.00000     0.00001
   -10.03670     0.14900     0.00232     0.45838     3.04526     0.00000     0.00001
   -10.03370     0.13464     0.00209     0.41380     2.74051     0.00000     0.00000
   -10.03070     0.12620     0.00194     0.38730     2.55841     0.00000     0.00000
   -10.02770     0.11005     0.00170     0.33717     2.21700     0.00000     0.00000
   -10.02470     0.10825     0.00165     0.33118     2.17531     0.00000     0.00000
   -10.02170     0.10644     0.00160     0.32520     2.13365     0.00000     0.00000
   -10.01870     0.10462     0.00154     0.31922     2.09190     0.00000     0.00000
   -10.01570     0.10281     0.00149     0.31324     2.05020     0.00000     0.00000
   -10.01270     0.10098     0.00144     0.30725     2.00845     0.00000     0.00000
   -10.00970     0.09862     0.00138     0.29964     1.95598     0.00000     0.00000
   -10.00670     0.09554     0.00133     0.28997     1.89017     0.00000     0.00000
   -10.00370     0.09244     0.00127     0.28023     1.82378     0.00000     0.00000
   -10.00070     0.08933     0.00122     0.27047     1.75742     0.00000     0.00000
    -9.99770     0.08622     0.00116     0.26069     1.69105     0.00000     0.00000
    -9.99470     0.08310     0.00111     0.25090     1.62468     0.00000     0.00000
    -9.99170     0.07978     0.00105     0.24059     1.55520     0.00000     0.00000
    -9.98870     0.07756     0.00102     0.23367     1.50869     0.00000     0.00000
    -9.98570     0.08541     0.00138     0.25933     1.66342     0.00000     0.00000
    -9.98270     0.09411     0.00174     0.28752     1.83525     0.00000     0.00000
    -9.97970     0.10315     0.00211     0.31669     2.01369     0.00000     0.00000
    -9.97670     0.11219     0.00247     0.34585     2.19211     0.00000     0.00000
    -9.97370     0.12123     0.00283     0.37498     2.37055     0.00000     0.00000
    -9.97070     0.13028     0.00318     0.40409     2.54902     0.00000     0.00000
    -9.96770     0.11827     0.00267     0.36441     2.30380     0.00000     0.00000
    -9.96470     0.11682     0.00260     0.35928     2.27126     0.00000     0.00000
    -9.96170     0.11880     0.00267     0.36539     2.30789     0.00000     0.00000
    -9.95870     0.12079     0.00275     0.37147     2.34448     0.00000     0.00000
    -9.95570     0.12277     0.00282     0.37755     2.38109     0.00000     0.00000
    -9.95270     0.12527     0.00290     0.38522     2.42772     0.00000     0.00000
    -9.94970     0.12780     0.00297     0.39297     2.47532     0.00000     0.00000
    -9.94670     0.13034     0.00305     0.40076     2.52291     0.00000     0.00000
    -9.94370     0.13255     0.00312     0.40750     2.56399     0.00000     0.00000
    -9.94070     0.13409     0.00319     0.41232     2.59250     0.00000     0.00000
    -9.93770     0.13447     0.00322     0.41334     2.59745     0.00000     0.00000
    -9.93470     0.13095     0.00308     0.40164     2.52253     0.00000     0.00000
    -9.93170     0.12743     0.00294     0.38996     2.44758     0.00000     0.00000
    -9.92870     0.12953     0.00296     0.39556     2.48150     0.00000     0.00000
    -9.92570     0.12776     0.00291     0.38978     2.44339     0.00000     0.00000
    -9.92270     0.12608     0.00286     0.38428     2.40706     0.00000     0.00000
    -9.91970     0.12524     0.00283     0.38136     2.38737     0.00000     0.00000
    -9.91670     0.12538     0.00283     0.38148     2.38685     0.00000     0.00000
    -9.91370     0.12666     0.00285     0.38516     2.40863     0.00000     0.00000
    -9.91070     0.12795     0.00288     0.38882     2.43028     0.00000     0.00000
    -9.90770     0.12924     0.00290     0.39251     2.45204     0.00000     0.00000
    -9.90470     0.13053     0.00292     0.39618     2.47373     0.00000     0.00000
    -9.90170     0.13183     0.00295     0.39987     2.49539     0.00000     0.00000
    -9.89870     0.13312     0.00297     0.40357     2.51715     0.00000     0.00000
    -9.89570     0.13442     0.00299     0.40724     2.53890     0.00000     0.00000
    -9.89270     0.13153     0.00295     0.39818     2.47888     0.00000     0.00000
    -9.88970     0.13285     0.00294     0.40158     2.49830     0.00000     0.00000
    -9.88670     0.13457     0.00295     0.40625     2.52548     0.00000     0.00000
    -9.88370     0.13600     0.00295     0.41018     2.54795     0.00000     0.00000
    -9.88070     0.13693     0.00295     0.41263     2.56143     0.00000     0.00000
    -9.87770     0.13782     0.00295     0.41503     2.57472     0.00000     0.00000
    -9.87470     0.13872     0.00295     0.41741     2.58781     0.00000     0.00000
    -9.87170     0.13962     0.00296     0.41980     2.60108     0.00000     0.00000
    -9.86870     0.14052     0.00296     0.42222     2.61414     0.00000     0.00000
    -9.86570     0.14142     0.00296     0.42459     2.62742     0.00000     0.00000
    -9.86270     0.14167     0.00295     0.42509     2.62799     0.00000     0.00000
    -9.85970     0.14192     0.00294     0.42562     2.62899     0.00000     0.00000
    -9.85670     0.14217     0.00294     0.42609     2.62996     0.00000     0.00000
    -9.85370     0.22590     0.00466     0.67470     4.12144     0.00000     0.00001
    -9.85070     0.17657     0.00361     0.52749     3.23340     0.00000     0.00000
    -9.84770     0.31173     0.00662     0.93496     5.76598     0.00000     0.00001
    -9.84470     0.19600     0.00401     0.58553     3.59586     0.00000     0.00001
    -9.84170     0.18369     0.00373     0.54821     3.36526     0.00000     0.00000
    -9.83870     0.17543     0.00353     0.52306     3.20837     0.00000     0.00000
    -9.83570     0.16753     0.00334     0.49896     3.05834     0.00000     0.00000
    -9.83270     0.16002     0.00315     0.47605     2.91601     0.00000     0.00000
    -9.82970     0.15310     0.00298     0.45495     2.78463     0.00000     0.00000
    -9.82670     0.14684     0.00282     0.43581     2.66545     0.00000     0.00000
    -9.82370     0.14107     0.00267     0.41817     2.55556     0.00000     0.00000
    -9.82070     0.13787     0.00258     0.40842     2.49463     0.00000     0.00000
    -9.81770     0.13482     0.00250     0.39910     2.43637     0.00000     0.00000
    -9.81470     0.13176     0.00242     0.38979     2.37814     0.00000     0.00000
    -9.81170     0.12870     0.00234     0.38043     2.31987     0.00000     0.00000
    -9.80870     0.11754     0.00213     0.34694     2.11464     0.00000     0.00000
    -9.80570     0.11346     0.00203     0.33440     2.03635     0.00000     0.00000
    -9.80270     0.11001     0.00194     0.32375     1.96936     0.00000     0.00000
    -9.79970     0.10650     0.00185     0.31290     1.90134     0.00000     0.00000
    -9.79670     0.10129     0.00173     0.29720     1.80460     0.00000     0.00000
    -9.79370     0.09608     0.00162     0.28151     1.70786     0.00000     0.00000
    -9.79070     0.09141     0.00151     0.26746     1.62140     0.00000     0.00000
    -9.78770     0.08762     0.00142     0.25602     1.55086     0.00000     0.00000
    -9.78470     0.08383     0.00133     0.24458     1.48035     0.00000     0.00000
    -9.78170     0.08104     0.00126     0.23607     1.42735     0.00000     0.00000
    -9.77870     0.07946     0.00121     0.23112     1.39592     0.00000     0.00000
    -9.77570     0.07787     0.00115     0.22616     1.36453     0.00000     0.00000
    -9.77270     0.07629     0.00110     0.22120     1.33313     0.00000     0.00000
    -9.76970     0.07470     0.00105     0.21622     1.30170     0.00000     0.00000
    -9.76670     0.08159     0.00129     0.23643     1.43017     0.00000     0.00000
    -9.76370     0.08223     0.00132     0.23805     1.44044     0.00000     0.00000
    -9.76070     0.08287     0.00134     0.23966     1.45068     0.00000     0.00000
    -9.75770     0.08254     0.00136     0.23861     1.44546     0.00000     0.00000
    -9.75470     0.06162     0.00126     0.17972     1.08992     0.00000     0.00000
    -9.75170     0.06103     0.00128     0.17798     1.08145     0.00000     0.00000
    -9.74870     0.06074     0.00130     0.17708     1.07716     0.00000     0.00000
    -9.74570     0.06033     0.00130     0.17579     1.07002     0.00000     0.00000
    -9.74270     0.05992     0.00130     0.17451     1.06289     0.00000     0.00000
    -9.73970     0.05951     0.00131     0.17323     1.05575     0.00000     0.00000
    -9.73670     0.05910     0.00131     0.17194     1.04865     0.00000     0.00000
    -9.73370     0.05868     0.00132     0.17066     1.04145     0.00000     0.00000
    -9.73070     0.16761     0.00524     0.49107     3.06739     0.00000     0.00001
    -9.72770     0.13996     0.00427     0.40941     2.55095     0.00000     0.00000
    -9.72470     0.11780     0.00349     0.34388     2.13702     0.00000     0.00000
    -9.72170     0.10683     0.00312     0.31143     1.93202     0.00000     0.00000
    -9.71870     0.07536     0.00263     0.22087     1.38686     0.00000     0.00000
    -9.71570     0.16313     0.00532     0.47686     3.09769     0.00000     0.00001
    -9.71270     0.13311     0.00441     0.38874     2.50223     0.00000     0.00000
    -9.70970     0.13139     0.00436     0.38335     2.46069     0.00000     0.00000
    -9.70670     0.12968     0.00431     0.37799     2.41906     0.00000     0.00001
    -9.70370     0.13022     0.00434     0.37922     2.42177     0.00000     0.00001
    -9.70070     0.13312     0.00443     0.38731     2.46991     0.00000     0.00001
    -9.69770     0.13586     0.00452     0.39493     2.51459     0.00000     0.00001
    -9.69470     0.13860     0.00461     0.40253     2.55922     0.00000     0.00001
    -9.69170     0.14135     0.00470     0.41018     2.60398     0.00000     0.00001
    -9.68870     0.14911     0.00496     0.43227     2.74158     0.00000     0.00001
    -9.68570     0.15912     0.00529     0.46085     2.92094     0.00000     0.00001
    -9.68270     0.16912     0.00563     0.48937     3.10047     0.00000     0.00001
    -9.67970     0.17914     0.00596     0.51788     3.27952     0.00000     0.00001
    -9.67670     0.18916     0.00628     0.54639     3.45912     0.00000     0.00001
    -9.67370     0.19803     0.00657     0.57159     3.61721     0.00000     0.00001
    -9.67070     0.20135     0.00665     0.58060     3.67017     0.00000     0.00001
    -9.66770     0.20468     0.00674     0.58963     3.72313     0.00000     0.00001
    -9.66470     0.28490     0.00952     0.81839     5.11694     0.00000     0.00001
