  #K-Path    Energy        Mo        Au         S        Si
# Band-Index    1
    0.316    1.4361     0.608     0.001     0.142     0.025
    0.327    1.4348     0.611     0.001     0.141     0.025
    0.338    1.4331     0.611     0.001     0.143     0.025
    0.349    1.4312     0.605     0.001     0.148     0.025
    0.360    1.4295     0.591     0.001     0.144     0.024
    0.360    1.4295     0.591     0.001     0.144     0.024
    0.382    1.4319     0.587     0.002     0.135     0.033
    0.404    1.4326     0.586     0.002     0.129     0.039
    0.426    1.4318     0.575     0.002     0.124     0.046
    0.449    1.4294     0.555     0.002     0.133     0.049
    0.471    1.4230     0.565     0.001     0.132     0.043
    0.493    1.4186     0.604     0.002     0.145     0.033
    0.515    1.4184     0.613     0.002     0.157     0.027
    0.537    1.4161     0.513     0.001     0.160     0.058
    0.559    1.4088     0.460     0.001     0.161     0.072
    0.581    1.4036     0.469     0.001     0.171     0.063
    0.603    1.4015     0.487     0.001     0.170     0.054
    0.625    1.4011     0.492     0.001     0.172     0.054
 
# Band-Index  334
    0.625    1.4172     0.663     0.001     0.123     0.026
    0.603    1.4177     0.662     0.001     0.123     0.026
    0.581    1.4190     0.655     0.001     0.123     0.029
    0.559    1.4205     0.650     0.002     0.128     0.028
    0.537    1.4223     0.631     0.002     0.126     0.030
    0.515    1.4292     0.617     0.003     0.129     0.032
    0.493    1.4351     0.603     0.003     0.126     0.033
    0.471    1.4358     0.595     0.002     0.133     0.036
    0.449    1.4354     0.600     0.002     0.132     0.036
    0.426    1.4427     0.613     0.001     0.130     0.035
    0.404    1.4513     0.632     0.001     0.127     0.031
    0.382    1.4561     0.641     0.001     0.130     0.027
    0.360    1.4554     0.646     0.001     0.128     0.024
    0.360    1.4554     0.646     0.001     0.128     0.024
    0.349    1.4550     0.645     0.001     0.131     0.025
    0.338    1.4530     0.642     0.001     0.130     0.024
    0.327    1.4510     0.638     0.001     0.128     0.024
    0.316    1.4494     0.633     0.001     0.128     0.030
    0.305    1.4479     0.626     0.001     0.124     0.032
    0.294    1.4467     0.613     0.001     0.124     0.034
    0.283    1.4461     0.608     0.002     0.124     0.035
    0.272    1.4460     0.606     0.002     0.124     0.035
    0.261    1.4461     0.609     0.002     0.123     0.033
    0.250    1.4462     0.615     0.002     0.121     0.032
    0.239    1.4464     0.620     0.002     0.120     0.031
    0.228    1.4464     0.617     0.002     0.127     0.030
    0.228    1.4464     0.617     0.002     0.127     0.030
    0.209    1.4459     0.588     0.001     0.141     0.029
    0.190    1.4443     0.537     0.001     0.159     0.033
    0.171    1.4419     0.497     0.003     0.176     0.040
    0.152    1.4401     0.524     0.003     0.161     0.039
    0.133    1.4379     0.512     0.002     0.161     0.045
    0.114    1.4337     0.481     0.002     0.163     0.054
    0.095    1.4285     0.463     0.001     0.158     0.061
    0.076    1.4240     0.558     0.002     0.148     0.042
    0.057    1.4208     0.636     0.002     0.146     0.027
    0.038    1.4186     0.654     0.001     0.129     0.025
    0.019    1.4175     0.665     0.001     0.128     0.025
    0.000    1.4172     0.663     0.001     0.123     0.026
 
# Band-Index  335
    0.000    1.4433     0.453     0.002     0.179     0.053
    0.019    1.4443     0.458     0.002     0.184     0.049
    0.038    1.4468     0.468     0.002     0.187     0.047
    0.057    1.4505     0.481     0.002     0.197     0.039
    0.076    1.4548     0.498     0.002     0.204     0.033
    0.095    1.4570     0.526     0.003     0.180     0.031
    0.114    1.4562     0.545     0.003     0.158     0.040
    0.133    1.4555     0.550     0.003     0.151     0.038
    0.152    1.4556     0.547     0.003     0.160     0.038
    0.171    1.4561     0.546     0.003     0.170     0.033
    0.190    1.4566     0.561     0.003     0.163     0.031
    0.209    1.4566     0.584     0.003     0.156     0.026
    0.228    1.4563     0.593     0.003     0.152     0.023
    0.228    1.4563     0.593     0.003     0.152     0.023
    0.239    1.4562     0.593     0.003     0.152     0.023
    0.250    1.4559     0.593     0.003     0.153     0.023
    0.261    1.4554     0.587     0.003     0.156     0.025
    0.272    1.4549     0.578     0.003     0.158     0.026
    0.283    1.4550     0.562     0.003     0.159     0.028
    0.294    1.4561     0.542     0.003     0.170     0.029
    0.305    1.4586     0.521     0.002     0.176     0.032
    0.316    1.4621     0.507     0.002     0.176     0.036
    0.327    1.4652     0.506     0.002     0.179     0.035
    0.338    1.4663     0.516     0.001     0.178     0.031
    0.349    1.4657     0.524     0.001     0.176     0.030
    0.360    1.4659     0.538     0.001     0.172     0.032
    0.360    1.4659     0.538     0.001     0.172     0.032
    0.382    1.4666     0.518     0.001     0.182     0.035
    0.404    1.4610     0.515     0.001     0.183     0.035
    0.426    1.4553     0.556     0.001     0.166     0.026
    0.449    1.4550     0.552     0.001     0.165     0.032
    0.471    1.4559     0.553     0.002     0.151     0.039
    0.493    1.4582     0.561     0.002     0.132     0.047
    0.515    1.4612     0.558     0.003     0.139     0.042
    0.537    1.4585     0.505     0.002     0.169     0.045
    0.559    1.4527     0.482     0.002     0.174     0.048
    0.581    1.4477     0.468     0.002     0.178     0.050
    0.603    1.4445     0.457     0.002     0.180     0.054
    0.625    1.4433     0.453     0.002     0.179     0.053
 
# Band-Index  336
    0.625    1.4632     0.552     0.002     0.151     0.044
    0.603    1.4641     0.552     0.002     0.151     0.045
    0.581    1.4666     0.559     0.002     0.149     0.040
    0.559    1.4694     0.563     0.002     0.146     0.046
    0.537    1.4701     0.562     0.002     0.137     0.050
    0.515    1.4706     0.533     0.002     0.151     0.047
    0.493    1.4764     0.483     0.003     0.179     0.040
    0.471    1.4819     0.492     0.003     0.176     0.042
    0.449    1.4853     0.515     0.003     0.152     0.044
    0.426    1.4871     0.534     0.003     0.144     0.048
    0.404    1.4874     0.525     0.002     0.153     0.047
    0.382    1.4864     0.515     0.002     0.156     0.050
    0.360    1.4871     0.507     0.002     0.160     0.049
    0.360    1.4871     0.507     0.002     0.160     0.049
    0.349    1.4883     0.508     0.002     0.157     0.049
    0.338    1.4888     0.511     0.002     0.158     0.049
    0.327    1.4904     0.510     0.002     0.157     0.049
    0.316    1.4933     0.515     0.002     0.149     0.045
    0.305    1.4964     0.531     0.003     0.151     0.043
    0.294    1.4983     0.545     0.002     0.152     0.036
    0.283    1.4976     0.556     0.002     0.162     0.025
    0.272    1.4951     0.560     0.002     0.168     0.025
    0.261    1.4925     0.554     0.002     0.172     0.029
    0.250    1.4903     0.538     0.002     0.178     0.031
    0.239    1.4890     0.526     0.002     0.188     0.031
    0.228    1.4885     0.524     0.002     0.186     0.030
    0.228    1.4885     0.524     0.002     0.186     0.030
    0.209    1.4888     0.548     0.002     0.165     0.032
    0.190    1.4893     0.569     0.003     0.150     0.035
    0.171    1.4882     0.538     0.003     0.165     0.036
    0.152    1.4841     0.513     0.003     0.180     0.041
    0.133    1.4796     0.500     0.003     0.187     0.043
    0.114    1.4759     0.490     0.002     0.190     0.045
    0.095    1.4702     0.503     0.002     0.166     0.047
    0.076    1.4668     0.558     0.002     0.135     0.047
    0.057    1.4662     0.571     0.002     0.139     0.043
    0.038    1.4651     0.565     0.002     0.142     0.043
    0.019    1.4638     0.554     0.002     0.150     0.043
    0.000    1.4632     0.552     0.002     0.151     0.044
 
# Band-Index  337
    0.000    1.4849     0.548     0.003     0.134     0.052
    0.019    1.4844     0.547     0.003     0.135     0.050
    0.038    1.4831     0.545     0.002     0.132     0.049
    0.057    1.4812     0.547     0.002     0.138     0.048
    0.076    1.4794     0.538     0.002     0.148     0.043
    0.095    1.4786     0.544     0.002     0.155     0.042
    0.114    1.4822     0.575     0.001     0.147     0.036
    0.133    1.4913     0.565     0.002     0.170     0.031
    0.152    1.4969     0.562     0.002     0.175     0.025
    0.171    1.4975     0.552     0.002     0.175     0.025
    0.190    1.5008     0.551     0.002     0.172     0.032
    0.209    1.5062     0.545     0.002     0.169     0.033
    0.228    1.5089     0.534     0.001     0.176     0.035
    0.228    1.5089     0.534     0.001     0.176     0.035
    0.239    1.5089     0.531     0.001     0.177     0.033
    0.250    1.5088     0.533     0.001     0.184     0.030
    0.261    1.5085     0.529     0.001     0.188     0.029
    0.272    1.5079     0.523     0.002     0.194     0.027
    0.283    1.5073     0.525     0.002     0.193     0.028
    0.294    1.5075     0.529     0.002     0.189     0.028
    0.305    1.5080     0.540     0.003     0.183     0.030
    0.316    1.5068     0.540     0.003     0.181     0.029
    0.327    1.5048     0.538     0.003     0.178     0.031
    0.338    1.5029     0.536     0.003     0.173     0.030
    0.349    1.5018     0.537     0.003     0.167     0.034
    0.360    1.5017     0.534     0.003     0.169     0.036
    0.360    1.5017     0.534     0.003     0.169     0.036
    0.382    1.4974     0.515     0.002     0.182     0.037
    0.404    1.4951     0.512     0.002     0.195     0.038
    0.426    1.4944     0.545     0.001     0.171     0.035
    0.449    1.4932     0.570     0.002     0.157     0.030
    0.471    1.4927     0.577     0.002     0.153     0.022
    0.493    1.4897     0.560     0.002     0.156     0.030
    0.515    1.4831     0.540     0.002     0.159     0.036
    0.537    1.4789     0.537     0.002     0.154     0.037
    0.559    1.4798     0.542     0.002     0.138     0.046
    0.581    1.4824     0.546     0.003     0.136     0.048
    0.603    1.4842     0.548     0.003     0.135     0.047
    0.625    1.4849     0.548     0.003     0.134     0.052
 
# Band-Index  338
    0.625    1.4950     0.479     0.001     0.152     0.077
    0.603    1.4952     0.484     0.001     0.150     0.076
    0.581    1.4958     0.491     0.001     0.145     0.072
    0.559    1.4974     0.506     0.001     0.142     0.066
    0.537    1.4993     0.526     0.002     0.148     0.059
    0.515    1.5002     0.534     0.002     0.158     0.044
    0.493    1.5016     0.531     0.002     0.167     0.041
    0.471    1.5069     0.520     0.002     0.176     0.041
    0.449    1.5107     0.496     0.002     0.196     0.040
    0.426    1.5103     0.490     0.002     0.201     0.035
    0.404    1.5102     0.495     0.002     0.200     0.034
    0.382    1.5123     0.518     0.002     0.178     0.031
    0.360    1.5160     0.531     0.003     0.168     0.032
    0.360    1.5160     0.531     0.003     0.168     0.032
    0.349    1.5183     0.534     0.003     0.165     0.034
    0.338    1.5192     0.539     0.002     0.160     0.033
    0.327    1.5186     0.549     0.002     0.154     0.035
    0.316    1.5167     0.565     0.002     0.151     0.035
    0.305    1.5152     0.574     0.002     0.150     0.033
    0.294    1.5161     0.565     0.002     0.149     0.033
    0.283    1.5182     0.549     0.002     0.151     0.035
    0.272    1.5200     0.552     0.002     0.159     0.032
    0.261    1.5209     0.559     0.002     0.165     0.032
    0.250    1.5214     0.564     0.002     0.168     0.028
    0.239    1.5216     0.554     0.002     0.175     0.025
    0.228    1.5216     0.545     0.002     0.178     0.029
    0.228    1.5216     0.545     0.002     0.178     0.029
    0.209    1.5210     0.537     0.001     0.176     0.032
    0.190    1.5189     0.529     0.001     0.178     0.028
    0.171    1.5142     0.521     0.001     0.187     0.025
    0.152    1.5081     0.511     0.001     0.179     0.030
    0.133    1.5056     0.494     0.001     0.158     0.048
    0.114    1.5058     0.512     0.001     0.148     0.054
    0.095    1.5053     0.534     0.002     0.150     0.051
    0.076    1.5034     0.523     0.001     0.152     0.054
    0.057    1.5004     0.502     0.001     0.157     0.060
    0.038    1.4974     0.485     0.001     0.155     0.064
    0.019    1.4955     0.481     0.001     0.148     0.074
    0.000    1.4950     0.479     0.001     0.152     0.077
