    # Energy          Mo          Au           S          Si
    -9.78209     0.08136     0.00127     0.23706     1.43389
    -9.77909     0.07977     0.00121     0.23210     1.40235
    -9.77609     0.07819     0.00116     0.22710     1.37079
    -9.77309     0.07659     0.00111     0.22213     1.33926
    -9.77009     0.07500     0.00105     0.21714     1.30773
    -9.76709     0.08143     0.00129     0.23597     1.42760
    -9.76409     0.08206     0.00131     0.23757     1.43778
    -9.76109     0.08269     0.00133     0.23918     1.44793
    -9.75809     0.08264     0.00135     0.23887     1.44702
    -9.75509     0.06167     0.00125     0.17982     1.09044
    -9.75209     0.06108     0.00127     0.17809     1.08189
    -9.74909     0.06077     0.00129     0.17716     1.07779
    -9.74609     0.06037     0.00130     0.17589     1.07067
    -9.74309     0.05995     0.00130     0.17460     1.06353
    -9.74009     0.05954     0.00130     0.17332     1.05640
    -9.73709     0.05913     0.00131     0.17203     1.04926
    -9.73409     0.05872     0.00131     0.17075     1.04211
    -9.73109     0.17365     0.00545     0.50883     3.18035
    -9.72809     0.14605     0.00448     0.42735     2.66483
    -9.72509     0.12019     0.00357     0.35093     2.18217
    -9.72209     0.10921     0.00320     0.31846     1.97686
    -9.71909     0.07497     0.00262     0.21974     1.38014
    -9.71609     0.17272     0.00561     0.50492     3.28705
    -9.71309     0.13351     0.00442     0.38995     2.51192
    -9.71009     0.13180     0.00437     0.38459     2.47050
    -9.70709     0.13008     0.00432     0.37923     2.42894
    -9.70409     0.12956     0.00431     0.37732     2.41052
    -9.70109     0.13253     0.00441     0.38561     2.46037
    -9.69809     0.13526     0.00450     0.39321     2.50490
    -9.69509     0.13799     0.00459     0.40080     2.54950
    -9.69209     0.14073     0.00468     0.40841     2.59398
    -9.68909     0.14686     0.00488     0.42581     2.70134
    -9.68609     0.15685     0.00521     0.45431     2.88033
    -9.68309     0.16685     0.00554     0.48279     3.05939
    -9.68009     0.17684     0.00587     0.51129     3.23851
    -9.67709     0.18684     0.00620     0.53977     3.41788
    -9.67409     0.19684     0.00652     0.56820     3.59691
    -9.67109     0.20053     0.00662     0.57829     3.65717
    -9.66809     0.20384     0.00671     0.58730     3.70968
    -9.66509     0.27482     0.00914     0.78962     4.94061
    -9.66209     0.29421     0.00984     0.84432     5.28164
    -9.65909     0.26955     0.00888     0.77271     4.85065
    -9.65609     0.24490     0.00791     0.70135     4.41964
    -9.65309     0.12817     0.00388     0.36788     2.31243
    -9.65009     0.11762     0.00355     0.33730     2.11579
    -9.64709     0.10700     0.00322     0.30657     1.91943
    -9.64409     0.10060     0.00302     0.28800     1.80148
    -9.64109     0.09714     0.00290     0.27790     1.73771
    -9.63809     0.09382     0.00279     0.26824     1.67690
    -9.63509     0.09088     0.00270     0.25973     1.62339
    -9.63209     0.08794     0.00261     0.25123     1.56993
    -9.62909     0.08500     0.00252     0.24272     1.51647
    -9.62609     0.08206     0.00243     0.23422     1.46298
    -9.62309     0.07911     0.00233     0.22571     1.40948
    -9.62009     0.15095     0.00395     0.42410     2.62791
    -9.61709     0.14289     0.00373     0.40196     2.49184
    -9.61409     0.13493     0.00352     0.37998     2.35552
    -9.61109     0.12822     0.00334     0.36111     2.23629
    -9.60809     0.20542     0.00573     0.57841     3.59255
    -9.60509     0.13406     0.00352     0.37671     2.32723
    -9.60209     0.11195     0.00287     0.31423     1.93219
    -9.59909     0.10948     0.00281     0.30714     1.88597
    -9.59609     0.10428     0.00269     0.29249     1.79454
    -9.59309     0.09944     0.00258     0.27891     1.70970
    -9.59009     0.09978     0.00257     0.27965     1.71310
    -9.58709     0.10020     0.00258     0.28068     1.71820
    -9.58409     0.12924     0.00292     0.36012     2.23539
    -9.58109     0.12884     0.00291     0.35878     2.22307
    -9.57809     0.12843     0.00291     0.35739     2.21074
    -9.57509     0.12799     0.00290     0.35594     2.19840
    -9.57209     0.12755     0.00289     0.35448     2.18613
    -9.56909     0.12709     0.00288     0.35297     2.17385
    -9.56609     0.12662     0.00288     0.35146     2.16158
    -9.56309     0.12585     0.00286     0.34906     2.14435
    -9.56009     0.12444     0.00284     0.34490     2.11652
    -9.55709     0.13163     0.00298     0.36458     2.23569
    -9.55409     0.14791     0.00333     0.40937     2.50757
    -9.55109     0.16410     0.00368     0.45387     2.77686
    -9.54809     0.16450     0.00369     0.45448     2.77957
    -9.54509     0.16150     0.00364     0.44574     2.72521
    -9.54209     0.15292     0.00343     0.42161     2.57776
    -9.53909     0.14435     0.00322     0.39755     2.43030
    -9.53609     0.13624     0.00303     0.37477     2.29010
    -9.53309     0.13578     0.00300     0.37318     2.27994
    -9.53009     0.13531     0.00297     0.37161     2.26983
    -9.52709     0.13485     0.00294     0.37003     2.25961
    -9.52409     0.13455     0.00292     0.36889     2.25216
    -9.52109     0.13488     0.00291     0.36954     2.25494
    -9.51809     0.13424     0.00288     0.36745     2.24113
    -9.51509     0.13211     0.00281     0.36127     2.20209
    -9.51209     0.12997     0.00274     0.35502     2.16301
    -9.50909     0.12782     0.00267     0.34877     2.12399
    -9.50609     0.13730     0.00372     0.37854     2.32769
    -9.50309     0.13319     0.00364     0.36688     2.25159
    -9.50009     0.13140     0.00359     0.36163     2.21763
    -9.49709     0.13131     0.00360     0.36106     2.21248
    -9.49409     0.13258     0.00364     0.36426     2.23009
    -9.49109     0.13404     0.00368     0.36803     2.25114
    -9.48809     0.13649     0.00374     0.37448     2.28965
    -9.48509     0.13896     0.00380     0.38106     2.32869
    -9.48209     0.14145     0.00387     0.38762     2.36780
    -9.47909     0.14394     0.00393     0.39416     2.40692
    -9.47609     0.14642     0.00399     0.40074     2.44599
    -9.47309     0.15224     0.00414     0.41640     2.54006
    -9.47009     0.17397     0.00474     0.47535     2.89538
    -9.46709     0.19574     0.00533     0.53444     3.25052
    -9.46409     0.21682     0.00592     0.59161     3.59332
    -9.46109     0.28361     0.00754     0.77345     4.66566
    -9.45809     0.19169     0.00522     0.52205     3.15891
    -9.45509     0.18770     0.00512     0.51085     3.09026
    -9.45209     0.18372     0.00502     0.49960     3.02135
    -9.44909     0.17987     0.00493     0.48870     2.95365
    -9.44609     0.17594     0.00484     0.47752     2.88402
    -9.44309     0.17299     0.00477     0.46913     2.83241
    -9.44009     0.17054     0.00470     0.46215     2.78938
    -9.43709     0.16811     0.00464     0.45527     2.74697
    -9.43409     0.16569     0.00458     0.44841     2.70455
    -9.43109     0.16326     0.00452     0.44152     2.66213
    -9.42809     0.16093     0.00446     0.43492     2.62177
    -9.42509     0.15862     0.00440     0.42840     2.58181
    -9.42209     0.15631     0.00434     0.42186     2.54185
    -9.41909     0.15400     0.00428     0.41534     2.50211
    -9.41609     0.15175     0.00422     0.40901     2.46397
    -9.41309     0.14949     0.00417     0.40268     2.42591
    -9.41009     0.14730     0.00411     0.39650     2.38857
    -9.40709     0.14511     0.00406     0.39032     2.35122
    -9.40409     0.14296     0.00400     0.38422     2.31411
    -9.40109     0.14138     0.00396     0.37961     2.28521
    -9.39809     0.14077     0.00394     0.37760     2.27134
    -9.39509     0.14147     0.00396     0.37910     2.27778
    -9.39209     0.14287     0.00399     0.38247     2.29502
    -9.38909     0.14571     0.00405     0.38954     2.33365
    -9.38609     0.14849     0.00411     0.39649     2.37115
    -9.38309     0.15108     0.00416     0.40289     2.40545
    -9.38009     0.15357     0.00421     0.40908     2.43852
    -9.37709     0.15540     0.00424     0.41362     2.46279
    -9.37409     0.15719     0.00427     0.41802     2.48725
    -9.37109     0.15869     0.00430     0.42172     2.50737
    -9.36809     0.16019     0.00433     0.42538     2.52740
    -9.36509     0.16169     0.00435     0.42906     2.54765
    -9.36209     0.16338     0.00438     0.43329     2.57136
    -9.35909     0.16508     0.00441     0.43751     2.59521
    -9.35609     0.16677     0.00444     0.44172     2.61892
    -9.35309     0.16847     0.00446     0.44593     2.64268
    -9.35009     0.17016     0.00449     0.45016     2.66645
    -9.34709     0.17186     0.00452     0.45437     2.69020
    -9.34409     0.17357     0.00455     0.45861     2.71387
    -9.34109     0.17527     0.00458     0.46287     2.73785
    -9.33809     0.17791     0.00464     0.46957     2.77569
    -9.33509     0.18129     0.00471     0.47808     2.82335
    -9.33209     0.18554     0.00480     0.48878     2.88279
    -9.32909     0.18971     0.00487     0.49883     2.93455
    -9.32609     0.20033     0.00506     0.52611     3.08885
    -9.32309     0.21096     0.00525     0.55340     3.24342
    -9.32009     0.21919     0.00538     0.57424     3.35977
    -9.31709     0.21029     0.00511     0.54997     3.22083
    -9.31409     0.21607     0.00520     0.56432     3.29838
    -9.31109     0.21029     0.00504     0.54847     3.19829
    -9.30809     0.21619     0.00514     0.56337     3.28025
    -9.30509     0.22175     0.00524     0.57740     3.35760
    -9.30209     0.20643     0.00475     0.53628     3.11907
    -9.29909     0.21149     0.00483     0.54901     3.18916
    -9.29609     0.21658     0.00491     0.56171     3.25916
    -9.29309     0.24482     0.00539     0.63381     3.67813
    -9.29009     0.29611     0.00630     0.76458     4.44340
    -9.28709     0.34744     0.00724     0.89483     5.20936
    -9.28409     0.27256     0.00584     0.70353     4.06914
    -9.28109     0.27074     0.00582     0.69863     4.03483
    -9.27809     0.26864     0.00579     0.69301     3.99559
    -9.27509     0.26610     0.00575     0.68620     3.94860
    -9.27209     0.26355     0.00571     0.67946     3.90134
    -9.26909     0.25956     0.00564     0.66897     3.83213
    -9.26609     0.25536     0.00556     0.65801     3.75941
    -9.26309     0.25115     0.00549     0.64709     3.68705
    -9.26009     0.20720     0.00478     0.53393     3.04967
    -9.25709     0.13894     0.00363     0.35895     2.08340
    -9.25409     0.12342     0.00340     0.31927     1.85636
    -9.25109     0.11720     0.00330     0.30324     1.76237
    -9.24809     0.11089     0.00321     0.28701     1.66722
    -9.24509     0.07179     0.00271     0.18766     1.10348
    -9.24209     0.06834     0.00269     0.17898     1.05210
    -9.23909     0.06488     0.00266     0.17028     1.00071
    -9.23609     0.06142     0.00264     0.16158     0.94932
    -9.23309     0.05794     0.00262     0.15287     0.89796
    -9.23009     0.05737     0.00263     0.15143     0.88849
    -9.22709     0.05883     0.00267     0.15514     0.90824
    -9.22409     0.06033     0.00272     0.15891     0.92831
    -9.22109     0.06182     0.00276     0.16270     0.94840
    -9.21809     0.06444     0.00284     0.16937     0.98492
    -9.21509     0.06814     0.00297     0.17885     1.03726
    -9.21209     0.07185     0.00309     0.18834     1.08961
    -9.20909     0.07557     0.00322     0.19786     1.14191
    -9.20609     0.07931     0.00334     0.20741     1.19420
    -9.20309     0.08305     0.00346     0.21698     1.24647
    -9.20009     0.11310     0.00439     0.29455     1.67335
    -9.19709     0.15438     0.00576     0.40112     2.25778
    -9.19409     0.17151     0.00633     0.44509     2.50125
    -9.19109     0.18864     0.00690     0.48902     2.74481
    -9.18809     0.20578     0.00747     0.53289     2.98822
    -9.18509     0.22290     0.00804     0.57674     3.23180
    -9.18209     0.22574     0.00808     0.58360     3.26850
    -9.17909     0.22236     0.00790     0.57445     3.21590
    -9.17609     0.22072     0.00779     0.56969     3.18615
    -9.17309     0.20802     0.00709     0.53532     2.98220
    -9.17009     0.18633     0.00606     0.47774     2.64761
    -9.16709     0.17213     0.00530     0.43934     2.41977
    -9.16409     0.17579     0.00519     0.44680     2.44133
    -9.16109     0.20538     0.00607     0.52178     2.82670
    -9.15809     0.18534     0.00541     0.47005     2.54744
    -9.15509     0.17082     0.00500     0.43263     2.34927
    -9.15209     0.15631     0.00460     0.39536     2.15089
    -9.14909     0.14180     0.00419     0.35816     1.95251
    -9.14609     0.12730     0.00378     0.32109     1.75397
    -9.14309     0.11854     0.00356     0.29869     1.63468
    -9.14009     0.16812     0.00494     0.42225     2.32719
    -9.13709     0.17581     0.00525     0.44151     2.43829
    -9.13409     0.17637     0.00528     0.44282     2.44844
    -9.13109     0.23031     0.00675     0.57696     3.19160
    -9.12809     0.22705     0.00673     0.56898     3.14860
    -9.12509     0.22375     0.00671     0.56083     3.10575
    -9.12209     0.22042     0.00667     0.55262     3.06291
