  #K-Path    Energy        Mo        Au         S        Si
# Band-Index    1
    0.625  -14.2118     0.066     0.000     0.622     0.020
 
# Band-Index   14
    0.625  -14.1408     0.083     0.001     0.624     0.013
    0.603  -14.1393     0.082     0.001     0.625     0.014
    0.581  -14.1353     0.083     0.001     0.629     0.013
    0.559  -14.1303     0.080     0.001     0.630     0.013
    0.537  -14.1253     0.079     0.001     0.626     0.014
    0.515  -14.1193     0.076     0.001     0.630     0.014
    0.493  -14.1143     0.079     0.001     0.631     0.014
    0.471  -14.1166     0.073     0.001     0.629     0.014
    0.449  -14.1217     0.073     0.001     0.626     0.014
    0.426  -14.1252     0.073     0.001     0.626     0.014
    0.404  -14.1264     0.072     0.001     0.624     0.014
    0.382  -14.1255     0.070     0.001     0.624     0.014
    0.360  -14.1237     0.069     0.002     0.622     0.014
    0.360  -14.1237     0.069     0.002     0.622     0.014
    0.349  -14.1227     0.069     0.002     0.622     0.014
    0.338  -14.1221     0.070     0.002     0.621     0.014
    0.327  -14.1221     0.070     0.002     0.620     0.015
    0.316  -14.1229     0.072     0.002     0.621     0.015
    0.305  -14.1246     0.069     0.002     0.623     0.015
    0.294  -14.1268     0.070     0.003     0.623     0.015
    0.283  -14.1290     0.069     0.004     0.625     0.013
    0.272  -14.1307     0.070     0.004     0.622     0.011
    0.261  -14.1316     0.070     0.004     0.619     0.010
    0.250  -14.1320     0.068     0.005     0.623     0.010
    0.239  -14.1322     0.069     0.005     0.625     0.009
    0.228  -14.1323     0.067     0.005     0.620     0.009
    0.228  -14.1323     0.067     0.005     0.620     0.009
    0.209  -14.1314     0.070     0.006     0.621     0.009
    0.190  -14.1291     0.068     0.006     0.618     0.009
    0.171  -14.1260     0.067     0.006     0.619     0.009
    0.152  -14.1232     0.071     0.005     0.622     0.012
    0.133  -14.1215     0.072     0.004     0.626     0.012
    0.114  -14.1213     0.074     0.001     0.627     0.016
    0.095  -14.1230     0.073     0.000     0.628     0.019
    0.076  -14.1265     0.076     0.000     0.627     0.016
    0.057  -14.1312     0.078     0.001     0.628     0.015
    0.038  -14.1360     0.081     0.001     0.629     0.013
    0.019  -14.1395     0.082     0.001     0.627     0.014
    0.000  -14.1408     0.083     0.001     0.624     0.013
 
# Band-Index   15
    0.000  -14.0491     0.077     0.002     0.622     0.012
    0.019  -14.0505     0.077     0.002     0.623     0.013
    0.038  -14.0545     0.078     0.002     0.623     0.012
    0.057  -14.0606     0.077     0.002     0.624     0.014
    0.076  -14.0677     0.081     0.002     0.625     0.012
    0.095  -14.0745     0.078     0.002     0.620     0.011
    0.114  -14.0799     0.080     0.003     0.625     0.012
    0.133  -14.0837     0.073     0.003     0.629     0.013
    0.152  -14.0864     0.076     0.003     0.626     0.014
    0.171  -14.0882     0.077     0.003     0.625     0.012
    0.190  -14.0893     0.076     0.003     0.625     0.014
    0.209  -14.0899     0.075     0.003     0.627     0.012
    0.228  -14.0900     0.075     0.003     0.625     0.012
    0.228  -14.0900     0.075     0.003     0.625     0.012
    0.239  -14.0916     0.077     0.003     0.625     0.013
    0.250  -14.0956     0.075     0.003     0.628     0.013
    0.261  -14.1007     0.075     0.003     0.622     0.012
    0.272  -14.1054     0.075     0.002     0.623     0.012
    0.283  -14.1089     0.073     0.002     0.622     0.012
    0.294  -14.1109     0.071     0.002     0.623     0.014
    0.305  -14.1114     0.072     0.001     0.620     0.016
    0.316  -14.1108     0.070     0.001     0.625     0.017
    0.327  -14.1095     0.071     0.001     0.625     0.016
    0.338  -14.1080     0.070     0.001     0.622     0.016
    0.349  -14.1063     0.071     0.001     0.621     0.016
    0.360  -14.1046     0.070     0.001     0.619     0.016
    0.360  -14.1046     0.070     0.001     0.619     0.016
    0.382  -14.1023     0.070     0.001     0.620     0.015
    0.404  -14.0994     0.072     0.001     0.624     0.016
    0.426  -14.0971     0.069     0.001     0.629     0.017
    0.449  -14.0962     0.072     0.001     0.624     0.018
    0.471  -14.0970     0.074     0.001     0.628     0.015
    0.493  -14.0952     0.075     0.004     0.623     0.011
    0.515  -14.0849     0.078     0.004     0.620     0.011
    0.537  -14.0717     0.080     0.003     0.623     0.011
    0.559  -14.0608     0.079     0.002     0.622     0.011
    0.581  -14.0538     0.079     0.002     0.628     0.012
    0.603  -14.0502     0.077     0.002     0.625     0.013
    0.625  -14.0491     0.077     0.002     0.622     0.012
 
# Band-Index   16
    0.625  -14.0069     0.077     0.002     0.623     0.010
    0.603  -14.0123     0.079     0.002     0.626     0.009
    0.581  -14.0236     0.077     0.003     0.623     0.009
    0.559  -14.0360     0.078     0.003     0.622     0.010
    0.537  -14.0468     0.078     0.001     0.625     0.010
    0.515  -14.0547     0.075     0.001     0.623     0.011
    0.493  -14.0603     0.078     0.001     0.620     0.010
    0.471  -14.0642     0.077     0.001     0.622     0.011
    0.449  -14.0672     0.074     0.001     0.623     0.012
    0.426  -14.0697     0.075     0.002     0.626     0.012
    0.404  -14.0723     0.075     0.002     0.622     0.013
    0.382  -14.0750     0.075     0.002     0.623     0.013
    0.360  -14.0777     0.076     0.002     0.619     0.013
    0.360  -14.0777     0.076     0.002     0.619     0.013
    0.349  -14.0782     0.074     0.003     0.623     0.011
    0.338  -14.0783     0.073     0.003     0.625     0.010
    0.327  -14.0776     0.074     0.004     0.622     0.012
    0.316  -14.0760     0.071     0.005     0.618     0.011
    0.305  -14.0737     0.071     0.005     0.620     0.010
    0.294  -14.0709     0.071     0.006     0.623     0.010
    0.283  -14.0678     0.070     0.006     0.622     0.009
    0.272  -14.0649     0.071     0.006     0.621     0.009
    0.261  -14.0625     0.071     0.006     0.629     0.012
    0.250  -14.0609     0.073     0.005     0.620     0.011
    0.239  -14.0602     0.075     0.005     0.630     0.010
    0.228  -14.0600     0.075     0.005     0.628     0.009
    0.228  -14.0600     0.075     0.005     0.628     0.009
    0.209  -14.0597     0.074     0.004     0.628     0.011
    0.190  -14.0588     0.073     0.005     0.625     0.009
    0.171  -14.0571     0.072     0.005     0.627     0.011
    0.152  -14.0544     0.074     0.005     0.626     0.010
    0.133  -14.0499     0.075     0.006     0.622     0.010
    0.114  -14.0432     0.073     0.006     0.625     0.009
    0.095  -14.0345     0.078     0.007     0.626     0.008
    0.076  -14.0250     0.075     0.007     0.627     0.007
    0.057  -14.0169     0.077     0.007     0.624     0.007
    0.038  -14.0114     0.077     0.006     0.626     0.007
    0.019  -14.0081     0.080     0.004     0.626     0.009
    0.000  -14.0069     0.077     0.002     0.623     0.010
 
# Band-Index   17
    0.000  -13.9960     0.079     0.002     0.626     0.007
    0.019  -13.9979     0.080     0.002     0.628     0.007
    0.038  -14.0029     0.081     0.003     0.625     0.007
    0.057  -14.0096     0.081     0.005     0.622     0.007
    0.076  -14.0162     0.076     0.007     0.621     0.008
    0.095  -14.0214     0.076     0.009     0.620     0.009
    0.114  -14.0253     0.074     0.009     0.621     0.008
    0.133  -14.0279     0.075     0.009     0.624     0.009
    0.152  -14.0293     0.075     0.009     0.625     0.011
    0.171  -14.0298     0.074     0.008     0.627     0.010
    0.190  -14.0298     0.073     0.008     0.625     0.010
    0.209  -14.0296     0.075     0.008     0.625     0.011
    0.228  -14.0296     0.074     0.008     0.624     0.011
    0.228  -14.0296     0.074     0.008     0.624     0.011
    0.239  -14.0286     0.074     0.007     0.625     0.011
    0.250  -14.0258     0.075     0.007     0.628     0.011
    0.261  -14.0219     0.076     0.006     0.627     0.010
    0.272  -14.0176     0.076     0.005     0.630     0.011
    0.283  -14.0134     0.079     0.005     0.633     0.013
    0.294  -14.0097     0.077     0.004     0.632     0.014
    0.305  -14.0067     0.077     0.004     0.634     0.015
    0.316  -14.0044     0.079     0.003     0.633     0.016
    0.327  -14.0029     0.079     0.003     0.628     0.015
    0.338  -14.0024     0.076     0.003     0.631     0.015
    0.349  -14.0027     0.075     0.003     0.630     0.016
    0.360  -14.0038     0.077     0.002     0.633     0.016
    0.360  -14.0038     0.077     0.002     0.633     0.016
    0.382  -14.0087     0.078     0.002     0.631     0.015
    0.404  -14.0150     0.078     0.002     0.628     0.015
    0.426  -14.0212     0.082     0.001     0.631     0.016
    0.449  -14.0256     0.080     0.001     0.627     0.016
    0.471  -14.0269     0.078     0.001     0.624     0.017
    0.493  -14.0249     0.081     0.001     0.624     0.014
    0.515  -14.0202     0.079     0.001     0.623     0.012
    0.537  -14.0139     0.078     0.001     0.622     0.011
    0.559  -14.0070     0.077     0.001     0.625     0.010
    0.581  -14.0011     0.079     0.002     0.626     0.010
    0.603  -13.9973     0.079     0.002     0.625     0.008
    0.625  -13.9960     0.079     0.002     0.626     0.007
 
# Band-Index   18
    0.625  -13.9854     0.073     0.013     0.623     0.009
    0.603  -13.9837     0.072     0.011     0.624     0.008
    0.581  -13.9830     0.079     0.009     0.625     0.008
    0.559  -13.9847     0.078     0.007     0.627     0.007
    0.537  -13.9858     0.080     0.006     0.625     0.007
    0.515  -13.9850     0.081     0.005     0.627     0.007
    0.493  -13.9822     0.080     0.004     0.622     0.008
    0.471  -13.9781     0.083     0.003     0.624     0.008
    0.449  -13.9739     0.086     0.002     0.626     0.010
    0.426  -13.9704     0.085     0.001     0.628     0.010
    0.404  -13.9681     0.086     0.001     0.624     0.010
    0.382  -13.9672     0.087     0.001     0.627     0.010
    0.360  -13.9667     0.086     0.001     0.629     0.010
    0.360  -13.9667     0.086     0.001     0.629     0.010
    0.349  -13.9663     0.088     0.001     0.625     0.010
    0.338  -13.9656     0.088     0.001     0.630     0.010
    0.327  -13.9647     0.089     0.001     0.629     0.011
    0.316  -13.9636     0.087     0.001     0.629     0.011
    0.305  -13.9623     0.085     0.001     0.632     0.010
    0.294  -13.9609     0.086     0.001     0.630     0.010
    0.283  -13.9595     0.085     0.001     0.630     0.010
    0.272  -13.9583     0.086     0.000     0.632     0.011
    0.261  -13.9572     0.084     0.000     0.638     0.012
    0.250  -13.9563     0.083     0.000     0.632     0.012
    0.239  -13.9557     0.082     0.000     0.630     0.011
    0.228  -13.9555     0.081     0.000     0.632     0.011
    0.228  -13.9555     0.081     0.000     0.632     0.011
    0.209  -13.9560     0.081     0.001     0.634     0.012
    0.190  -13.9573     0.084     0.001     0.633     0.011
    0.171  -13.9593     0.085     0.001     0.631     0.013
    0.152  -13.9619     0.081     0.001     0.634     0.012
    0.133  -13.9649     0.079     0.001     0.628     0.012
    0.114  -13.9681     0.080     0.001     0.629     0.014
    0.095  -13.9714     0.080     0.002     0.625     0.013
    0.076  -13.9748     0.076     0.002     0.626     0.012
    0.057  -13.9781     0.077     0.003     0.624     0.012
    0.038  -13.9814     0.077     0.005     0.626     0.009
    0.019  -13.9842     0.075     0.009     0.624     0.010
    0.000  -13.9854     0.073     0.013     0.623     0.009
 
# Band-Index   19
    0.000  -13.9534     0.073     0.005     0.622     0.014
    0.019  -13.9558     0.072     0.005     0.618     0.012
    0.038  -13.9601     0.073     0.004     0.623     0.011
    0.057  -13.9628     0.075     0.003     0.620     0.010
    0.076  -13.9628     0.075     0.003     0.623     0.010
    0.095  -13.9605     0.074     0.002     0.625     0.010
    0.114  -13.9566     0.079     0.003     0.625     0.009
    0.133  -13.9518     0.077     0.003     0.631     0.010
    0.152  -13.9467     0.078     0.003     0.627     0.010
    0.171  -13.9420     0.080     0.004     0.627     0.009
    0.190  -13.9382     0.079     0.004     0.628     0.009
    0.209  -13.9357     0.080     0.004     0.629     0.009
    0.228  -13.9349     0.080     0.004     0.629     0.008
    0.228  -13.9349     0.080     0.004     0.629     0.008
    0.239  -13.9344     0.080     0.004     0.629     0.009
    0.250  -13.9331     0.080     0.004     0.633     0.009
    0.261  -13.9311     0.077     0.004     0.631     0.009
    0.272  -13.9284     0.077     0.004     0.629     0.009
    0.283  -13.9252     0.080     0.004     0.631     0.010
    0.294  -13.9217     0.079     0.004     0.627     0.009
    0.305  -13.9180     0.075     0.004     0.630     0.009
    0.316  -13.9141     0.076     0.004     0.630     0.009
    0.327  -13.9102     0.081     0.004     0.631     0.010
    0.338  -13.9064     0.082     0.004     0.629     0.009
    0.349  -13.9028     0.082     0.004     0.632     0.009
    0.360  -13.8996     0.085     0.004     0.632     0.009
    0.360  -13.8996     0.085     0.004     0.632     0.009
    0.382  -13.8976     0.080     0.004     0.630     0.008
    0.404  -13.8992     0.082     0.005     0.628     0.009
    0.426  -13.9039     0.081     0.005     0.630     0.007
    0.449  -13.9106     0.079     0.005     0.628     0.006
    0.471  -13.9185     0.081     0.005     0.630     0.006
    0.493  -13.9268     0.076     0.006     0.626     0.006
    0.515  -13.9349     0.075     0.006     0.626     0.006
    0.537  -13.9424     0.077     0.007     0.623     0.009
    0.559  -13.9487     0.074     0.007     0.623     0.009
    0.581  -13.9529     0.072     0.007     0.624     0.008
    0.603  -13.9539     0.075     0.006     0.619     0.010
    0.625  -13.9534     0.073     0.005     0.622     0.014
 
# Band-Index   20
    0.625  -13.9249     0.077     0.003     0.620     0.012
    0.603  -13.9218     0.077     0.004     0.622     0.011
    0.581  -13.9141     0.077     0.005     0.621     0.010
