    # Energy          Mo          Au           S          Si
    -6.37409    -4.98093    -0.81298    -6.30765    -1.54525
    -6.37109    -7.44849    -1.76746    -9.42185    -1.87391
    -6.36809   -19.75365    -4.26483   -24.78050    -4.66589
    -6.36509   -17.25015    -3.75798   -21.67628    -4.16512
    -6.36209   -16.44385    -3.37043   -20.84446    -4.41255
    -6.35909    -8.24267    -1.75625   -10.68786    -2.41211
    -6.35609    -3.95537    -0.62089    -5.01719    -1.32173
    -6.35309    -3.92754    -0.70176    -4.93104    -1.24226
    -6.35009    -5.24589    -1.11770    -6.46095    -1.48105
    -6.34709   -14.65259    -4.23076   -18.40860    -3.76238
    -6.34409   -17.81948    -3.92271   -21.78105    -4.06743
    -6.34109   -13.76375    -2.84594   -16.87816    -3.07048
    -6.33809    -9.64344    -1.66664   -11.76647    -2.13418
    -6.33509   -12.91088    -2.82084   -15.51758    -3.09283
    -6.33209    -9.22700    -1.45479   -11.03164    -1.94859
    -6.32909    -6.81796    -1.08794    -8.31945    -1.36539
    -6.32609    -6.37351    -1.07487    -7.80124    -1.33429
    -6.32309    -6.43979    -1.15227    -7.93683    -1.37105
    -6.32009    -5.90168    -1.10357    -7.29941    -1.27075
    -6.31709    -3.43553    -0.53517    -4.18112    -0.65081
    -6.31409    -4.25865    -0.67032    -5.14511    -0.83235
    -6.31109    -5.35815    -0.84378    -6.42222    -1.06905
    -6.30809    -6.56243    -1.04827    -7.83631    -1.35479
    -6.30509    -6.02782    -0.98182    -7.24219    -1.30232
    -6.30209    -9.73274    -1.71105   -11.86370    -2.18417
    -6.29909   -11.93568    -2.12548   -14.57625    -2.83097
    -6.29609   -13.52112    -2.45962   -16.62024    -3.36070
    -6.29309   -14.23709    -2.46565   -17.64931    -3.57676
    -6.29009   -12.31208    -2.10723   -15.42200    -3.15299
    -6.28709    -9.61249    -1.61801   -12.04427    -2.26882
    -6.28409   -10.38458    -1.75161   -12.99386    -2.45251
    -6.28109   -14.54655    -2.45044   -18.37832    -3.75336
    -6.27809   -13.90574    -2.42835   -17.24574    -3.51268
    -6.27509   -27.05164    -4.17873   -32.55198    -6.45285
    -6.27209    -6.71883    -1.05795    -8.02654    -1.21440
    -6.26909    -7.94534    -1.28999    -9.46521    -1.46571
    -6.26609    -7.97271    -1.26207    -9.51082    -1.53739
    -6.26309    -7.67624    -1.16696    -9.18090    -1.53563
    -6.26009    -6.07019    -0.84980    -7.25006    -1.19788
    -6.25709    -8.58335    -1.25481   -10.35979    -1.81994
    -6.25409   -14.60931    -1.87305   -17.40635    -2.99901
    -6.25109   -17.62903    -2.61987   -21.09200    -3.60599
    -6.24809   -13.18192    -1.97124   -15.85620    -2.88306
    -6.24509    -9.97724    -1.49843   -11.84558    -2.18075
    -6.24209    -9.10599    -1.98780   -11.22989    -2.21350
    -6.23909   -16.33511    -3.19924   -20.47680    -3.62595
    -6.23609   -13.02905    -2.22780   -16.18317    -2.79780
    -6.23309    -7.65373    -1.10407    -9.34957    -1.56131
    -6.23009    -1.92273    -0.32788    -2.32037    -0.48762
    -6.22709    -2.28874    -0.45859    -2.90229    -0.61935
    -6.22409   -12.77573    -2.14339   -16.14362    -3.18666
    -6.22109   -16.41783    -2.34567   -19.95913    -3.51876
    -6.21809   -18.23164    -2.82428   -21.81157    -3.24395
    -6.21509   -21.97584    -3.45523   -25.71824    -3.26723
    -6.21209   -18.84868    -2.25382   -21.74013    -3.30198
    -6.20909   -10.48205    -1.04010   -11.99302    -2.12636
    -6.20609   -10.11502    -0.97711   -11.51136    -2.05160
    -6.20309   -13.20318    -1.27532   -14.91516    -2.65388
    -6.20009   -10.57871    -1.13678   -12.10007    -2.13645
    -6.19709    -8.51255    -0.97748    -9.94038    -1.74821
    -6.19409   -10.12101    -1.22866   -11.93137    -2.06296
    -6.19109    -8.60187    -1.07431   -10.12133    -1.71361
    -6.18809    -7.44937    -0.92978    -8.74027    -1.41349
    -6.18509    -7.15239    -0.85242    -8.34969    -1.31088
    -6.18209   -12.03457    -1.29733   -13.79598    -2.13888
    -6.17909   -19.55315    -2.41846   -22.63373    -3.38031
    -6.17609   -16.54010    -2.71332   -19.39166    -3.26694
    -6.17309   -13.92851    -2.19557   -16.36418    -2.64907
    -6.17009   -12.88513    -1.82762   -15.07599    -2.29629
    -6.16709   -10.08093    -1.47118   -11.78778    -1.73889
    -6.16409   -11.37476    -1.58866   -13.22322    -2.13880
    -6.16109   -12.36533    -1.77846   -14.37138    -2.35236
    -6.15809   -12.17084    -1.67640   -14.09847    -2.32552
    -6.15509   -22.26079    -2.47047   -25.75839    -4.09446
    -6.15209   -14.28123    -1.61072   -16.53682    -2.49153
    -6.14909   -11.87600    -1.50983   -13.73157    -2.00629
    -6.14609    -9.66149    -1.27629   -11.10020    -1.58772
    -6.14309    -4.31789    -0.67063    -5.01105    -0.71587
    -6.14009    -4.41834    -0.75227    -5.15067    -0.73466
    -6.13709    -4.87702    -0.74603    -5.63039    -0.81248
    -6.13409    -6.57113    -0.83159    -7.47425    -1.09176
    -6.13109   -12.84451    -1.43524   -14.54090    -2.12248
    -6.12809   -11.98944    -1.25135   -13.52577    -2.11191
    -6.12509    -9.71842    -1.05449   -10.97046    -1.72033
    -6.12209   -11.55125    -1.21457   -13.14589    -2.15631
    -6.11909   -10.70535    -1.04673   -12.12896    -1.98118
    -6.11609   -11.47768    -1.02085   -12.75053    -2.14194
    -6.11309   -21.88178    -2.05045   -24.33336    -3.87839
    -6.11009   -20.08387    -2.15114   -22.52446    -3.54364
    -6.10709    -6.34413    -0.80854    -7.11352    -1.09902
    -6.10409    -7.45246    -0.84805    -8.43219    -1.26631
    -6.10109   -14.90592    -1.61839   -16.89301    -2.47791
    -6.09809   -18.18063    -2.21043   -20.79477    -2.99817
    -6.09509   -13.94597    -1.54622   -15.81232    -2.31439
    -6.09209   -10.96694    -1.18183   -12.47300    -1.87839
    -6.08909    -6.48202    -0.72358    -7.49323    -1.19833
    -6.08609    -5.18660    -0.58695    -6.02593    -0.93046
    -6.08309    -4.23909    -0.47233    -4.97827    -0.74155
    -6.08009    -4.37054    -0.50141    -5.15403    -0.74915
    -6.07709    -4.70157    -0.55607    -5.55984    -0.79163
    -6.07409   -10.76501    -0.99114   -12.16178    -1.69172
    -6.07109    -9.98412    -0.82078   -11.09229    -1.51585
    -6.06809    -7.90385    -0.79696    -9.10300    -1.27808
    -6.06509    -8.17048    -0.81860    -9.42462    -1.31904
    -6.06209    -9.85325    -0.99565   -11.43816    -1.58907
    -6.05909    -9.93817    -0.97794   -11.65125    -1.61610
    -6.05609    -6.90613    -0.66493    -7.90827    -1.07090
    -6.05309   -11.37270    -1.19444   -13.09851    -1.78595
    -6.05009   -16.28728    -2.00510   -19.08980    -2.55985
    -6.04709   -20.90399    -2.78478   -24.34088    -3.41651
    -6.04409   -12.18584    -1.31084   -14.10315    -1.99220
    -6.04109   -10.32272    -1.13307   -12.09293    -1.71124
    -6.03809    -6.99408    -0.74751    -8.19409    -1.17148
    -6.03509    -5.53268    -0.67375    -6.57056    -0.93529
    -6.03209    -6.86591    -0.58939    -7.82865    -1.10407
    -6.02909    -4.81569    -0.39660    -5.63037    -0.76453
    -6.02609    -9.55251    -0.97034   -11.27343    -1.60133
    -6.02309    -8.48789    -0.93092   -10.06445    -1.42948
    -6.02009    -9.90541    -1.07121   -11.61941    -1.61494
    -6.01709   -13.87695    -1.94586   -16.62764    -2.38566
    -6.01409    -9.41088    -1.33288   -11.33185    -1.61449
    -6.01109    -9.05865    -1.34042   -10.95565    -1.52209
    -6.00809    -6.27697    -0.73611    -7.33106    -0.94551
    -6.00509    -6.00104    -0.73780    -7.01863    -0.90646
    -6.00209    -5.20694    -0.57936    -6.00353    -0.76862
    -5.99909    -5.44938    -0.64357    -6.31903    -0.83098
    -5.99609    -5.86996    -0.73763    -6.85197    -0.91917
    -5.99309    -6.80091    -0.93081    -8.00015    -1.12190
    -5.99009    -9.74434    -1.57556   -11.56360    -1.76336
    -5.98709   -10.36245    -1.76127   -12.35018    -2.02715
    -5.98409   -11.61477    -2.07877   -13.92253    -2.35348
    -5.98109    -9.87408    -1.70728   -11.82346    -1.93093
    -5.97809   -13.15180    -2.31428   -15.69121    -2.65787
    -5.97509   -11.28839    -1.62442   -13.39567    -2.21643
    -5.97209   -10.49398    -1.46867   -12.41683    -2.07781
    -5.96909    -9.51876    -1.29498   -11.23518    -1.95375
    -5.96609    -7.88777    -1.02101    -9.25492    -1.61382
    -5.96309    -8.30249    -1.12005    -9.74061    -1.72124
    -5.96009    -9.77130    -1.37075   -11.51652    -2.04062
    -5.95709   -12.21366    -1.81294   -14.88557    -2.60227
    -5.95409   -12.29888    -1.95028   -15.34472    -2.64779
    -5.95109    -8.38992    -1.42676   -10.34736    -1.76402
    -5.94809    -8.75007    -1.45084   -10.82616    -1.81152
    -5.94509    -7.69581    -1.20562    -9.50586    -1.53491
    -5.94209    -5.83487    -0.84986    -7.16707    -1.08565
    -5.93909   -11.87839    -1.41363   -14.53691    -2.07890
    -5.93609   -12.81396    -1.45600   -15.44149    -2.12745
    -5.93309    -8.20143    -0.93855   -10.04049    -1.44988
    -5.93009    -7.34946    -1.09176    -9.57857    -1.68652
    -5.92709   -16.75783    -2.88559   -22.30590    -4.13236
    -5.92409   -12.02924    -1.79728   -15.84598    -2.83037
    -5.92109   -14.86836    -1.84890   -19.53917    -4.18675
    -5.91809    -8.93638    -0.99130   -11.37803    -1.47320
    -5.91509   -18.43778    -1.30202   -22.66303    -2.77944
    -5.91209    -3.87260    -0.30374    -5.03984    -0.97755
    -5.90909    -3.87962    -0.26043    -5.07301    -1.04301
    -5.90609    -6.63427    -0.43812    -8.60937    -1.54325
    -5.90309   -11.06625    -0.74680   -14.41321    -2.59851
    -5.90009   -13.13662    -0.97766   -16.96995    -2.67357
    -5.89709   -11.72446    -0.81661   -14.86834    -2.41838
    -5.89409   -10.87486    -0.75992   -13.83370    -2.20661
    -5.89109   -12.02567    -0.85632   -15.34223    -2.44457
    -5.88809    -6.99760    -0.57717    -8.98516    -1.54689
    -5.88509    -3.95500    -0.43617    -5.11890    -0.95091
    -5.88209    -4.19661    -0.55832    -5.48245    -1.00963
    -5.87909    -4.77484    -0.66656    -6.27287    -1.11835
    -5.87609    -6.94486    -0.93584    -9.11743    -1.57603
    -5.87309   -12.80118    -1.57578   -16.77903    -2.92146
    -5.87009   -13.18514    -1.58440   -17.28575    -2.89059
    -5.86709   -12.73817    -1.63281   -16.67112    -2.70101
    -5.86409   -11.02186    -1.59102   -14.62745    -2.79491
    -5.86109    -5.76157    -0.62149    -7.50738    -1.09127
    -5.85809    -3.93513    -0.39495    -5.03936    -0.79826
    -5.85509    -2.51929    -0.22720    -3.19530    -0.62321
    -5.85209    -3.29405    -0.23345    -4.25740    -0.81027
    -5.84909    -3.17823    -0.19024    -4.18918    -0.87688
    -5.84609    -5.42329    -0.37536    -7.15248    -1.40497
    -5.84309    -8.58477    -0.59852   -11.31500    -2.21633
    -5.84009    -6.64785    -0.55222    -8.76213    -1.75774
    -5.83709    -5.93698    -0.63347    -7.77701    -1.44678
    -5.83409    -7.16237    -0.92956    -9.30223    -1.61218
    -5.83109    -5.47810    -0.88128    -7.13708    -1.68614
    -5.82809    -5.20610    -0.86684    -6.75658    -1.58661
    -5.82509    -4.95518    -0.85922    -6.40784    -1.50600
    -5.82209    -5.42226    -0.87376    -7.06971    -1.64330
    -5.81909    -6.42122    -1.07364    -8.35220    -1.91076
    -5.81609    -8.61901    -1.50156   -11.19673    -2.50171
    -5.81309   -16.65119    -2.86629   -21.72148    -4.41876
    -5.81009   -18.21693    -3.35173   -23.93707    -5.14550
    -5.80709   -11.00890    -1.93477   -14.08303    -2.95216
    -5.80409    -7.94708    -1.32010   -10.09265    -2.06509
    -5.80109    -5.57061    -0.89455    -7.05887    -1.46596
    -5.79809    -3.61810    -0.55324    -4.59748    -0.97687
    -5.79509    -3.46750    -0.48851    -4.41819    -0.88736
    -5.79209    -3.12650    -0.41046    -3.99559    -0.78190
    -5.78909    -4.44801    -0.65129    -5.78089    -1.18201
    -5.78609   -13.98524    -2.04483   -18.70183    -3.58718
    -5.78309    -8.23284    -1.34162   -10.89150    -2.28472
    -5.78009    -7.23820    -1.26616    -9.25585    -2.20067
    -5.77709    -8.21048    -1.47768   -10.38757    -2.58949
    -5.77409    -9.72657    -1.64876   -12.27408    -3.07682
    -5.77109   -11.49485    -1.64434   -14.53360    -3.68473
    -5.76809   -10.15417    -1.32046   -12.87717    -3.28843
    -5.76509    -4.86130    -0.66434    -6.17493    -1.52068
    -5.76209    -3.05442    -0.44412    -3.83239    -0.96936
    -5.75909    -2.41843    -0.38032    -2.94676    -0.81564
    -5.75609    -1.98814    -0.38093    -2.55628    -0.61967
    -5.75309    -2.99645    -0.53421    -3.86559    -0.92939
    -5.75009    -6.82469    -0.98272    -8.87615    -2.07887
    -5.74709    -6.93592    -0.98217    -8.98736    -2.11651
    -5.74409   -10.00358    -1.36461   -12.81909    -3.24814
    -5.74109    -4.83672    -0.84443    -6.17930    -1.45989
    -5.73809    -5.38730    -0.84934    -6.92691    -1.69394
    -5.73509    -3.73708    -0.71899    -4.78550    -1.09269
    -5.73209    -3.49209    -0.68542    -4.49424    -0.99733
    -5.72909    -3.92724    -0.75586    -5.12249    -1.08696
    -5.72609    -5.82412    -1.13221    -7.75049    -1.63827
    -5.72309    -5.06582    -1.12818    -6.73893    -1.40169
    -5.72009    -5.97811    -1.52363    -7.99336    -1.67359
    -5.71709    -6.28862    -1.66800    -8.47975    -1.76624
    -5.71409   -13.12498    -2.95344   -17.78147    -4.01499
    -5.71109    -7.29293    -2.08975   -10.08721    -2.19974
    -5.70809    -4.96403    -1.33945    -6.72130    -1.43736
    -5.70509    -4.51093    -1.24088    -6.09501    -1.31959
    -5.70209    -4.53231    -1.19553    -6.15550    -1.32996
    -5.69909    -4.55100    -1.11101    -6.18349    -1.29350
    -5.69609    -3.91451    -0.86810    -5.32348    -1.10721
    -5.69309    -4.82497    -1.03633    -6.57724    -1.33502
    -5.69009    -2.92835    -0.58890    -4.00400    -0.75875
    -5.68709    -3.53624    -0.70727    -4.91281    -0.95682
    -5.68409    -6.03589    -1.09421    -8.47127    -1.83966
    -5.68109    -5.54033    -1.08229    -7.75269    -1.61586
    -5.67809    -6.78451    -1.42511    -9.54218    -1.99624
    -5.67509    -7.21702    -1.70263   -10.18965    -2.25262
    -5.67209    -7.04589    -1.64730    -9.90002    -2.18135
    -5.66909    -8.27564    -2.05244   -11.63912    -2.48428
    -5.66609    -5.74150    -1.35237    -7.96094    -1.77117
    -5.66309    -4.89217    -1.18084    -6.71866    -1.51662
    -5.66009    -4.49835    -1.11703    -6.08780    -1.39042
    -5.65709    -4.22045    -1.08545    -5.63000    -1.30049
    -5.65409    -2.78202    -0.83174    -3.77155    -0.86248
    -5.65109    -2.85632    -0.91207    -3.87628    -0.88051
    -5.64809    -4.47313    -1.61423    -6.02382    -1.42380
    -5.64509    -4.87166    -1.84898    -6.56453    -1.50026
    -5.64209    -7.10782    -2.83597    -9.60108    -2.23077
    -5.63909   -12.73840    -4.63774   -17.23859    -4.24443
    -5.63609    -8.55201    -3.38404   -11.58430    -2.91425
    -5.63309    -6.01730    -2.33967    -8.22585    -2.08297
    -5.63009    -5.08269    -1.93918    -6.95867    -1.71234
    -5.62709    -4.14835    -1.55880    -5.67710    -1.35796
    -5.62409    -3.72663    -1.35929    -5.11509    -1.17988
    -5.62109    -3.97988    -1.49581    -5.46454    -1.16636
    -5.61809    -4.85374    -1.92697    -6.65030    -1.34928
    -5.61509    -9.17439    -3.87011   -12.44071    -2.68697
    -5.61209   -12.93450    -5.13354   -17.02532    -4.03731
    -5.60909   -10.17129    -4.15818   -13.17215    -3.01783
    -5.60609    -3.55513    -1.08433    -4.57577    -1.13411
    -5.60309    -1.98245    -0.59131    -2.54435    -0.65651
    -5.60009    -1.18230    -0.38935    -1.52779    -0.41854
    -5.59709    -1.53913    -0.52336    -2.01191    -0.53328
    -5.59409    -1.87782    -0.65052    -2.47290    -0.64267
    -5.59109    -2.13194    -0.75892    -2.82206    -0.72574
    -5.58809    -3.04155    -1.06282    -4.05035    -1.00656
    -5.58509    -4.24160    -1.78911    -5.62244    -1.42336
