#K-Path(1/A)         Spin-Up(eV)   Spin-down(eV)
# NKPTS & NBANDS:  39 440
# Band-Index    1
   0.34942      0.913003      0.913092
   0.33843      0.913848      0.913942
   0.32743      0.914315      0.914411
   0.31643      0.914289      0.914386
   0.30544      0.913702      0.913798
   0.29444      0.912577      0.912671
   0.28344      0.911038      0.911129
   0.27245      0.909297      0.909385
   0.26145      0.907616      0.907704
   0.25045      0.906282      0.906374
   0.23946      0.905575      0.905681
   0.22846      0.905492      0.905618
   0.22846      0.905492      0.905618
   0.20942      0.903956      0.904068
   0.19038      0.901445      0.901562
   0.17134      0.899889      0.900032
   0.15231      0.901983      0.902147
   0.13327      0.907047      0.907208
   0.11423      0.913188      0.913341
   0.09519      0.919553      0.919698
   0.07615      0.925618      0.925757
   0.05711      0.930884      0.931023
   0.03808      0.934660      0.934803
   0.01904      0.936256      0.936399
   0.00000      0.936453      0.936592
 
# Band-Index  307
   0.00000      0.957398      0.957538
   0.01904      0.955176      0.955308
   0.03808      0.951450      0.951568
   0.05711      0.948006      0.948106
   0.07615      0.944065      0.944151
   0.09519      0.938993      0.939073
   0.11423      0.932908      0.932985
   0.13327      0.926554      0.926629
   0.15231      0.920716      0.920791
   0.17134      0.915859      0.915933
   0.19038      0.912118      0.912191
   0.20942      0.909392      0.909460
   0.22846      0.907929      0.907979
   0.22846      0.907929      0.907979
   0.23946      0.909385      0.909455
   0.25045      0.912776      0.912862
   0.26145      0.917132      0.917222
   0.27245      0.921859      0.921947
   0.28344      0.926489      0.926569
   0.29444      0.930584      0.930651
   0.30544      0.933781      0.933829
   0.31643      0.935941      0.935970
   0.32743      0.937209      0.937225
   0.33843      0.937825      0.937832
   0.34942      0.937943      0.937947
   0.36042      0.937620      0.937626
   0.36042      0.937620      0.937626
   0.38245      0.929577      0.929593
   0.40447      0.923475      0.923509
   0.42650      0.923344      0.923402
   0.44852      0.926057      0.926130
   0.47055      0.929472      0.929564
   0.49258      0.932839      0.932954
   0.51460      0.936360      0.936494
   0.53663      0.941046      0.941181
   0.55865      0.945965      0.946104
   0.58068      0.950386      0.950530
   0.60271      0.954986      0.955129
   0.62473      0.957398      0.957538
 
# Band-Index  308
   0.62473      0.960560      0.960621
   0.60271      0.961014      0.961068
   0.58068      0.962431      0.962481
   0.55865      0.964035      0.964091
   0.53663      0.963429      0.963501
   0.51460      0.960054      0.960140
   0.49258      0.957053      0.957154
   0.47055      0.955778      0.955893
   0.44852      0.955753      0.955874
   0.42650      0.955884      0.956008
   0.40447      0.955775      0.955905
   0.38245      0.955887      0.956027
   0.36042      0.956497      0.956639
   0.36042      0.956497      0.956639
   0.34942      0.956754      0.956888
   0.33843      0.956812      0.956937
   0.32743      0.956355      0.956470
   0.31643      0.955411      0.955516
   0.30544      0.954397      0.954489
   0.29444      0.953762      0.953844
   0.28344      0.953630      0.953707
   0.27245      0.953838      0.953916
   0.26145      0.954159      0.954243
   0.25045      0.954433      0.954527
   0.23946      0.954598      0.954699
   0.22846      0.954650      0.954754
   0.22846      0.954650      0.954754
   0.20942      0.955041      0.955143
   0.19038      0.956127      0.956223
   0.17134      0.957707      0.957796
   0.15231      0.959608      0.959689
   0.13327      0.961773      0.961848
   0.11423      0.964219      0.964295
   0.09519      0.966461      0.966547
   0.07615      0.966423      0.966521
   0.05711      0.963644      0.963735
   0.03808      0.960960      0.961031
   0.01904      0.960329      0.960391
   0.00000      0.960560      0.960621
 
# Band-Index  309
   0.00000      0.976113      0.976075
   0.01904      0.977775      0.977747
   0.03808      0.981297      0.981297
   0.05711      0.983299      0.983340
   0.07615      0.981425      0.981478
   0.09519      0.980247      0.980303
   0.11423      0.980952      0.981002
   0.13327      0.981221      0.981253
   0.15231      0.980280      0.980294
   0.17134      0.978544      0.978546
   0.19038      0.976733      0.976728
   0.20942      0.975422      0.975413
   0.22846      0.974949      0.974939
   0.22846      0.974949      0.974939
   0.23946      0.975295      0.975290
   0.25045      0.976263      0.976275
   0.26145      0.977649      0.977684
   0.27245      0.979116      0.979177
   0.28344      0.980253      0.980343
   0.29444      0.980761      0.980881
   0.30544      0.980682      0.980831
   0.31643      0.980407      0.980584
   0.32743      0.980413      0.980614
   0.33843      0.980972      0.981191
   0.34942      0.982001      0.982230
   0.36042      0.983177      0.983412
   0.36042      0.983177      0.983412
   0.38245      0.981972      0.982198
   0.40447      0.980469      0.980678
   0.42650      0.979699      0.979883
   0.44852      0.980289      0.980437
   0.47055      0.981450      0.981562
   0.49258      0.981434      0.981518
   0.51460      0.979538      0.979607
   0.53663      0.977667      0.977732
   0.55865      0.979294      0.979361
   0.58068      0.981057      0.981097
   0.60271      0.978241      0.978223
   0.62473      0.976113      0.976075
 
# Band-Index  310
   0.62473      0.995431      0.995464
   0.60271      0.996848      0.996870
   0.58068      0.999400      0.999375
   0.55865      1.005405      1.005377
   0.53663      1.012484      1.012503
   0.51460      1.014892      1.014959
   0.49258      1.013816      1.013908
   0.47055      1.012331      1.012432
   0.44852      1.011230      1.011334
   0.42650      1.010156      1.010265
   0.40447      1.008575      1.008692
   0.38245      1.006260      1.006390
   0.36042      1.003705      1.003850
   0.36042      1.003705      1.003850
   0.34942      1.002899      1.003048
   0.33843      1.002113      1.002267
   0.32743      1.001333      1.001492
   0.31643      1.000572      1.000737
   0.30544      0.999944      1.000114
   0.29444      0.999697      0.999870
   0.28344      1.000091      1.000264
   0.27245      1.001164      1.001332
   0.26145      1.002653      1.002814
   0.25045      1.004142      1.004298
   0.23946      1.005223      1.005376
   0.22846      1.005615      1.005767
   0.22846      1.005615      1.005767
   0.20942      1.005803      1.005953
   0.19038      1.006344      1.006488
   0.17134      1.007094      1.007229
   0.15231      1.007736      1.007857
   0.13327      1.007917      1.008012
   0.11423      1.007156      1.007214
   0.09519      1.004702      1.004720
   0.07615      1.000834      1.000817
   0.05711      0.998465      0.998439
   0.03808      0.999744      0.999755
   0.01904      0.998043      0.998079
   0.00000      0.995431      0.995464
 
# Band-Index  311
   0.00000      1.015030      1.015018
   0.01904      1.014511      1.014497
   0.03808      1.017045      1.017044
   0.05711      1.023710      1.023728
   0.07615      1.027646      1.027677
   0.09519      1.027862      1.027896
   0.11423      1.027066      1.027101
   0.13327      1.026126      1.026167
   0.15231      1.025398      1.025450
   0.17134      1.025292      1.025360
   0.19038      1.025729      1.025810
   0.20942      1.026259      1.026349
   0.22846      1.026486      1.026579
   0.22846      1.026486      1.026579
   0.23946      1.026493      1.026586
   0.25045      1.026628      1.026720
   0.26145      1.027047      1.027134
   0.27245      1.027762      1.027842
   0.28344      1.028724      1.028797
   0.29444      1.029924      1.029993
   0.30544      1.031371      1.031439
   0.31643      1.033038      1.033109
   0.32743      1.034820      1.034895
   0.33843      1.036524      1.036602
   0.34942      1.037835      1.037914
   0.36042      1.038199      1.038272
   0.36042      1.038199      1.038272
   0.38245      1.036770      1.036845
   0.40447      1.035052      1.035133
   0.42650      1.033353      1.033444
   0.44852      1.031548      1.031644
   0.47055      1.029757      1.029852
   0.49258      1.028462      1.028548
   0.51460      1.027635      1.027698
   0.53663      1.026828      1.026858
   0.55865      1.025797      1.025806
   0.58068      1.020767      1.020759
   0.60271      1.016211      1.016196
   0.62473      1.015030      1.015018
 
# Band-Index  312
   0.62473      1.031626      1.031716
   0.60271      1.030905      1.030990
   0.58068      1.030571      1.030648
   0.55865      1.032237      1.032309
   0.53663      1.036564      1.036629
   0.51460      1.042545      1.042592
   0.49258      1.048707      1.048757
   0.47055      1.052161      1.052224
   0.44852      1.053803      1.053883
   0.42650      1.053980      1.054078
   0.40447      1.052589      1.052697
   0.38245      1.049765      1.049869
   0.36042      1.046350      1.046438
   0.36042      1.046350      1.046438
   0.34942      1.048582      1.048664
   0.33843      1.051826      1.051905
   0.32743      1.055482      1.055560
   0.31643      1.058376      1.058448
   0.30544      1.056080      1.056149
   0.29444      1.051552      1.051623
   0.28344      1.047155      1.047225
   0.27245      1.043414      1.043482
   0.26145      1.040583      1.040648
   0.25045      1.038713      1.038775
   0.23946      1.037700      1.037760
   0.22846      1.037388      1.037448
   0.22846      1.037388      1.037448
   0.20942      1.037372      1.037432
   0.19038      1.037366      1.037426
   0.17134      1.037399      1.037456
   0.15231      1.037439      1.037490
   0.13327      1.037522      1.037562
   0.11423      1.037739      1.037764
   0.09519      1.037499      1.037511
   0.07615      1.035473      1.035491
   0.05711      1.033206      1.033248
   0.03808      1.032253      1.032317
   0.01904      1.031782      1.031865
   0.00000      1.031626      1.031716
 
# Band-Index  313
   0.00000      1.046104      1.046145
   0.01904      1.047538      1.047581
   0.03808      1.051343      1.051398
   0.05711      1.055386      1.055472
   0.07615      1.056781      1.056883
   0.09519      1.058814      1.058916
   0.11423      1.062251      1.062361
   0.13327      1.062146      1.062289
   0.15231      1.059280      1.059423
   0.17134      1.056253      1.056384
   0.19038      1.053665      1.053783
   0.20942      1.051839      1.051949
   0.22846      1.051164      1.051271
   0.22846      1.051164      1.051271
   0.23946      1.052172      1.052275
   0.25045      1.054883      1.054977
   0.26145      1.058625      1.058707
   0.27245      1.062664      1.062736
   0.28344      1.066035      1.066106
   0.29444      1.066950      1.067033
   0.30544      1.064810      1.064900
   0.31643      1.063514      1.063600
   0.32743      1.066908      1.066984
   0.33843      1.070805      1.070878
   0.34942      1.074265      1.074335
   0.36042      1.077167      1.077234
   0.36042      1.077167      1.077234
   0.38245      1.079682      1.079745
   0.40447      1.080560      1.080625
   0.42650      1.079917      1.079981
   0.44852      1.074869      1.074900
   0.47055      1.066248      1.066268
   0.49258      1.057270      1.057286
   0.51460      1.050905      1.050929
   0.53663      1.047060      1.047091
   0.55865      1.044934      1.044970
   0.58068      1.045223      1.045259
   0.60271      1.046051      1.046091
   0.62473      1.046104      1.046145
 
# Band-Index  314
   0.62473      1.062298      1.062362
   0.60271      1.063554      1.063604
   0.58068      1.067209      1.067259
   0.55865      1.068172      1.068270
   0.53663      1.070598      1.070666
   0.51460      1.075009      1.075073
   0.49258      1.078923      1.079005
   0.47055      1.081117      1.081210
   0.44852      1.082309      1.082387
   0.42650      1.085105      1.085138
   0.40447      1.090132      1.090151
   0.38245      1.094188      1.094203
   0.36042      1.096835      1.096847
   0.36042      1.096835      1.096847
   0.34942      1.095559      1.095559
   0.33843      1.093217      1.093211
   0.32743      1.089991      1.089986
   0.31643      1.086291      1.086293
   0.30544      1.082748      1.082763
   0.29444      1.080678      1.080716
   0.28344      1.082026      1.082094
   0.27245      1.086033      1.086118
   0.26145      1.090928      1.091026
   0.25045      1.095807      1.095914
   0.23946      1.099850      1.099967
   0.22846      1.101614      1.101739
   0.22846      1.101614      1.101739
   0.20942      1.100440      1.100560
   0.19038      1.096899      1.097007
   0.17134      1.091234      1.091331
   0.15231      1.084224      1.084317
   0.13327      1.077250      1.077359
   0.11423      1.073492      1.073644
   0.09519      1.072847      1.072963
   0.07615      1.069068      1.069106
   0.05711      1.065010      1.065032
   0.03808      1.063857      1.063911
   0.01904      1.062857      1.062922
   0.00000      1.062298      1.062362
 
# Band-Index  315
   0.00000      1.082679      1.082742
   0.01904      1.080472      1.080544
   0.03808      1.077793      1.077885
   0.05711      1.078553      1.078670
   0.07615      1.082478      1.082614
   0.09519      1.085823      1.085925
   0.11423      1.089615      1.089654
   0.13327      1.094790      1.094826
   0.15231      1.100049      1.100097
   0.17134      1.104797      1.104857
   0.19038      1.108728      1.108791
   0.20942      1.111525      1.111585
   0.22846      1.112582      1.112640
   0.22846      1.112582      1.112640
   0.23946      1.113362      1.113424
   0.25045      1.114620      1.114687
   0.26145      1.115451      1.115521
   0.27245      1.115901      1.115975
   0.28344      1.116246      1.116321
   0.29444      1.116634      1.116711
   0.30544      1.117091      1.117168
   0.31643      1.117639      1.117717
   0.32743      1.118386      1.118465
   0.33843      1.119496      1.119573
   0.34942      1.121005      1.121075
   0.36042      1.122571      1.122630
   0.36042      1.122571      1.122630
   0.38245      1.121881      1.121943
   0.40447      1.119433      1.119497
   0.42650      1.115134      1.115199
   0.44852      1.109520      1.109591
   0.47055      1.103428      1.103514
   0.49258      1.097754      1.097865
   0.51460      1.092190      1.092282
   0.53663      1.083484      1.083517
   0.55865      1.074515      1.074540
   0.58068      1.070385      1.070485
   0.60271      1.076128      1.076227
   0.62473      1.082679      1.082742
 
# Band-Index  316
   0.62473      1.091422      1.091474
   0.60271      1.094162      1.094248
   0.58068      1.093098      1.093222
   0.55865      1.092663      1.092808
   0.53663      1.094115      1.094257
   0.51460      1.098905      1.098975
   0.49258      1.107818      1.107840
   0.47055      1.116241      1.116265
   0.44852      1.122670      1.122705
   0.42650      1.126980      1.127023
   0.40447      1.129241      1.129290
   0.38245      1.129430      1.129485
   0.36042      1.127512      1.127575
   0.36042      1.127512      1.127575
   0.34942      1.126611      1.126675
   0.33843      1.125977      1.126043
   0.32743      1.125466      1.125531
   0.31643      1.125112      1.125176
   0.30544      1.125012      1.125072
   0.29444      1.125212      1.125267
   0.28344      1.125658      1.125706
   0.27245      1.126264      1.126306
   0.26145      1.127050      1.127089
   0.25045      1.128255      1.128292
   0.23946      1.130211      1.130247
   0.22846      1.132678      1.132696
   0.22846      1.132678      1.132696
   0.20942      1.128434      1.128467
   0.19038      1.123419      1.123450
   0.17134      1.118176      1.118210
   0.15231      1.112732      1.112770
   0.13327      1.106972      1.107011
   0.11423      1.100757      1.100790
   0.09519      1.094909      1.094934
   0.07615      1.093383      1.093454
   0.05711      1.095509      1.095615
   0.03808      1.096138      1.096210
   0.01904      1.093622      1.093663
   0.00000      1.091422      1.091474
 
# Band-Index  317
   0.00000      1.097958      1.098065
   0.01904      1.098585      1.098703
   0.03808      1.101172      1.101267
   0.05711      1.106533      1.106609
   0.07615      1.113139      1.113242
   0.09519      1.119955      1.120085
   0.11423      1.126355      1.126479
   0.13327      1.131989      1.132095
   0.15231      1.136415      1.136505
   0.17134      1.138965      1.139041
   0.19038      1.139110      1.139176
   0.20942      1.136946      1.137003
   0.22846      1.133551      1.133622
   0.22846      1.133551      1.133622
   0.23946      1.136762      1.136822
   0.25045      1.140769      1.140847
   0.26145      1.144887      1.144986
   0.27245      1.148980      1.149098
   0.28344      1.153019      1.153148
   0.29444      1.156932      1.157066
   0.30544      1.160555      1.160690
   0.31643      1.163664      1.163795
   0.32743      1.166042      1.166168
   0.33843      1.167563      1.167682
   0.34942      1.168242      1.168355
   0.36042      1.168219      1.168328
   0.36042      1.168219      1.168328
   0.38245      1.169209      1.169309
   0.40447      1.168522      1.168621
   0.42650      1.165332      1.165431
   0.44852      1.159897      1.159984
   0.47055      1.153110      1.153167
   0.49258      1.145131      1.145175
   0.51460      1.134182      1.134319
   0.53663      1.124135      1.124297
   0.55865      1.116677      1.116835
   0.58068      1.111504      1.111633
   0.60271      1.102849      1.102920
   0.62473      1.097958      1.098065
 
# Band-Index  318
   0.62473      1.110507      1.110576
   0.60271      1.111560      1.111631
   0.58068      1.117805      1.117825
   0.55865      1.128527      1.128562
   0.53663      1.135712      1.135756
   0.51460      1.141327      1.141392
   0.49258      1.148263      1.148425
   0.47055      1.159524      1.159670
   0.44852      1.171162      1.171269
   0.42650      1.181453      1.181546
   0.40447      1.189640      1.189739
   0.38245      1.194980      1.195094
   0.36042      1.197875      1.197992
   0.36042      1.197875      1.197992
   0.34942      1.197907      1.198017
   0.33843      1.197501      1.197600
   0.32743      1.195605      1.195666
   0.31643      1.191725      1.191773
   0.30544      1.187316      1.187371
   0.29444      1.182695      1.182764
   0.28344      1.177982      1.178070
   0.27245      1.173417      1.173528
   0.26145      1.169401      1.169538
   0.25045      1.166363      1.166524
   0.23946      1.164547      1.164724
   0.22846      1.163956      1.164139
   0.22846      1.163956      1.164139
   0.20942      1.163481      1.163665
   0.19038      1.162100      1.162285
   0.17134      1.159729      1.159914
   0.15231      1.155749      1.155927
   0.13327      1.149127      1.149274
   0.11423      1.139989      1.140086
   0.09519      1.130722      1.130785
   0.07615      1.123184      1.123248
   0.05711      1.117555      1.117633
   0.03808      1.113664      1.113742
   0.01904      1.111321      1.111393
   0.00000      1.110507      1.110576
 
# Band-Index  319
   0.00000      1.120843      1.120950
   0.01904      1.121389      1.121495
   0.03808      1.123288      1.123392
   0.05711      1.127273      1.127379
   0.07615      1.134052      1.134166
   0.09519      1.143203      1.143315
   0.11423      1.152937      1.153031
   0.13327      1.162458      1.162515
   0.15231      1.171885      1.171915
   0.17134      1.179397      1.179413
   0.19038      1.184449      1.184454
   0.20942      1.187627      1.187625
   0.22846      1.188768      1.188762
   0.22846      1.188768      1.188762
   0.23946      1.189182      1.189178
   0.25045      1.190340      1.190339
   0.26145      1.192016      1.192020
   0.27245      1.193890      1.193902
   0.28344      1.195577      1.195600
   0.29444      1.196788      1.196825
   0.30544      1.197540      1.197590
   0.31643      1.198052      1.198113
   0.32743      1.198773      1.198829
   0.33843      1.201122      1.201154
   0.34942      1.204279      1.204314
   0.36042      1.206576      1.206616
   0.36042      1.206576      1.206616
   0.38245      1.202949      1.202978
   0.40447      1.198452      1.198491
   0.42650      1.193329      1.193392
   0.44852      1.184058      1.184132
   0.47055      1.172552      1.172624
   0.49258      1.162005      1.162086
   0.51460      1.153778      1.153877
   0.53663      1.147958      1.148064
   0.55865      1.137864      1.137922
   0.58068      1.128713      1.128796
   0.60271      1.123046      1.123146
   0.62473      1.120843      1.120950
 
# Band-Index  320
   0.62473      1.155883      1.155912
   0.60271      1.155269      1.155300
   0.58068      1.153241      1.153277
   0.55865      1.151465      1.151499
   0.53663      1.155878      1.155861
   0.51460      1.169923      1.169914
   0.49258      1.183495      1.183496
   0.47055      1.192985      1.192993
   0.44852      1.198648      1.198663
   0.42650      1.204264      1.204300
   0.40447      1.211554      1.211615
   0.38245      1.215150      1.215193
   0.36042      1.212348      1.212362
   0.36042      1.212348      1.212362
   0.34942      1.212505      1.212518
   0.33843      1.211804      1.211825
   0.32743      1.210398      1.210427
   0.31643      1.208418      1.208455
   0.30544      1.206052      1.206091
   0.29444      1.203597      1.203637
   0.28344      1.201414      1.201452
   0.27245      1.199732      1.199766
   0.26145      1.198512      1.198543
   0.25045      1.197653      1.197680
   0.23946      1.197128      1.197153
   0.22846      1.196950      1.196974
   0.22846      1.196950      1.196974
   0.20942      1.196362      1.196383
   0.19038      1.194088      1.194101
   0.17134      1.189191      1.189194
   0.15231      1.182488      1.182496
   0.13327      1.175460      1.175487
   0.11423      1.167730      1.167774
   0.09519      1.160633      1.160691
   0.07615      1.155776      1.155843
   0.05711      1.153567      1.153632
   0.03808      1.153777      1.153828
   0.01904      1.155155      1.155191
   0.00000      1.155883      1.155912
 
# Band-Index  321
   0.00000      1.168093      1.168141
   0.01904      1.168852      1.168895
   0.03808      1.171251      1.171283
   0.05711      1.174841      1.174865
   0.07615      1.178852      1.178872
   0.09519      1.182987      1.183004
   0.11423      1.187616      1.187633
   0.13327      1.193386      1.193404
   0.15231      1.199784      1.199803
   0.17134      1.206054      1.206069
   0.19038      1.212788      1.212793
   0.20942      1.218648      1.218644
   0.22846      1.221019      1.221012
   0.22846      1.221019      1.221012
   0.23946      1.221028      1.221023
   0.25045      1.221049      1.221048
   0.26145      1.221079      1.221085
   0.27245      1.221134      1.221149
   0.28344      1.221266      1.221290
   0.29444      1.221547      1.221582
   0.30544      1.222024      1.222068
   0.31643      1.222656      1.222710
   0.32743      1.223284      1.223342
   0.33843      1.223655      1.223710
   0.34942      1.223611      1.223653
   0.36042      1.223373      1.223394
   0.36042      1.223373      1.223394
   0.38245      1.224139      1.224163
   0.40447      1.223917      1.223920
   0.42650      1.222192      1.222189
   0.44852      1.217206      1.217209
   0.47055      1.210000      1.210012
   0.49258      1.202538      1.202559
   0.51460      1.195379      1.195407
   0.53663      1.188136      1.188173
   0.55865      1.180864      1.180910
   0.58068      1.174158      1.174208
   0.60271      1.169527      1.169577
   0.62473      1.168093      1.168141
 
# Band-Index  322
   0.62473      1.183070      1.183065
   0.60271      1.184461      1.184465
   0.58068      1.188524      1.188551
   0.55865      1.194753      1.194803
   0.53663      1.202231      1.202295
   0.51460      1.209932      1.209995
   0.49258      1.217441      1.217493
   0.47055      1.224573      1.224610
   0.44852      1.230362      1.230386
   0.42650      1.235041      1.235059
   0.40447      1.239821      1.239831
   0.38245      1.241230      1.241253
   0.36042      1.240777      1.240849
   0.36042      1.240777      1.240849
   0.34942      1.239936      1.239988
   0.33843      1.239757      1.239785
   0.32743      1.239818      1.239829
   0.31643      1.239604      1.239607
   0.30544      1.238926      1.238931
   0.29444      1.237948      1.237963
   0.28344      1.236960      1.236990
   0.27245      1.236232      1.236282
   0.26145      1.235943      1.236012
   0.25045      1.236160      1.236248
   0.23946      1.236837      1.236952
   0.22846      1.237509      1.237675
   0.22846      1.237509      1.237675
   0.20942      1.234723      1.234843
   0.19038      1.229347      1.229465
   0.17134      1.222122      1.222238
   0.15231      1.214391      1.214500
   0.13327      1.207888      1.207985
   0.11423      1.202829      1.202916
   0.09519      1.198325      1.198406
   0.07615      1.193972      1.194045
   0.05711      1.189898      1.189956
   0.03808      1.186437      1.186471
   0.01904      1.183990      1.183998
   0.00000      1.183070      1.183065
 
# Band-Index  323
   0.00000      1.195752      1.195740
   0.01904      1.198971      1.198972
   0.03808      1.207386      1.207433
   0.05711      1.217482      1.217595
   0.07615      1.225489      1.225591
   0.09519      1.231809      1.231876
   0.11423      1.237013      1.237059
   0.13327      1.240920      1.240960
   0.15231      1.243182      1.243226
   0.17134      1.243639      1.243690
   0.19038      1.242584      1.242642
   0.20942      1.240686      1.240744
   0.22846      1.238937      1.238951
   0.22846      1.238937      1.238951
   0.23946      1.240004      1.240069
   0.25045      1.241856      1.241945
   0.26145      1.243991      1.244096
   0.27245      1.246255      1.246371
   0.28344      1.248490      1.248616
   0.29444      1.250501      1.250628
   0.30544      1.251980      1.252097
   0.31643      1.252515      1.252607
   0.32743      1.252076      1.252145
   0.33843      1.251227      1.251284
   0.34942      1.250307      1.250360
   0.36042      1.249345      1.249397
   0.36042      1.249345      1.249397
   0.38245      1.248413      1.248484
   0.40447      1.248429      1.248502
   0.42650      1.249652      1.249745
   0.44852      1.248464      1.248578
   0.47055      1.244703      1.244808
   0.49258      1.238228      1.238320
   0.51460      1.230084      1.230174
   0.53663      1.221644      1.221733
   0.55865      1.212980      1.213055
   0.58068      1.204624      1.204668
   0.60271      1.198243      1.198248
   0.62473      1.195752      1.195740
 
# Band-Index  324
   0.62473      1.213771      1.214095
   0.60271      1.216224      1.216507
   0.58068      1.222958      1.223153
   0.55865      1.231961      1.232092
   0.53663      1.241210      1.241334
   0.51460      1.249238      1.249387
   0.49258      1.255443      1.255604
   0.47055      1.260635      1.260777
   0.44852      1.264478      1.264594
   0.42650      1.265980      1.266095
   0.40447      1.266203      1.266318
   0.38245      1.266730      1.266824
   0.36042      1.268033      1.268111
   0.36042      1.268033      1.268111
   0.34942      1.266752      1.266834
   0.33843      1.265290      1.265376
   0.32743      1.264100      1.264185
   0.31643      1.263909      1.263978
   0.30544      1.265389      1.265438
   0.29444      1.268376      1.268413
   0.28344      1.272234      1.272265
   0.27245      1.276421      1.276447
   0.26145      1.280406      1.280425
   0.25045      1.283341      1.283344
   0.23946      1.284321      1.284316
   0.22846      1.284348      1.284345
   0.22846      1.284348      1.284345
   0.20942      1.283772      1.283775
   0.19038      1.282377      1.282402
   0.17134      1.279293      1.279375
   0.15231      1.273722      1.273826
   0.13327      1.267289      1.267403
   0.11423      1.260060      1.260177
   0.09519      1.250947      1.251047
   0.07615      1.239201      1.239262
   0.05711      1.227297      1.227368
   0.03808      1.219329      1.219515
   0.01904      1.215115      1.215401
   0.00000      1.213771      1.214095
 
# Band-Index  325
   0.00000      1.246688      1.246820
   0.01904      1.248331      1.248456
   0.03808      1.252688      1.252793
   0.05711      1.258670      1.258745
   0.07615      1.265534      1.265576
   0.09519      1.272813      1.272836
   0.11423      1.278682      1.278700
   0.13327      1.281608      1.281620
   0.15231      1.282655      1.282664
   0.17134      1.283606      1.283623
   0.19038      1.286540      1.286609
   0.20942      1.289977      1.290072
   0.22846      1.291407      1.291514
   0.22846      1.291407      1.291514
   0.23946      1.290890      1.290993
   0.25045      1.290578      1.290657
   0.26145      1.292071      1.292119
   0.27245      1.294815      1.294842
   0.28344      1.297976      1.297992
   0.29444      1.300866      1.300884
   0.30544      1.302875      1.302907
   0.31643      1.303554      1.303600
   0.32743      1.302863      1.302909
   0.33843      1.301259      1.301296
   0.34942      1.299245      1.299271
   0.36042      1.297176      1.297195
   0.36042      1.297176      1.297195
   0.38245      1.295761      1.295800
   0.40447      1.295214      1.295274
   0.42650      1.294643      1.294715
   0.44852      1.292578      1.292644
   0.47055      1.288658      1.288699
   0.49258      1.283723      1.283733
   0.51460      1.277305      1.277303
   0.53663      1.269130      1.269150
   0.55865      1.260640      1.260699
   0.58068      1.253532      1.253628
   0.60271      1.248588      1.248711
   0.62473      1.246688      1.246820
 
# Band-Index  326
   0.62473      1.255623      1.255646
   0.60271      1.257388      1.257422
   0.58068      1.262730      1.262788
   0.55865      1.270583      1.270655
   0.53663      1.279432      1.279500
   0.51460      1.289572      1.289626
   0.49258      1.300859      1.300892
   0.47055      1.308904      1.308925
   0.44852      1.313794      1.313802
   0.42650      1.316505      1.316504
   0.40447      1.316416      1.316423
   0.38245      1.314892      1.314918
   0.36042      1.313308      1.313355
   0.36042      1.313308      1.313354
   0.34942      1.312743      1.312780
   0.33843      1.312083      1.312107
   0.32743      1.311439      1.311451
   0.31643      1.311004      1.311015
   0.30544      1.310886      1.310916
   0.29444      1.310826      1.310878
   0.28344      1.310554      1.310618
   0.27245      1.310089      1.310152
   0.26145      1.309580      1.309634
   0.25045      1.309168      1.309207
   0.23946      1.308937      1.308959
   0.22846      1.308874      1.308887
   0.22846      1.308874      1.308887
   0.20942      1.309512      1.309526
   0.19038      1.310071      1.310079
   0.17134      1.309253      1.309249
   0.15231      1.306461      1.306449
   0.13327      1.300127      1.300118
   0.11423      1.290921      1.290912
   0.09519      1.281668      1.281673
   0.07615      1.273450      1.273478
   0.05711      1.266078      1.266117
   0.03808      1.260279      1.260314
   0.01904      1.256759      1.256785
   0.00000      1.255623      1.255646
 
# Band-Index  327
   0.00000      1.280248      1.280255
   0.01904      1.281785      1.281794
   0.03808      1.286118      1.286132
   0.05711      1.292645      1.292666
   0.07615      1.300185      1.300213
   0.09519      1.305548      1.305575
   0.11423      1.307712      1.307739
   0.13327      1.309666      1.309700
   0.15231      1.312633      1.312681
   0.17134      1.316044      1.316089
   0.19038      1.318135      1.318161
   0.20942      1.318771      1.318775
   0.22846      1.318815      1.318812
   0.22846      1.318815      1.318812
   0.23946      1.319545      1.319540
   0.25045      1.321121      1.321119
   0.26145      1.322557      1.322567
   0.27245      1.323627      1.323646
   0.28344      1.324660      1.324686
   0.29444      1.326093      1.326126
   0.30544      1.328257      1.328296
   0.31643      1.331153      1.331195
   0.32743      1.334493      1.334534
   0.33843      1.337898      1.337935
   0.34942      1.340972      1.341006
   0.36042      1.343270      1.343302
   0.36042      1.343270      1.343302
   0.38245      1.342885      1.342915
   0.40447      1.336914      1.336948
   0.42650      1.327951      1.327984
   0.44852      1.320035      1.320059
   0.47055      1.313210      1.313231
   0.49258      1.307543      1.307566
   0.51460      1.304975      1.305000
   0.53663      1.301747      1.301772
   0.55865      1.294625      1.294646
   0.58068      1.286974      1.286987
   0.60271      1.281951      1.281959
   0.62473      1.280248      1.280255
 
# Band-Index  328
   0.62473      1.300324      1.300306
   0.60271      1.301177      1.301162
   0.58068      1.303160      1.303156
   0.55865      1.305543      1.305552
   0.53663      1.309678      1.309699
   0.51460      1.317480      1.317508
   0.49258      1.325447      1.325483
   0.47055      1.331736      1.331785
   0.44852      1.338535      1.338593
   0.42650      1.347380      1.347442
   0.40447      1.356567      1.356630
   0.38245      1.363854      1.363900
