    # Energy          Mo           S          Si
    -7.73221    -0.00114    -0.00196    -0.90457
    -7.72921    -0.00115    -0.00196    -0.90554
    -7.72621    -0.00115    -0.00197    -0.90936
    -7.72321    -0.00116    -0.00199    -0.91410
    -7.72021    -0.00117    -0.00201    -0.91884
    -7.71721    -0.00118    -0.00202    -0.92361
    -7.71421    -0.00119    -0.00204    -0.92837
    -7.71121    -0.00120    -0.00205    -0.93309
    -7.70821    -0.00121    -0.00207    -0.93742
    -7.70521    -0.00122    -0.00208    -0.94164
    -7.70221    -0.00123    -0.00209    -0.94591
    -7.69921    -0.00123    -0.00210    -0.95013
    -7.69621    -0.00124    -0.00212    -0.95438
    -7.69321    -0.00125    -0.00213    -0.95860
    -7.69021    -0.00119    -0.00204    -0.91327
    -7.68721    -0.00120    -0.00205    -0.91885
    -7.68421    -0.00121    -0.00207    -0.92446
    -7.68121    -0.00122    -0.00208    -0.93005
    -7.67821    -0.00123    -0.00210    -0.93568
    -7.67521    -0.00124    -0.00211    -0.94130
    -7.67221    -0.00125    -0.00213    -0.94685
    -7.66921    -0.00126    -0.00214    -0.95249
    -7.66621    -0.00127    -0.00216    -0.95806
    -7.66321    -0.00128    -0.00218    -0.96368
    -7.66021    -0.00129    -0.00219    -0.96930
    -7.65721    -0.00130    -0.00221    -0.97488
    -7.65421    -0.00130    -0.00222    -0.98052
    -7.65121    -0.00131    -0.00224    -0.98609
    -7.64821    -0.00136    -0.00232    -1.01957
    -7.64521    -0.00142    -0.00241    -1.05777
    -7.64221    -0.00147    -0.00251    -1.09595
    -7.63921    -0.00153    -0.00260    -1.13416
    -7.63621    -0.00159    -0.00270    -1.17232
    -7.63321    -0.00164    -0.00279    -1.21053
    -7.63021    -0.00170    -0.00288    -1.24879
    -7.62721    -0.00175    -0.00298    -1.28699
    -7.62421    -0.00181    -0.00307    -1.32517
    -7.62121    -0.00187    -0.00317    -1.36244
    -7.61821    -0.00192    -0.00326    -1.39766
    -7.61521    -0.00198    -0.00335    -1.43292
    -7.61221    -0.00203    -0.00344    -1.46808
    -7.60921    -0.00209    -0.00354    -1.50330
    -7.60621    -0.00214    -0.00362    -1.53818
    -7.60321    -0.00126    -0.00214    -0.89874
    -7.60021    -0.00125    -0.00212    -0.89182
    -7.59721    -0.00125    -0.00211    -0.88481
    -7.59421    -0.00124    -0.00210    -0.87786
    -7.59121    -0.00123    -0.00208    -0.87087
    -7.58821    -0.00122    -0.00207    -0.86390
    -7.58521    -0.00121    -0.00206    -0.85694
    -7.58221    -0.00121    -0.00204    -0.84994
    -7.57921    -0.00120    -0.00203    -0.84299
    -7.57621    -0.00119    -0.00201    -0.83600
    -7.57321    -0.00118    -0.00200    -0.82906
    -7.57021    -0.00117    -0.00199    -0.82204
    -7.56721    -0.00117    -0.00197    -0.81512
    -7.56421    -0.00116    -0.00196    -0.80813
    -7.56121    -0.00115    -0.00195    -0.80111
    -7.55821    -0.00114    -0.00193    -0.79419
    -7.55521    -0.00113    -0.00192    -0.78715
    -7.55221    -0.00113    -0.00190    -0.78023
    -7.54921    -0.00112    -0.00189    -0.77324
    -7.54621    -0.00111    -0.00188    -0.76628
    -7.54321    -0.00110    -0.00186    -0.75930
    -7.54021    -0.00109    -0.00185    -0.75230
    -7.53721    -0.00108    -0.00183    -0.74537
    -7.53421    -0.00108    -0.00182    -0.73837
    -7.53121    -0.00107    -0.00181    -0.73140
    -7.52821    -0.00106    -0.00179    -0.72439
    -7.52521    -0.00105    -0.00178    -0.71745
    -7.52221    -0.00105    -0.00177    -0.71190
    -7.51921    -0.00104    -0.00176    -0.70748
    -7.51621    -0.00104    -0.00175    -0.70302
    -7.51321    -0.00103    -0.00174    -0.69058
    -7.51021    -0.00102    -0.00172    -0.68142
    -7.50721    -0.00101    -0.00170    -0.67231
    -7.50421    -0.00100    -0.00168    -0.66316
    -7.50121    -0.00098    -0.00166    -0.65400
    -7.49821    -0.00097    -0.00164    -0.64490
    -7.49521    -0.00096    -0.00162    -0.63577
    -7.49221    -0.00095    -0.00160    -0.62662
    -7.48921    -0.00094    -0.00158    -0.61749
    -7.48621    -0.00093    -0.00156    -0.60834
    -7.48321    -0.00091    -0.00154    -0.59921
    -7.48021    -0.00090    -0.00152    -0.59007
    -7.47721    -0.00089    -0.00150    -0.58095
    -7.47421    -0.00088    -0.00148    -0.57178
    -7.47121    -0.00087    -0.00146    -0.56270
    -7.46821    -0.00086    -0.00144    -0.55355
    -7.46521    -0.00084    -0.00142    -0.54437
    -7.46221    -0.00083    -0.00140    -0.53525
    -7.45921    -0.00082    -0.00138    -0.52611
    -7.45621    -0.00081    -0.00136    -0.51699
    -7.45321    -0.00080    -0.00135    -0.50950
    -7.45021    -0.00080    -0.00134    -0.50665
    -7.44721    -0.00080    -0.00134    -0.50381
    -7.44421    -0.00079    -0.00133    -0.50100
    -7.44121    -0.00079    -0.00133    -0.49811
    -7.43821    -0.00079    -0.00133    -0.49525
    -7.43521    -0.00079    -0.00132    -0.49237
    -7.43221    -0.00079    -0.00132    -0.48954
    -7.42921    -0.00078    -0.00131    -0.48669
    -7.42621    -0.00078    -0.00131    -0.48385
    -7.42321    -0.00078    -0.00131    -0.48100
    -7.42021    -0.00078    -0.00130    -0.47815
    -7.41721    -0.00078    -0.00130    -0.47523
    -7.41421    -0.00077    -0.00130    -0.47241
    -7.41121    -0.00077    -0.00129    -0.46955
    -7.40821    -0.00081    -0.00135    -0.48050
    -7.40521    -0.00078    -0.00131    -0.46633
    -7.40221    -0.00076    -0.00127    -0.45216
    -7.39921    -0.00074    -0.00123    -0.43800
    -7.39621    -0.00071    -0.00119    -0.42383
    -7.39321    -0.00069    -0.00115    -0.40964
    -7.39021    -0.00067    -0.00111    -0.39545
    -7.38721    -0.00064    -0.00108    -0.38127
    -7.38421    -0.00062    -0.00104    -0.36709
    -7.38121    -0.00060    -0.00100    -0.35293
    -7.37821    -0.00057    -0.00096    -0.33874
    -7.37521    -0.00055    -0.00092    -0.32457
    -7.37221    -0.00053    -0.00088    -0.31039
    -7.36921    -0.00050    -0.00084    -0.29621
    -7.36621    -0.00048    -0.00080    -0.28204
    -7.36321    -0.00046    -0.00076    -0.26786
    -7.36021    -0.00043    -0.00072    -0.25368
    -7.35721    -0.00041    -0.00068    -0.23950
    -7.35421    -0.00038    -0.00064    -0.22532
    -7.35121    -0.00036    -0.00060    -0.21114
    -7.34821    -0.00034    -0.00056    -0.19697
    -7.34521    -0.00031    -0.00052    -0.18279
    -7.34221    -0.00029    -0.00048    -0.16861
    -7.33921    -0.00026    -0.00044    -0.15443
    -7.33621    -0.00024    -0.00040    -0.14026
    -7.33321    -0.00022    -0.00036    -0.12608
    -7.33021    -0.00019    -0.00032    -0.11190
    -7.32721    -0.00017    -0.00028    -0.09772
    -7.32421    -0.00014    -0.00024    -0.08354
    -7.32121    -0.00012    -0.00020    -0.06936
    -7.31821    -0.00010    -0.00016    -0.05518
    -7.31521    -0.00007    -0.00012    -0.04100
    -7.31221    -0.00005    -0.00008    -0.02682
    -7.30921    -0.00002    -0.00004    -0.01264
    -7.30621     0.00000     0.00000     0.00000
    -7.30321     0.00000     0.00000     0.00000
    -7.30021     0.00000     0.00000     0.00000
    -7.29721     0.00000     0.00000     0.00000
    -7.29421     0.00000     0.00000     0.00000
    -7.29121     0.00000     0.00000     0.00000
    -7.28821     0.00000     0.00000     0.00000
    -7.28521     0.00000     0.00000     0.00000
    -7.28221     0.00000     0.00000     0.00000
    -7.27921     0.00000     0.00000     0.00000
    -7.27621     0.00000     0.00000     0.00000
    -7.27321     0.00000     0.00000     0.00000
    -7.27021     0.00000     0.00000     0.00000
    -7.26721     0.00000     0.00000     0.00000
    -7.26421     0.00000     0.00000     0.00000
    -7.26121     0.00000     0.00000     0.00000
    -7.25821     0.00000     0.00000     0.00000
    -7.25521     0.00000     0.00000     0.00000
    -7.25221     0.00000     0.00000     0.00000
    -7.24921     0.00000     0.00000     0.00000
    -7.24621     0.00000     0.00000     0.00000
    -7.24321     0.00000     0.00000     0.00000
    -7.24021     0.00000     0.00000     0.00000
    -7.23721     0.00000     0.00000     0.00000
    -7.23421     0.00000     0.00000     0.00000
    -7.23121     0.00000     0.00000     0.00000
    -7.22821     0.00000     0.00000     0.00000
    -7.22521     0.00000     0.00000     0.00000
    -7.22221     0.00000     0.00000     0.00000
    -7.21921     0.00000     0.00000     0.00000
    -7.21621     0.00000     0.00000     0.00000
    -7.21321     0.00000     0.00000     0.00000
    -7.21021     0.00000     0.00000     0.00000
    -7.20721     0.00000     0.00000     0.00000
    -7.20421     0.00000     0.00000     0.00000
    -7.20121     0.00000     0.00000     0.00000
    -7.19821     0.00000     0.00000     0.00000
    -7.19521     0.00000     0.00000     0.00000
    -7.19221     0.00000     0.00000     0.00000
    -7.18921     0.00000     0.00000     0.00000
    -7.18621     0.00000     0.00000     0.00000
    -7.18321     0.00000     0.00000     0.00000
    -7.18021    -0.00003    -0.00005    -0.01370
    -7.17721    -0.00006    -0.00010    -0.02838
    -7.17421    -0.00010    -0.00015    -0.04306
    -7.17121    -0.00013    -0.00021    -0.05775
    -7.16821    -0.00016    -0.00026    -0.07243
    -7.16521    -0.00020    -0.00031    -0.08712
    -7.16221    -0.00023    -0.00037    -0.10180
    -7.15921    -0.00026    -0.00042    -0.11648
    -7.15621    -0.00030    -0.00047    -0.13117
    -7.15321    -0.00033    -0.00053    -0.14585
    -7.15021    -0.00036    -0.00058    -0.16054
    -7.14721    -0.00040    -0.00063    -0.17521
    -7.14421    -0.00043    -0.00069    -0.18990
    -7.14121    -0.00046    -0.00074    -0.20458
    -7.13821    -0.00050    -0.00080    -0.21926
    -7.13521    -0.00053    -0.00085    -0.23394
    -7.13221    -0.00057    -0.00091    -0.24863
    -7.12921    -0.00060    -0.00096    -0.26331
    -7.12621    -0.00063    -0.00102    -0.27799
    -7.12321    -0.00067    -0.00107    -0.29267
    -7.12021    -0.00070    -0.00113    -0.30735
    -7.11721    -0.00074    -0.00118    -0.32203
    -7.11421    -0.00077    -0.00124    -0.33671
    -7.11121    -0.00081    -0.00129    -0.35139
    -7.10821    -0.00084    -0.00135    -0.36607
    -7.10521    -0.00088    -0.00140    -0.38076
    -7.10221    -0.00091    -0.00146    -0.39543
    -7.09921    -0.00095    -0.00152    -0.41010
    -7.09621    -0.00098    -0.00157    -0.42477
    -7.09321    -0.00102    -0.00163    -0.43946
    -7.09021    -0.00105    -0.00168    -0.45412
    -7.08721    -0.00109    -0.00174    -0.46887
    -7.08421    -0.00112    -0.00180    -0.48351
    -7.08121    -0.00117    -0.00187    -0.48786
    -7.07721    -0.00119    -0.00189    -0.49015
    -7.07421    -0.00120    -0.00191    -0.49254
    -7.07121    -0.00122    -0.00193    -0.49486
    -7.06821    -0.00123    -0.00195    -0.49717
    -7.06521    -0.00125    -0.00198    -0.49954
    -7.06221    -0.00126    -0.00200    -0.50189
    -7.05921    -0.00128    -0.00202    -0.50423
    -7.05621    -0.00129    -0.00204    -0.50661
    -7.05321    -0.00131    -0.00206    -0.50897
    -7.05021    -0.00132    -0.00208    -0.51125
    -7.04721    -0.00134    -0.00211    -0.51362
    -7.04421    -0.00135    -0.00213    -0.51596
    -7.04121    -0.00137    -0.00215    -0.51833
    -7.03821    -0.00139    -0.00218    -0.52146
    -7.03521    -0.00143    -0.00224    -0.53199
    -7.03221    -0.00146    -0.00229    -0.54245
    -7.02921    -0.00150    -0.00235    -0.55295
    -7.02621    -0.00154    -0.00241    -0.56346
    -7.02321    -0.00158    -0.00247    -0.57395
    -7.02021    -0.00162    -0.00253    -0.58444
    -7.01721    -0.00166    -0.00259    -0.59495
    -7.01421    -0.00170    -0.00265    -0.60547
    -7.01121    -0.00174    -0.00271    -0.61592
    -7.00821    -0.00178    -0.00277    -0.62645
    -7.00521    -0.00182    -0.00283    -0.63690
    -7.00221    -0.00186    -0.00289    -0.64741
    -6.99921    -0.00190    -0.00295    -0.65791
    -6.99621    -0.00195    -0.00301    -0.66838
    -6.99321    -0.00199    -0.00307    -0.67886
    -6.99021    -0.00203    -0.00313    -0.68936
    -6.98721    -0.00207    -0.00319    -0.69984
    -6.98421    -0.00211    -0.00325    -0.71035
    -6.98121    -0.00215    -0.00332    -0.72077
    -6.97821    -0.00219    -0.00338    -0.73130
    -6.97521    -0.00228    -0.00351    -0.74133
    -6.97221    -0.00232    -0.00356    -0.74771
    -6.96921    -0.00236    -0.00361    -0.75539
    -6.96621    -0.00240    -0.00367    -0.76304
    -6.96321    -0.00244    -0.00373    -0.77072
    -6.96021    -0.00248    -0.00379    -0.77838
    -6.95721    -0.00252    -0.00385    -0.78601
    -6.95421    -0.00256    -0.00390    -0.79370
    -6.95121    -0.00260    -0.00396    -0.80135
    -6.94821    -0.00264    -0.00402    -0.80900
    -6.94521    -0.00268    -0.00408    -0.81669
    -6.94221    -0.00273    -0.00414    -0.82437
    -6.93921    -0.00277    -0.00420    -0.83200
    -6.93621    -0.00281    -0.00426    -0.83967
    -6.93321    -0.00285    -0.00432    -0.84736
    -6.93021    -0.00289    -0.00438    -0.85499
    -6.92721    -0.00294    -0.00443    -0.86262
    -6.92421    -0.00298    -0.00449    -0.87034
    -6.92121    -0.00302    -0.00455    -0.87797
    -6.91821    -0.00306    -0.00461    -0.88563
    -6.91521    -0.00310    -0.00468    -0.89330
    -6.91221    -0.00315    -0.00474    -0.90094
    -6.90921    -0.00319    -0.00480    -0.90863
    -6.90621    -0.00323    -0.00486    -0.91627
    -6.90321    -0.00328    -0.00492    -0.92395
    -6.90021    -0.00557    -0.00831    -1.53565
    -6.89721    -0.00548    -0.00817    -1.50535
    -6.89421    -0.00539    -0.00803    -1.47500
    -6.89121    -0.00530    -0.00789    -1.44466
    -6.88821    -0.00521    -0.00775    -1.41429
    -6.88521    -0.00511    -0.00761    -1.38400
    -6.88221    -0.00907    -0.01255    -1.35054
    -6.87921    -0.01918    -0.02518    -1.31221
    -6.87621    -0.02946    -0.03803    -1.27361
    -6.87321    -0.03992    -0.05109    -1.23462
    -6.87021    -0.04693    -0.05993    -1.19646
    -6.86721    -0.05362    -0.06837    -1.15823
    -6.86421    -0.06041    -0.07695    -1.11976
    -6.86121    -0.06732    -0.08568    -1.08109
    -6.85821    -0.07435    -0.09455    -1.04221
    -6.85521    -0.08149    -0.10356    -1.00313
    -6.85221    -0.08835    -0.11223    -0.97016
    -6.84921    -0.09380    -0.11914    -0.96141
    -6.84621    -0.09932    -0.12613    -0.95256
    -6.84321    -0.10490    -0.13321    -0.94353
    -6.84021    -0.11055    -0.14037    -0.93448
    -6.83721    -0.11627    -0.14762    -0.92524
    -6.83421    -0.12207    -0.15496    -0.91582
    -6.83121    -0.12791    -0.16238    -0.90638
    -6.82821    -0.13384    -0.16989    -0.89676
    -6.82521    -0.13983    -0.17748    -0.88704
    -6.82221    -0.18203    -0.23313    -0.96021
    -6.81921    -0.19150    -0.24541    -0.94763
    -6.81621    -0.20105    -0.25777    -0.93486
    -6.81321    -0.21069    -0.27023    -0.92194
    -6.81021    -0.22038    -0.28281    -0.90892
    -6.80721    -0.23017    -0.29548    -0.89572
    -6.80421    -0.24003    -0.30825    -0.88240
    -6.80121    -0.24997    -0.32112    -0.86895
    -6.79821    -0.25997    -0.33408    -0.85533
    -6.79521    -0.27007    -0.34716    -0.84159
    -6.79221    -0.28023    -0.36032    -0.82769
    -6.78921    -0.46636    -0.60456    -1.61847
    -6.78621    -0.54838    -0.71198    -1.61197
    -6.78321    -0.63280    -0.82255    -1.60095
    -6.78021    -0.71965    -0.93631    -1.58545
    -6.77721    -0.81429    -1.05988    -1.57843
    -6.77421    -0.92947    -1.20883    -1.60775
    -6.77121    -1.04790    -1.36208    -1.63113
    -6.76821    -1.92715    -2.52076    -2.16383
    -6.76521    -1.94883    -2.54741    -2.17497
    -6.76221    -2.05156    -2.68117    -2.14459
    -6.75921    -2.17517    -2.84218    -2.06118
    -6.75621    -2.30363    -3.00952    -1.96888
    -6.75321    -2.43701    -3.18334    -1.86764
    -6.75021    -2.66232    -3.48000    -1.75269
    -6.74721    -2.99816    -3.92046    -1.66679
    -6.74421    -3.96376    -5.18175    -1.52503
    -6.74121    -4.14501    -5.41621    -1.57385
    -6.73821    -4.33610    -5.66301    -1.61936
    -6.73521    -4.53982    -5.92549    -1.66149
    -6.73221    -4.19137    -5.46422    -1.69805
    -6.72921    -3.00550    -3.90191    -1.72691
    -6.72621    -2.80348    -3.62983    -1.75421
    -6.72321    -2.62441    -3.38569    -1.76960
    -6.72021    -2.45724    -3.15603    -1.77824
    -6.71721    -2.29143    -2.92791    -1.78458
    -6.71421    -2.97937    -3.83384    -2.07795
    -6.71121    -4.23610    -5.49310    -2.71033
    -6.70821    -4.47928    -5.78728    -3.66537
    -6.70521    -4.12794    -5.28980    -2.33166
    -6.70221    -3.53219    -4.50345    -1.56891
    -6.69921    -3.64394    -4.63760    -1.48766
    -6.69621    -3.79566    -4.80512    -1.39368
    -6.69321    -2.80735    -3.50923    -1.39351
    -6.69021    -2.88439    -3.60681    -1.47778
    -6.68721    -3.05347    -3.82693    -1.60496
    -6.68421    -3.21826    -4.04099    -1.74047
    -6.68121    -3.37706    -4.24594    -1.88419
    -6.67821    -3.54293    -4.44537    -2.04067
    -6.67521    -3.42462    -4.25281    -2.11704
    -6.67221    -3.62788    -4.46957    -3.10138
    -6.66921    -3.64775    -4.45381    -4.86889
    -6.66621    -3.10642    -3.72151    -2.38282
    -6.66321    -3.38394    -4.04645    -2.68685
    -6.66021    -3.64266    -4.34310    -2.77071
    -6.65721    -4.28295    -5.14167    -5.81276
    -6.65421    -4.56254    -5.46596    -5.45407
