    # Energy          Mo           S          Si
    -5.30421     2.67038     3.46526     2.98186
    -5.30121     2.64790     3.42910     3.01441
    -5.29821     2.68872     3.47688     3.04860
    -5.29521     2.64079     3.42146     2.81001
    -5.29221     2.54001     3.30181     2.53265
    -5.28921     2.46900     3.21806     2.33716
    -5.28621     1.89547     2.45833     1.97087
    -5.28321     1.84293     2.38736     1.88338
    -5.28021     1.79031     2.31626     1.79598
    -5.27721     1.73774     2.24503     1.70864
    -5.27421     1.68516     2.17367     1.62141
    -5.27121     1.63260     2.10220     1.53429
    -5.26821     1.58002     2.03063     1.44722
    -5.26521     1.52745     1.95896     1.36031
    -5.26221     1.50522     1.92833     1.31403
    -5.25921     1.50300     1.92428     1.29771
    -5.25621     1.52111     1.94679     1.28417
    -5.25321     1.54083     1.96915     1.28763
    -5.25021     1.56105     1.99014     1.30702
    -5.24721     1.57969     2.00894     1.32930
    -5.24421     1.59669     2.02547     1.35436
    -5.24121     1.61036     2.03762     1.38233
    -5.23821     1.62061     2.04570     1.41325
    -5.23521     1.63621     2.06101     1.44913
    -5.23221     1.42812     1.79066     0.66305
    -5.22921     1.47765     1.85231     0.70686
    -5.22621     1.52558     1.91174     0.75342
    -5.22321     2.48433     3.18464     1.28554
    -5.22021     3.10006     3.97390     1.73624
    -5.21721     2.90635     3.72099     1.73738
    -5.21421     2.76939     3.54276     1.70502
    -5.21121     2.64541     3.38261     1.63379
    -5.20821     2.55825     3.26620     1.54240
    -5.20521     2.49579     3.18181     1.41392
    -5.20221     2.35554     3.00752     0.88788
    -5.19921     2.43757     3.10575     0.86242
    -5.19621     2.51651     3.19906     0.84295
    -5.19321     2.59240     3.28742     0.82952
    -5.19021     2.66528     3.37075     0.82216
    -5.18721     2.71852     3.42264     0.82900
    -5.18421     2.76703     3.46766     0.84311
    -5.18121     2.88493     3.60489     0.89855
    -5.17821     3.00323     3.74250     0.95539
    -5.17521     3.05808     3.79406     0.99143
    -5.17221     3.09496     3.82119     1.02043
    -5.16921     3.13236     3.84901     1.04842
    -5.16621     3.17033     3.87764     1.07555
    -5.16321     3.20883     3.90695     1.10169
    -5.16021     3.63161     4.37538     1.14240
    -5.15721     3.63171     4.35520     1.15429
    -5.15421     3.63072     4.32683     1.14095
    -5.15121     3.58608     4.24673     0.91372
    -5.14821     3.82166     4.51716     1.10330
    -5.14521     4.29987     5.11046     1.35132
    -5.14221     4.73189     5.66290     1.44116
    -5.13921     4.74105     5.65401     1.36593
    -5.13621     4.68279     5.54490     1.33503
    -5.13321     4.81158     5.68188     1.39318
    -5.13021     4.50020     5.27336     1.43050
    -5.12721     4.19049     4.86885     1.46336
    -5.12421     3.88264     4.46834     1.49182
    -5.12121     3.57668     4.07182     1.51579
    -5.11821     3.83574     4.30807     1.53739
    -5.11521     4.21369     4.67694     1.55508
    -5.11221     4.59422     5.04948     1.56841
    -5.10921     3.26808     3.47463     1.21104
    -5.10621     3.46280     3.61000     1.43891
    -5.10321     3.69559     3.77854     1.61616
    -5.10021     5.70190     5.98286     1.87178
    -5.09721     5.58009     5.49988     1.93994
    -5.09421     7.95480     7.78557     2.16542
    -5.09121     8.28551     7.97707     2.21109
    -5.08821     7.16408     6.84929     1.93211
    -5.08521     6.17183     5.87684     1.86869
    -5.08221     6.04282     5.74952     2.15789
    -5.07921     7.08660     6.66536     2.40206
    -5.07621     8.16523     7.62505     2.55332
    -5.07321    10.30485     9.61474     2.72537
    -5.07021    10.27678     9.64610     2.42311
    -5.06721     9.86530     9.41144     1.58701
    -5.06421    10.82349    10.42002     1.67073
    -5.06121    17.69437    17.44404     1.84332
    -5.05821    15.99171    15.46477     1.72536
    -5.05521    17.09199    16.54289     1.84806
    -5.05221    16.26993    15.96806     1.79181
    -5.04921    14.55980    14.38767     1.64337
    -5.04621    11.81204    11.62853     1.46652
    -5.04321    26.21725    26.56495     2.19348
    -5.04021    16.18718    15.60599     1.56934
    -5.03721    14.54767    13.92279     1.53520
    -5.03421    12.35011    11.82132     1.28263
    -5.03121    10.78629    10.41058     1.02966
    -5.02821    12.97917    13.16633     0.91158
    -5.02521    13.53609    13.86644     0.99336
    -5.02221    13.69053    14.10797     0.88278
    -5.01921    10.79901    11.04892     0.88047
    -5.01621    10.62858    10.88919     0.90816
    -5.01321    10.46331    10.73216     0.93499
    -5.01021    15.93306    15.98262     1.35564
    -5.00721    12.97975    13.58353     0.94069
    -5.00421    17.35510    17.63504     1.61437
    -5.00121    10.17577    10.76447     1.11449
    -4.99821    11.40158    12.04448     1.15841
    -4.99521    11.71683    12.37703     1.27678
    -4.99221    10.93431    11.54590     1.69188
    -4.98921    11.57661    12.39075     1.92962
    -4.98621    16.99536    17.31333     3.62992
    -4.98321    19.17289    19.91993     3.36291
    -4.98021    13.59302    14.63294     2.25330
    -4.97721    14.33367    15.48828     2.37683
    -4.97421    12.77550    13.85273     2.21838
    -4.97121    14.41113    15.48202     4.58078
    -4.96821    13.83928    14.94413     2.57163
    -4.96521    17.76096    18.84499     2.13341
    -4.96221    23.95644    25.77218     1.68139
    -4.95921    13.05869    14.75789     0.63331
    -4.95621    21.15809    24.55889     0.86067
    -4.95321    15.58596    18.00378     0.99212
    -4.95021    17.28330    19.83900     1.07475
    -4.94721    16.82377    19.60340     1.13151
    -4.94421    17.30138    20.35934     1.19014
    -4.94121    18.04539    21.42238     1.25630
    -4.93821    18.26280    21.37119     1.28843
    -4.93521    17.45910    20.84685     1.25579
    -4.93221    20.02669    24.48301     1.24123
    -4.92921    19.35443    23.80869     1.16699
    -4.92621    20.27431    25.20551     0.93246
    -4.92321    19.93444    23.95645     1.22929
    -4.92021    17.17191    20.64370     1.08889
    -4.91721    17.96036    21.54893     1.11064
    -4.91421    18.13160    21.62431     1.10931
    -4.91121    18.47497    21.99990     0.71547
    -4.90821    19.42297    22.95363     0.66334
    -4.90521    19.46258    23.35130     0.74514
    -4.90221    20.23599    24.67048     0.77484
    -4.89921    23.39587    29.19903     0.94296
    -4.89621    24.34867    30.94971     1.38085
    -4.89321    29.65257    38.86199     1.79564
    -4.89021    23.01101    29.89077     1.66940
    -4.88721    23.30031    30.56590     1.58405
    -4.88421    23.61961    31.17010     1.57422
    -4.88121    24.62482    32.09808     1.40707
    -4.87821    21.93880    28.86713     1.38669
    -4.87521    20.82125    27.08338     2.76234
    -4.87221    18.71108    23.90321     2.27641
    -4.86921    17.38222    22.35059     1.90623
    -4.86621    17.47364    22.45043     1.56296
    -4.86321    17.68343    22.68651     1.36006
    -4.86021    17.45531    22.36591     1.22020
    -4.85721    16.23013    20.72253     1.14884
    -4.85421    18.13139    23.50956     1.18049
    -4.85121    19.50131    25.45260     1.20805
    -4.84821    20.80608    27.40324     1.69833
    -4.84521    21.20565    27.86873     1.59844
    -4.84221    20.85901    27.48417     1.38657
    -4.83921    21.25580    27.81192     1.14927
    -4.83621    20.93090    27.67929     1.16288
    -4.83321    22.27231    29.43539     1.83134
    -4.83021    23.07021    30.52568     1.99628
    -4.82721    20.55495    26.79736     2.30211
    -4.82421    22.05744    28.37253     2.30960
    -4.82121    23.47045    30.00842     2.47613
    -4.81821    21.97809    27.88598     2.27199
    -4.81521    21.50487    27.17424     2.20949
    -4.81221    22.62779    28.28139     1.74646
    -4.80921    18.63628    23.51486     1.21705
    -4.80621    18.21019    23.21563     1.05836
    -4.80321    17.31141    22.29269     0.94575
    -4.80021    16.92872    21.83503     0.93922
    -4.79721    20.96527    26.58970     1.12640
    -4.79421    20.09755    25.66443     1.11880
    -4.79121    17.34685    23.16054     1.07380
    -4.78821    15.23871    20.22115     1.09637
    -4.78521    14.92493    19.72936     1.13494
    -4.78221    13.34479    17.65845     1.06989
    -4.77921    12.88325    16.62750     1.06709
    -4.77621     9.60831    12.87058     0.73408
    -4.77321    21.75648    26.24581     2.48747
    -4.77021    21.84463    25.95629     2.37019
    -4.76721    24.44381    29.34591     2.11140
    -4.76421    17.11388    21.22905     1.58511
    -4.76121    16.88230    21.07374     1.51338
    -4.75821    16.50320    20.81517     1.47746
    -4.75521    16.30364    20.81344     1.36379
    -4.75221    13.87345    17.73688     1.35587
    -4.74921    13.85949    17.98862     1.40945
    -4.74621    12.14763    15.37940     1.49807
    -4.74321    11.78789    14.98021     1.56748
    -4.74021    11.60926    14.77198     1.66646
    -4.73721    11.58204    14.76800     1.78813
    -4.73421    12.97738    16.65281     1.96167
    -4.73121    13.54012    17.49971     1.81282
    -4.72821    11.92124    15.23667     1.78122
    -4.72521    11.30532    14.73843     1.65554
    -4.72221    11.53350    14.96350     1.79043
    -4.71921    11.48554    14.78531     1.93455
    -4.71621    11.61047    14.87693     2.04393
    -4.71321    11.40090    14.47685     2.10937
    -4.71021    11.84614    14.96286     2.16068
    -4.70721    12.06197    15.22459     1.81080
    -4.70421    10.96702    13.72264     1.63941
    -4.70121    11.88897    15.48216     1.82213
    -4.69821    12.22800    15.54107     1.73669
    -4.69521    12.98369    15.93238     1.74333
    -4.69221    12.38379    14.78826     2.25459
    -4.68921    11.52490    13.69489     1.81860
    -4.68621    12.87121    14.38156     1.44645
    -4.68321    10.00546    12.25509     0.90087
    -4.68021     8.96396    11.45201     0.77392
    -4.67721     9.66929    12.39656     0.77998
    -4.67421    10.06995    12.90874     0.73050
    -4.67121    13.39209    17.06102     0.81017
    -4.66821    10.52682    13.09812     0.80281
    -4.66521    10.00180    12.39676     0.86014
    -4.66221    10.03337    12.49850     0.98188
    -4.65921     8.92396    10.82174     1.05461
    -4.65621     8.70987    10.60844     1.20376
    -4.65321     8.78346    10.66288     1.15729
    -4.65021     8.08981     9.79524     1.13675
    -4.64721     8.35461    10.18024     1.14227
    -4.64421     8.29214    10.29228     1.16638
    -4.64121     8.94020    11.22971     1.19617
    -4.63821     9.62440    12.18366     1.22548
    -4.63521    13.42753    18.23687     1.26840
    -4.63221    11.77904    14.08858     1.26002
    -4.62921     7.23575     8.78522     1.24491
    -4.62621     5.78364     6.93393     1.27353
    -4.62321     5.14871     6.00602     1.32538
    -4.62021     4.14224     4.65440     1.13667
    -4.61721     4.02597     4.47882     1.16975
    -4.61421     4.03257     4.45161     1.22987
    -4.61121     4.03907     4.42356     1.29083
    -4.60821     4.08824     4.43456     1.35946
    -4.60521     4.32639     4.63785     1.44535
    -4.60221     4.56942     4.83972     1.53465
    -4.59921     4.93593     5.05972     1.45093
    -4.59621     5.44659     5.45661     1.55497
    -4.59321     5.95858     5.85223     1.66520
    -4.59021     6.64476     6.37293     1.79239
    -4.58721     7.01325     6.67774     1.92291
    -4.58421     7.68416     7.31056     1.93805
    -4.58121     8.05418     7.51336     1.56907
    -4.57821     8.34126     7.67437     1.28128
    -4.57521     6.54553     6.33273     1.14110
    -4.57221     7.25936     7.50191     1.35048
    -4.56921     7.57492     7.76247     1.54506
    -4.56621     7.09238     7.31580     1.48465
    -4.56321     6.74154     7.02957     1.41486
    -4.56021     6.59461     6.99685     1.37551
    -4.55721     8.02604     8.88635     1.34344
    -4.55421     6.82698     7.49244     1.24312
    -4.55121     7.00831     7.31755     1.21805
    -4.54821     6.45403     6.72457     1.17780
    -4.54521     5.94777     6.18941     1.11771
    -4.54221     4.98742     4.84790     0.80746
    -4.53921     4.90010     4.75754     0.82023
    -4.53621     4.80932     4.66860     0.83385
    -4.53321     4.71478     4.58091     0.84847
    -4.53021     4.61661     4.49458     0.86394
    -4.52721     4.64915     4.50793     0.88760
    -4.52421     5.25697     4.96030     0.94734
    -4.52121     6.28695     6.14975     1.01598
    -4.51821     5.86040     5.74204     1.02057
    -4.51521     4.38187     4.59958     0.98937
    -4.51221     4.51501     4.66126     1.03499
    -4.50921     4.43131     4.57010     1.10209
    -4.50621     4.76786     4.99337     1.22030
    -4.50321     4.81146     5.05138     1.29464
    -4.50021     4.94537     5.16602     1.36175
    -4.49721     4.96316     5.19854     1.41788
    -4.49421     5.07537     5.36378     1.47941
    -4.49121     5.21300     5.56083     1.54617
    -4.48821     5.33729     5.72588     1.60565
    -4.48521     5.69320     6.16776     1.68020
    -4.48221     5.75638     6.22847     1.69948
    -4.47921     5.82299     6.29078     1.71549
    -4.47621     5.90051     6.36097     1.72832
    -4.47321     7.91339     9.01202     1.81970
    -4.47021     7.12993     7.87280     1.76291
    -4.46721     6.33652     6.79311     1.99179
    -4.46421     5.40648     5.59685     1.87343
    -4.46121     5.29466     5.46875     1.82682
    -4.45821     5.06542     5.28520     1.76048
    -4.45521     4.92326     5.17924     1.71366
